fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-03-31,USD,2034953000,145281000,1349000,1349000,14255000,92508000,1889672000,1845302000,None,None,None,None,None,None,None,37169000,None,1220310000,208384000,97829000,None,None,None,1011926000,None,593125000,None,None,593125000,110555000,None,814643000,-19283000,66573000,1312000,135792683
2006-06-30,USD,2871786000,302845000,6788000,6788000,14680000,100520000,2568941000,2475768000,None,None,None,None,None,None,None,180857000,None,1784967000,278111000,143346000,None,None,None,1506856000,None,894702000,None,None,894702000,134765000,None,1086819000,-21129000,115494000,1379000,134921053
2006-09-30,USD,3051250000,311586000,2251000,2251000,15493000,121362000,2739664000,2590337000,None,None,None,None,None,None,None,172480000,None,1827121000,216008000,150996000,None,None,None,1611113000,None,981394000,None,None,981394000,65012000,None,1224129000,-21939000,164054000,1385000,142022000
2006-12-31,USD,3187674000,320337000,2382000,2382000,14714000,130349000,2867337000,2723819000,None,None,None,None,None,None,None,172892000,None,1931513000,232356000,171914000,None,None,None,1699157000,None,1048782000,None,None,1048782000,60442000,None,1256161000,-22056000,160313000,1389000,137994340
2007-03-31,USD,3280884000,345249000,167855000,167855000,12819000,134132000,2935635000,2840971000,None,None,None,None,None,None,None,30443000,None,1981970000,184944000,122028000,None,None,None,1797026000,None,1134374000,None,None,1134374000,62916000,None,1298914000,-22738000,229267000,1396000,143405882
2007-06-30,USD,3675676000,237090000,16594000,16594000,10238000,144973000,3438586000,3249595000,None,None,None,None,None,None,None,65285000,None,2027567000,250315000,189548000,None,None,None,1777252000,None,1043467000,None,None,1043467000,60767000,None,1648109000,-36361000,289021000,1484000,149316279
2007-09-30,USD,3848426000,231060000,187000,187000,12102000,146618000,3617366000,3420703000,None,None,None,None,None,None,None,72153000,None,2139614000,243967000,182483000,None,None,None,1895647000,None,1113062000,None,None,1113062000,61484000,None,1708812000,-41566000,343473000,1490000,152391000
2007-12-31,USD,4016508000,261814000,4018000,4018000,11387000,166484000,3754694000,3564934000,None,None,None,None,None,None,None,79925000,None,2288486000,305433000,212514000,None,None,None,1983053000,None,1150658000,None,None,1150658000,92919000,None,1728022000,-5334000,371800000,1497000,174000000
2008-03-31,USD,4487695000,273033000,90000,90000,9381000,195013000,4214662000,4026160000,None,None,None,None,None,None,None,68549000,None,2843697000,502056000,234008000,None,None,None,2341641000,None,1439757000,None,None,1439757000,268048000,None,1643998000,-5334000,366263000,1501000,153790000
2008-06-30,USD,4879656000,438111000,73000,73000,40371000,253512000,4441545000,4233711000,None,None,None,None,None,None,None,144155000,None,3155801000,872376000,273083000,None,None,None,2283425000,None,1303356000,None,None,1303356000,599293000,None,1723855000,-5334000,325488000,1551000,150356522
2008-09-30,USD,5271194000,315356000,265000,265000,15869000,246682000,4955838000,4740218000,None,None,None,None,None,None,None,52540000,None,3017241000,422488000,301992000,None,None,None,2594753000,None,1647459000,None,None,1647459000,120496000,None,2253953000,-8557000,604604000,1552000,157729000
2008-12-31,USD,5562543000,404311000,753000,753000,19927000,162201000,5158232000,4938938000,None,None,None,None,None,None,None,221430000,None,3104710000,353514000,250640000,None,None,None,2751196000,None,1790668000,None,None,1790668000,102874000,None,2457833000,-8557000,692059000,1556000,153719000
2009-03-31,USD,5715258000,412563000,756000,756000,22052000,110372000,5302695000,5084847000,None,None,None,None,None,None,None,279383000,None,3206687000,313970000,197457000,None,None,None,2892717000,None,1904770000,None,None,1904770000,116513000,None,2508571000,-8557000,718410000,1565000,157231000
2009-06-30,USD,5435999000,123396000,2152000,2152000,22179000,99065000,5312603000,91952000,-65114000,0,0,0,None,150979000,0,169856000,None,2993173000,232790000,131436000,None,None,2412000,2760383000,None,1786134000,None,None,1870366000,101354000,84232000,2442826000,-8557000,665752000,2396515000,154389000
2009-09-30,USD,5396382000,197176000,859000,859000,20735000,97172000,5199206000,94278000,-69824000,0,0,0,None,151824000,0,118766000,None,3011053000,246365000,135881000,None,None,135881000,2764688000,None,1781480000,None,None,1917361000,236792000,85985000,2385329000,-8557000,629632000,2374484000,154653000
2009-12-31,USD,5395881000,175280000,767000,767000,21292000,123622000,5220601000,91835000,-69199000,0,0,0,None,146809000,0,21545000,None,3017292000,314104000,214548000,None,None,14488000,2703188000,None,1707833000,None,None,1722321000,99556000,82578000,2378589000,-7964000,606529000,1583000,156393000
2010-03-31,USD,5642101000,439735000,286514000,286514000,21743000,113467000,5202366000,81047000,-52283000,0,0,0,None,147662000,0,318524000,None,3107165000,325444000,214854000,None,None,214854000,2781721000,None,1738194000,None,None,1953048000,315428000,70825000,2534936000,-7894000,677735000,2484580000,160292000
2010-06-30,USD,5762845000,373412000,166858000,166858000,21391000,101299000,5389433000,80807000,-54920000,0,0,0,None,150748000,0,289548000,None,3236006000,351621000,254405000,None,None,254405000,2884385000,None,1859562000,None,None,2113967000,348840000,72331000,2526839000,-7741000,680392000,2491958000,158472000
2010-09-30,USD,5837165000,276963000,2000000,2000000,23699000,97601000,5560202000,78749000,-58837000,0,0,0,None,152269000,0,123378000,None,3261895000,378647000,232332000,None,None,232332000,2883248000,None,1851260000,None,None,2083592000,376690000,73159000,2575270000,-7716000,665822000,2482999000,157109000
2010-12-31,USD,5498586000,261714000,2848000,2848000,21433000,105983000,5236872000,74733000,-61355000,None,None,None,None,155105000,None,131450000,None,3274825000,430562000,312475000,None,None,287764000,2844263000,None,1960536000,None,None,1960536000,118087000,None,2223761000,-7512000,341699000,1601000,157545000
2011-03-31,USD,5615247000,1015936000,1681000,1681000,18605000,75530000,4599311000,59971000,-61303000,None,None,None,None,142353000,None,920120000,None,3431629000,350472000,245446000,None,None,593000,3081157000,None,2166816000,None,None,2167409000,105026000,68394000,2183618000,-7190000,310246000,1607000,157545000
2011-06-30,USD,5309907000,443888000,288839000,288839000,11912000,66772000,4866019000,57446000,-64459000,66772000,66772000,0,None,151778000,0,76365000,None,3064980000,352040000,246549000,None,None,None,2712940000,None,1787398000,None,None,1787398000,105491000,76891000,2244927000,-6489000,355099000,1610000,158833000
2011-09-30,USD,5476478000,290770000,51884000,51884000,13600000,86172000,5185708000,54264000,-67715000,None,None,None,None,183365000,None,139114000,None,3152725000,406927000,299097000,None,None,None,2745798000,None,1787678000,None,None,1787678000,107830000,77633000,2323753000,-6456000,383409000,1611000,159322000
2011-12-31,USD,5845470000,315263000,92000,92000,14070000,127180000,5530207000,52678000,-70671000,None,None,None,None,215709000,None,173921000,None,3453050000,511932000,311369000,None,None,None,2941118000,None,1974967000,None,None,1974967000,200563000,86300000,2392420000,-6343000,373969000,1613000,158913000
2012-03-31,USD,6277945000,462879000,122898000,122898000,14589000,108884000,5815066000,50156000,-70635000,0,0,0,None,205771000,0,216508000,None,3884856000,554535000,300284000,None,None,4767000,3330321000,None,2388260000,None,None,2393027000,254251000,87233000,2393089000,-6278000,325696000,1622000,158913000
2012-06-30,USD,6543894000,372343000,158000,158000,15997000,104952000,6171551000,46618000,-70901000,None,None,None,None,233575000,None,251236000,None,4127173000,540500000,266412000,None,None,3283000,3586673000,None,2623562000,None,None,2626845000,274088000,91514000,2416721000,-5655000,374873000,1624000,160030000
2012-09-30,USD,6657720000,270535000,151000,151000,18423000,120120000,6387185000,44222000,-73142000,0,0,0,None,156515000,0,131841000,None,4375893000,545744000,318492000,None,None,4294000,3830149000,None,2849869000,None,None,2854163000,227252000,116410000,2281827000,-4879000,314534000,1626000,159563000
2012-12-31,USD,6728735000,327614000,252000,252000,22315000,167495000,6401121000,41567000,-76150000,0,0,0,None,148164000,0,190062000,None,4371343000,455143000,234651000,None,None,4471000,3916200000,None,2878185000,None,None,2882656000,220492000,148646000,2357392000,-4760000,2278243000,1626000,160559000
2013-03-31,USD,6866531000,370640000,194000,194000,16600000,152670000,6495891000,38299000,-78149000,0,0,0,None,134341000,0,201176000,None,4609139000,607663000,363273000,None,None,19662000,4001476000,None,2936505000,None,None,2956167000,244390000,150044000,2257392000,-3767000,278859000,1630000,160125000
2013-06-30,USD,6930182000,273448000,284000,284000,16131000,159981000,6656734000,36207000,-80371000,0,0,0,None,162582000,0,97052000,None,4544399000,504376000,303618000,None,None,None,4040023000,None,2948835000,None,None,2948835000,200758000,148116000,2385783000,-3751000,416306000,1634000,161414000
2013-09-30,USD,7030630000,222732000,255000,255000,12898000,151407000,6807898000,34914000,-82652000,0,0,151407000,None,145310000,0,58172000,None,4639629000,453583000,251635000,None,None,7971000,4186046000,None,3067170000,None,None,3075141000,201948000,151813000,2391001000,-3751000,428948000,1634000,161374000
