fiscalDateEnding,reportedEPS
2007-12-31,-0.0245
2008-12-31,1.91
2009-12-31,0.8
2010-12-31,0.41
2011-12-31,3.88
2012-12-31,7.48
2013-12-31,4.01
2014-12-31,1.39
2015-12-31,1.61
2016-12-31,0.27
2017-12-31,0.79
2018-12-31,2.69
2019-12-31,3.67
2020-12-31,-2.77
2021-12-31,-2.09
2022-12-31,6.05
2023-12-31,5.63
2024-12-31,-0.5
2025-12-31,-1.21
2026-03-31,-1.24
