fiscalDateEnding,reportedEPS
1998-09-30,0.71
1999-09-30,1.39
2000-09-30,0.78
2001-09-30,0.71
2002-09-30,0.51
2003-09-30,0.46
2004-09-30,0.3008
2005-09-30,-37.3661
2006-09-30,-10.6877
2007-09-30,-0.2928
2008-09-30,0.0456
2009-09-30,-0.8163
2010-09-30,-1.73
2011-09-30,-1.17
2012-09-30,-0.3407
2013-09-30,-0.1779
2014-09-30,0.4224
2015-09-30,0.8899
2016-09-30,5.5276
2017-09-30,0.46
2018-09-30,0.87
2019-09-30,1.7
2020-09-30,2.11
2021-09-30,3.23
2022-09-30,1.9723
2023-09-30,4.8823
2024-09-30,9.7546
2025-09-30,15.0241
2026-03-31,9.95
