fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2024-06-30,USD,1061000000,1808000000,747000000,747000000,502000000,313000000,None,559000000,None,None,None,None,None,None,None,245000000,503000000,131000000,None,372000000,None,503000000,748000000,373000000
2025-03-31,None,808000000,1707000000,899000000,899000000,513000000,None,None,295000000,None,None,None,None,None,None,None,245000000,499000000,132000000,None,None,None,513000000,758000000,367000000
2025-06-30,USD,1008000000,1708000000,700000000,700000000,410000000,355000000,None,598000000,None,None,None,None,None,None,None,244000000,409000000,106000000,None,303000000,None,409000000,653000000,302000000
2025-09-30,None,535000000,1663000000,1128000000,1128000000,190000000,None,None,345000000,None,None,None,None,None,None,None,255000000,124000000,45000000,None,None,None,124000000,379000000,80000000
2025-12-31,None,390000000,1610000000,1220000000,1220000000,301000000,None,None,89000000,None,None,None,13000000,None,None,None,266000000,196000000,14000000,None,None,None,368000000,634000000,181000000
