fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2016-08-31,2016-09-30,-0.0055,None,0,None,pre-market
2016-11-30,2016-12-31,-0.0107,None,0,None,pre-market
2017-05-31,2017-07-12,0.06,None,0,None,post-market
2017-08-31,2017-11-08,0.11,0.07,0.04,57.1429,pre-market
2017-11-30,2018-01-09,0.14,0.15,-0.01,-6.6667,pre-market
2018-02-28,2018-04-10,0.1,0.14,-0.04,-28.5714,pre-market
2018-05-31,2018-07-10,0.1,0.09,0.01,11.1111,pre-market
2018-08-31,2018-10-24,0.15,0.13,0.02,15.3846,pre-market
2018-11-30,2019-01-03,0.17,0.19,-0.02,-10.5263,pre-market
2019-02-28,2019-04-04,0.15,0.13,0.02,15.3846,pre-market
2019-05-31,2019-07-02,0.16,0.14,0.02,14.2857,pre-market
2019-08-31,2019-10-29,0.07,0.15,-0.08,-53.3333,pre-market
2019-11-30,2020-01-09,0.22,0.21,0.01,4.7619,pre-market
2020-02-29,2020-04-06,0.23,0.17,0.06,35.2941,pre-market
2020-05-31,2020-07-08,0.26,0.15,0.11,73.3333,pre-market
2020-08-31,2020-10-26,0.22,0.17,0.05,29.4118,pre-market
2020-11-30,2021-01-06,0.29,0.21,0.08,38.0952,pre-market
2021-02-28,2021-04-07,0.25,0.23,0.02,8.6957,pre-market
2021-05-31,2021-07-01,0.43,0.29,0.14,48.2759,pre-market
2021-08-31,2021-10-22,0.29,0.25,0.04,16,pre-market
2021-11-30,2022-01-05,0.43,0.34,0.09,26.4706,pre-market
2022-02-28,2022-04-06,0.36,0.27,0.09,33.3333,pre-market
2022-05-31,2022-06-30,0.44,0.35,0.09,25.7143,pre-market
2022-08-31,2022-10-21,0.36,0.28,0.08,28.5714,pre-market
2022-11-30,2023-01-05,0.42,0.4,0.02,5,pre-market
2023-02-28,2023-04-05,0.32,0.29,0.03,10.3448,pre-market
2023-05-31,2023-06-29,0.44,0.41,0.03,7.3171,pre-market
2023-08-31,2023-10-24,0.45,0.45,0,0,pre-market
2023-11-30,2024-01-04,0.43,0.41,0.02,4.878,pre-market
2024-02-29,2024-04-04,0.4,0.38,0.02,5.2632,pre-market
2024-05-31,2024-06-27,0.5,0.48,0.02,4.1667,pre-market
2024-08-31,2024-10-24,0.5,0.5,0,0,pre-market
2024-11-30,2025-01-02,0.49,0.4556,0.0344,7.5505,pre-market
2025-02-28,2025-04-02,0.46,0.401,0.059,14.7132,pre-market
2025-05-31,2025-06-25,0.4044,0.5036,-0.0992,-19.6982,pre-market
2025-08-31,2025-10-23,0.46,0.48,-0.02,-4.1667,pre-market
2025-11-30,2026-01-08,0.39,0.36,0.03,8.3333,pre-market
2026-02-28,2026-04-08,0.45,0.4064,0.0436,10.7283,pre-market
