fiscalDateEnding,reportedEPS
2014-06-30,0.9202
2015-06-30,1.11
2016-06-30,1.33
2017-06-30,1.56
2018-06-30,2.6
2019-06-30,3.76
2020-06-30,3.29
2021-06-30,6.01
2022-06-30,7.91
2023-06-30,9.19
2024-06-30,1.94
2025-06-30,1.53
2026-03-31,0.13
