fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2011-06-30,USD,6613000,None,None,None,None,5999000,1306000,None,-3063000,None,-1302000,-6154000,None,None,None,None,None,None,None,None,None,None,None,None,118000,None,None,-543000
2012-06-30,USD,15495000,None,None,None,None,6073000,2651000,None,944000,None,-2651000,-7132000,None,None,None,None,None,None,None,None,None,None,-260000,None,132000,None,None,11106000
2013-06-30,USD,25899000,None,None,None,None,6268000,2878000,None,-2516000,None,-2878000,-21861000,None,None,None,None,23542000,23542000,None,None,None,None,None,None,127000,None,None,17984000
2014-06-30,USD,23765000,None,None,None,None,6777000,5915000,1167000,-1251000,None,-5906000,-21643000,None,None,None,None,65202000,65202000,None,None,None,None,68200000,None,2577000,-3784000,None,-1188000
2015-06-30,USD,12552000,None,None,None,None,4890000,5466000,-2170000,-2884000,None,-17129000,742000,None,None,None,None,100000000,100000000,None,None,None,None,-71406000,None,1467000,-3786000,None,23183000
2016-06-30,USD,35602000,None,None,None,None,5524000,6176000,-5211000,-52000,None,-5990000,-12022000,None,None,None,None,1385000,1385000,None,None,None,None,-3981000,None,1947000,17534000,None,20295000
2017-06-30,USD,35856000,None,None,None,None,6748000,9262000,4870000,-3300000,None,-9246000,-19719000,None,None,None,None,1535000,1535000,None,None,None,None,-258000,None,2084000,6901000,None,31075000
2018-06-30,USD,58455000,None,None,None,None,12854000,10449000,-12181000,-6336000,None,-135856000,106202000,None,None,None,None,1626000,1626000,None,None,None,None,-691000,None,2807000,28801000,None,30969000
2019-06-30,USD,81500000,None,None,None,None,15960000,17938000,-3041000,-15410000,None,-118011000,2375000,None,None,None,None,470000,470000,None,None,None,None,-1219000,None,3398000,-34136000,None,69701000
2020-06-30,USD,94141000,None,None,None,None,18380000,41291000,None,-5263000,None,-40394000,-47323000,None,None,None,None,377000,377000,None,None,None,None,-13833000,None,3871000,None,None,64656000
2021-06-30,USD,131314000,None,None,None,None,22891000,30677000,-32860000,-35555000,None,-181095000,57346000,None,None,None,None,833000,833000,None,None,None,None,-34642000,None,7396000,7565000,None,109841000
2022-06-30,USD,164846000,None,None,None,None,26322000,55064000,-1777000,-38050000,None,-61621000,-60380000,None,None,None,None,2717000,2717000,None,None,None,None,-34642000,None,7396000,42845000,None,163430000
2023-06-30,USD,184733000,None,None,None,None,28720000,54840000,-16804000,-14362000,None,-54638000,-134574000,None,None,None,None,1317000,1317000,None,None,None,None,-7868000,None,7030000,-4479000,None,107910000
2024-06-30,USD,55558000,None,None,None,None,32989000,75962000,None,25702000,None,-75842000,-31695000,None,None,None,None,None,None,None,None,None,None,-29316000,None,6447000,None,None,-55912000
2025-06-30,USD,56506000,None,None,None,None,38593000,27917000,None,3373000,None,-27374000,-18820000,None,None,None,None,None,None,None,None,None,None,-35955000,None,7007000,None,None,15240000
