fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-03-31,USD,51681000,77258000,25577000,25577000,21726000,23810000,6145000,29955000,None,None,None,0,None,None,None,2174000,23927000,9469000,None,0,None,21726000,23900000,14458000
2006-06-30,USD,58977000,87025000,28048000,28048000,24507000,27265000,7205000,34470000,None,None,None,0,None,None,None,2189000,27762000,11080000,None,0,None,24507000,26696000,16682000
2006-09-30,USD,62233000,95832000,33599000,33599000,25676000,28578000,7979000,36557000,None,None,None,0,None,None,None,2603000,28822000,11559000,None,0,None,25676000,28279000,17263000
2006-12-31,USD,74945000,112567000,37622000,37622000,35446000,31051000,8448000,39499000,None,None,None,0,None,None,None,28303000,39627000,15986000,None,0,None,35446000,63749000,23641000
2007-03-31,USD,76508000,114229000,37721000,37721000,34339000,33945000,8224000,42169000,None,None,None,0,None,None,None,2852000,38947000,15145000,None,0,None,34339000,37191000,23802000
2007-06-30,USD,94108000,140249000,46141000,46141000,45033000,38883000,10192000,49075000,None,None,None,0,None,None,None,3068000,50265000,19602000,None,0,None,45033000,48101000,30663000
2007-09-30,USD,108470000,156904000,48434000,48434000,53988000,40163000,14319000,54482000,None,None,None,0,None,None,None,3386000,66208000,25289000,None,0,None,53988000,57374000,40919000
2007-12-31,USD,135200000,189446000,54246000,54246000,73381000,45696000,16123000,61819000,None,None,None,0,None,None,None,3721000,81813000,32660000,None,0,None,73381000,77102000,49153000
2008-03-31,USD,129807000,188194000,58387000,58387000,64872000,48634000,16301000,64935000,None,None,None,0,None,None,None,4628000,73413000,28632000,None,0,None,64872000,69500000,44781000
2008-06-30,USD,156056000,219189000,63133000,63133000,78195000,57504000,20357000,77861000,None,None,None,0,None,None,None,6166000,83902000,32720000,None,0,None,78195000,84361000,51182000
2008-09-30,USD,169575000,235992000,66417000,66417000,85032000,62692000,21851000,84543000,None,None,None,0,None,None,None,6785000,89626000,32032000,None,0,None,85032000,91817000,57594000
2008-12-31,USD,165340000,231545000,66205000,66205000,82737000,61740000,20863000,82603000,None,None,None,0,None,None,None,7505000,88262000,37504000,None,0,None,82737000,90242000,50758000
2009-03-31,USD,128704000,188372000,59668000,59668000,45026000,62366000,21312000,83678000,None,None,None,0,None,None,None,7997000,50042000,21900000,None,0,None,45003000,53000000,28142000
2009-06-30,USD,190185000,260624000,70439000,70439000,99540000,67276000,23369000,90645000,None,None,None,0,None,5171000,None,8949000,104711000,42323000,None,62388000,None,99551000,108500000,62388000
2009-09-30,USD,199004000,280134000,81130000,81130000,104491000,69863000,24650000,94513000,None,None,None,0,None,4362000,None,8952000,108853000,44329000,None,64524000,None,104448000,113400000,64524000
2009-12-31,USD,233159000,323038000,89879000,89879000,128382000,79006000,25771000,104777000,None,None,None,0,None,None,None,8679000,132505000,54953000,None,0,None,128382000,137061000,77552000
2010-03-31,USD,240500000,328600000,88100000,88100000,129700000,82800000,28000000,110800000,None,None,None,0,None,4100000,None,9500000,133800000,48500000,None,85300000,None,129700000,139200000,85300000
2010-06-30,USD,256800000,350700000,93900000,93900000,139700000,88600000,28500000,117100000,None,None,None,0,None,4500000,None,9800000,144200000,55500000,None,88700000,None,139700000,149500000,88700000
2010-09-30,USD,250600000,344400000,93800000,93800000,132100000,91600000,26900000,118500000,None,None,None,0,None,5000000,None,10300000,137100000,50500000,None,86600000,None,132100000,142400000,86600000
2010-12-31,USD,282100000,389300000,107200000,107200000,153700000,95800000,32600000,128400000,None,None,None,0,None,3500000,None,10800000,157200000,36000000,None,121200000,None,153700000,164500000,121200000
2011-03-31,USD,278800000,388100000,109300000,109300000,148300000,99100000,31400000,130500000,None,None,None,0,None,5300000,None,11300000,153600000,49500000,None,104100000,None,148300000,159600000,104100000
2011-06-30,USD,306600000,425700000,119100000,119100000,168100000,106500000,32000000,138500000,None,None,None,0,None,4100000,None,11200000,172200000,54800000,None,117400000,None,168100000,179300000,117400000
2011-09-30,USD,325500000,446700000,121200000,121200000,178900000,111200000,35400000,146600000,None,None,None,0,None,1900000,None,11500000,180800000,58400000,None,122400000,None,178900000,190400000,122400000
2011-12-31,USD,362900000,496800000,133900000,133900000,199500000,122000000,41400000,163400000,None,None,None,0,None,3600000,None,12500000,203100000,51900000,None,151200000,None,199500000,212000000,151200000
2012-03-31,USD,355900000,495200000,139300000,139300000,193300000,124200000,38400000,162600000,None,None,None,3800000,None,3800000,None,13300000,197100000,53600000,None,143500000,None,193300000,206600000,143500000
2012-06-30,USD,386400000,536500000,150100000,150100000,225300000,120900000,40200000,161100000,None,None,None,4000000,None,4000000,None,13900000,229300000,74400000,None,154900000,None,225300000,239200000,154900000
2012-09-30,USD,390100000,537800000,147700000,147700000,211400000,129000000,49700000,178700000,None,None,None,4300000,None,4300000,None,15200000,215700000,32400000,None,183300000,None,211400000,226600000,183300000
2012-12-31,USD,437900000,609300000,171400000,171400000,248100000,148100000,41700000,189800000,None,None,None,15800000,None,3700000,None,15400000,251800000,76900000,None,174900000,None,248100000,263500000,174900000
2013-03-31,USD,434300000,611400000,177100000,177100000,251200000,141500000,41600000,183100000,None,None,None,4300000,None,4300000,None,16000000,255500000,66600000,None,188900000,None,251200000,267200000,188900000
