fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-03-31,USD,2950175,613860,558666,558666,None,None,2336315,None,None,1925151,1925151,None,None,None,None,None,None,9309415,439355,150917,None,None,None,8870060,250841,None,5116,None,None,None,8850000,0,None,-15817107,None,9358620
2022-12-31,USD,6356043,3842308,463475,463475,None,None,2513735,None,None,1925151,1925151,None,None,None,None,None,None,5252678,3868478,2857223,None,None,None,1384200,323170,None,11166,None,None,None,1299000,0,None,-11672536,None,9358620
2023-03-31,USD,44398897,36507980,34807815,34807815,None,None,7890917,None,None,1925151,1925151,None,None,None,None,None,None,9280179,2338236,242804,None,None,None,6941943,5724887,None,416723,None,None,None,None,12173661,None,-21753603,None,9358620
2023-06-30,USD,42185854,34409131,33165369,33165369,None,None,7776723,None,None,1925151,1925151,None,None,None,None,None,None,9081138,4106367,765443,None,None,None,4974771,5646912,None,413001,None,None,None,None,11960762,None,-22502750,None,9387836
2023-09-30,USD,34571622,32095716,31153940,31153940,None,None,2475906,None,None,1925151,1925151,None,None,None,None,None,None,3822128,3822128,475119,None,None,None,0,255078,None,409612,None,None,None,None,11464450,None,-23275942,None,9387836
2023-12-31,USD,31925639,29252501,28779177,28779177,None,None,2673138,None,None,1925151,1925151,None,None,None,None,373324,None,3100309,2458535,184343,None,None,None,641774,529542,409612,None,None,None,None,None,11095295,None,-23922730,None,9387836
2024-03-31,USD,30055087,27447614,25941604,25941604,None,None,2607473,None,None,1925151,1925151,None,None,None,None,None,None,3100527,2953055,367036,None,None,None,147472,473918,None,None,None,None,32027,None,10981237,None,-24695101,None,9428797
2024-06-30,USD,27835577,24967084,23209901,23209901,None,644194,2868493,None,None,1925151,1925151,None,None,None,None,None,None,3450110,3341121,211986,None,None,None,108989,396278,None,None,None,None,24977,None,36053868,None,-25598808,None,9549621
2024-09-30,USD,25908187,22774574,21673151,21673151,None,None,3133613,None,None,1925151,1925151,None,None,None,None,759285,None,3614994,3521096,1070636,None,None,None,93898,315111,None,None,None,None,17928,None,10078462,None,-26376540,None,9549621
2024-12-31,USD,23572000,20174000,19044000,19044000,None,None,3398000,None,None,1925000,1925000,None,None,None,None,804000,None,2889000,2811000,734000,None,None,None,78000,232000,None,None,None,None,16000,None,10249000,None,-27257000,None,9549621
2025-03-31,USD,71289198,67172582,65280360,65280360,None,None,4116616,None,None,1925151,1925151,None,None,None,None,1162903,None,3546295,3456938,2156543,None,None,None,89357,461648,None,None,None,None,17968,None,33746767,None,-28503797,None,22049621
2025-06-30,USD,68726638,63973280,62054765,62054765,None,None,4753358,None,None,1925151,1925151,None,None,None,None,809318,None,2978788,2933046,1814373,None,None,None,45742,373940,None,None,None,None,39252,None,33037583,None,-29763927,None,22049621
2025-09-30,USD,67181000,61450000,59440000,59440000,None,None,5731000,None,None,1925000,1925000,None,None,None,None,595000,None,3136000,3107000,2186000,None,None,None,29000,281000,None,None,None,None,26000,None,32514000,None,-30919000,None,22049621
2025-12-31,USD,60247000,57926000,57215000,57215000,None,None,2321000,None,None,1925000,1925000,None,None,None,None,466000,None,2112000,2100000,985000,None,None,None,12000,186000,None,None,None,None,35000,None,29859000,None,-34215000,None,22049621
