fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,5993000000,None,None,None,None,2442000000,7551000000,None,-231000000,None,-7493000000,593000000,None,None,None,None,209000000,209000000,None,None,None,None,-253000000,None,36000000,None,None,2846000000
2007-12-31,USD,6651000000,None,None,None,None,2858000000,6158000000,None,-289000000,None,-5548000000,-371000000,None,None,None,None,259000000,259000000,None,None,None,None,-326000000,None,44000000,None,None,3606000000
2008-12-31,USD,9408000000,None,None,None,None,3509000000,9375000000,None,None,None,-5018000000,-3408000000,None,None,None,None,289000000,289000000,None,None,None,None,-815000000,None,60000000,None,None,-2148000000
2009-12-31,USD,4737000000,None,None,None,None,2108000000,4879000000,None,-51000000,None,-5354000000,1201000000,None,None,None,None,284000000,284000000,None,None,None,None,42000000,None,8000000,627000000,43000000,-2753000000
2010-12-31,USD,5478000000,None,None,None,None,1930000000,6476000000,None,-60000000,None,-112000000,-3104000000,None,None,None,None,281000000,281000000,None,None,None,None,-1168000000,None,16000000,2279000000,17000000,2333000000
2011-12-31,USD,6224000000,None,None,None,None,2248000000,7534000000,None,121000000,None,-5646000000,1691000000,None,None,None,None,278000000,278000000,None,None,None,None,-2332000000,None,13000000,2265000000,-4000000,2134000000
2012-12-31,USD,4956000000,None,None,None,None,2811000000,8225000000,None,-132000000,None,-7526000000,1629000000,None,None,None,None,324000000,324000000,None,None,None,None,27000000,None,123000000,-918000000,23000000,-206000000
2013-12-31,USD,5436000000,None,None,None,None,2780000000,6758000000,None,262000000,None,-3999000000,20000000,None,None,None,None,348000000,348000000,None,None,None,None,3000000,None,97000000,1429000000,-28000000,-20000000
2014-12-31,USD,5981000000,None,None,None,None,3319000000,13450000000,None,-60000000,None,-8184000000,-2354000000,None,None,None,None,386000000,386000000,None,None,None,None,5433000000,None,163000000,-4586000000,-29000000,1691000000
2015-12-31,USD,5383000000,None,None,None,None,3129000000,6415000000,None,-752000000,None,-6324000000,1848000000,None,None,None,None,396000000,396000000,None,None,None,None,4776000000,None,244000000,830000000,-77000000,-15203000000
2016-12-31,USD,1746000000,None,None,None,None,1792000000,3971000000,None,343000000,None,-872000000,-1164000000,None,None,None,None,221000000,221000000,None,None,None,None,2145000000,None,194000000,-351000000,-61000000,-3704000000
2017-12-31,USD,2909000000,None,None,None,None,2074000000,2805000000,None,179000000,None,-2210000000,9000000,None,None,None,None,127000000,127000000,None,None,None,None,-46000000,None,198000000,714000000,6000000,1078000000
2018-12-31,USD,2704000000,None,None,None,None,1658000,2506000000,None,None,None,1055000000,-4203000000,None,None,None,None,149000000,149000000,None,None,None,None,-2956000000,None,161000000,-3651000000,None,3224000000
2019-12-31,USD,2071000000,None,None,None,None,1949000000,1941000000,None,57000000,None,-1551000000,-3639000000,None,None,None,None,140000000,140000000,None,None,None,None,-1849000000,None,115000000,-1569000000,None,-353000000
2020-12-31,USD,1354000000,None,None,None,None,3879000000,1161000000,None,-236000000,None,-1127000000,-306000000,None,None,None,None,257000000,257000000,None,None,None,None,-38000000,None,88000000,31000000,None,-2671000000
2021-12-31,USD,4899000000,None,None,None,None,3555000000,2007000000,None,-539000000,None,-1574000000,-3292000000,None,None,None,None,1315000000,1315000000,None,None,None,None,-589000000,None,99000000,34000000,1000000,2833000000
2022-12-31,USD,8530000000,None,None,None,None,2223000000,5125000000,None,-152000000,None,-5123000000,-4213000000,None,None,None,None,3379000000,3379000000,None,None,None,None,-718000000,None,88000000,-806000000,None,6037000000
2023-12-31,USD,6544000000,None,None,None,None,2583000000,3947000000,None,None,None,-3942000000,-3184000000,None,None,None,None,1858000000,1858000000,None,None,None,None,-979000000,None,93000000,None,None,3747000000
2024-12-31,USD,6600000000,None,None,None,None,3255000000,7453000000,None,None,None,-7332000000,706000000,None,None,None,None,937000000,937000000,None,None,None,None,-1057000000,None,99000000,None,None,2942000000
2025-12-31,USD,6711000000,None,None,None,None,3595000000,3592000000,None,None,None,-3393000000,-2730000000,None,None,None,None,619000000,619000000,None,None,None,None,-1050000000,None,99000000,None,None,2681000000
