fiscalDateEnding,reportedEPS
1996-12-31,0.33
1997-12-31,0.36
1998-12-31,0.3
1999-12-31,0.37
2000-12-31,0.23
2001-12-31,0.2
2002-12-31,0.0243
2003-12-31,0.2277
2004-12-31,0.56
2005-12-31,0.81
2006-12-31,1.17
2007-12-31,1.49
2008-12-31,1.58
2009-12-31,0.91
2010-12-31,1.17
2011-12-31,1.63
2012-12-31,1.84
2013-12-31,1.92
2014-12-31,1.74
2015-12-31,2.01
2016-12-31,2.28
2017-12-31,1.92
2018-12-31,2.92
2019-12-31,3.39
2020-12-31,2.41
2021-12-31,5.05
2022-12-31,10.64
2023-12-31,4.75
2024-12-31,1.91
2025-12-31,1.82
2026-03-31,0
