fiscalDateEnding,reportedEPS
1996-12-31,0.3
1997-12-31,0.34
1998-12-31,0.4
1999-12-31,0.51
2000-12-31,0.61
2001-12-31,0.68
2002-12-31,0.78
2003-12-31,0.95
2004-12-31,1.15
2005-12-31,1.28
2006-12-31,1.43
2007-12-31,1.64
2008-12-31,2
2009-12-31,2.43
2010-12-31,2.79
2011-12-31,3.17
2012-12-31,3.27
2013-12-31,3.1
2014-12-31,3.09
2015-12-31,3.08
2016-12-31,3.37
2017-12-31,3.43
2018-12-31,4.13
2019-12-31,4.44
2020-12-31,4.95
2021-12-31,5.93
2022-12-31,5.43
2023-12-31,6.26
2024-12-31,7.21
2025-12-31,7.45
2026-03-31,0
