fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,3567000000,3567000000,57000000,57000000,559000000,0,0,3008000000,None,None,None,6000000,None,None,None,None,559000000,195000000,None,0,None,559000000,559000000,364000000
2006-03-31,USD,3559000000,3559000000,26000000,26000000,575000000,0,0,2984000000,None,None,None,5000000,None,None,None,None,575000000,200000000,None,0,None,575000000,575000000,375000000
2006-06-30,USD,3697000000,3697000000,23000000,23000000,624000000,0,0,3073000000,None,None,None,5000000,None,None,None,None,624000000,216000000,None,0,None,624000000,624000000,408000000
2006-09-30,USD,3672000000,3672000000,24000000,24000000,557000000,0,0,3115000000,None,None,None,4000000,None,None,None,None,557000000,190000000,None,0,None,557000000,557000000,367000000
2006-12-31,USD,3687000000,3687000000,3174000000,3174000000,508000000,0,0,3179000000,None,None,None,5000000,None,None,None,None,508000000,175000000,None,0,None,508000000,508000000,333000000
2007-03-31,USD,3751000000,3751000000,29000000,29000000,636000000,0,0,3115000000,None,None,None,8000000,None,None,None,None,636000000,220000000,None,0,None,636000000,636000000,416000000
2007-06-30,USD,3764000000,3764000000,25000000,25000000,635000000,0,0,3129000000,None,None,None,6000000,None,None,None,None,635000000,220000000,None,0,None,635000000,635000000,415000000
2007-09-30,USD,3861000000,3861000000,28000000,28000000,642000000,0,0,3219000000,None,None,None,6000000,None,None,None,None,642000000,222000000,None,0,None,642000000,642000000,420000000
2007-12-31,USD,4017000000,4017000000,3424000000,3424000000,586000000,0,0,3431000000,None,None,None,7000000,None,None,None,None,586000000,203000000,None,0,None,586000000,586000000,383000000
2008-03-31,USD,4267000000,4267000000,33000000,33000000,726000000,0,0,3541000000,None,None,None,7000000,None,None,None,None,726000000,252000000,None,0,None,726000000,726000000,474000000
2008-06-30,USD,4336000000,4336000000,36000000,36000000,740000000,362000000,0,3596000000,None,None,None,7000000,None,None,None,None,740000000,257000000,None,0,None,740000000,740000000,483000000
2008-09-30,USD,3691000000,3691000000,30000000,30000000,148000000,355000000,0,3543000000,None,None,None,7000000,None,None,None,None,148000000,48000000,None,0,None,148000000,148000000,100000000
2008-12-31,USD,4260000000,4260000000,61000000,61000000,300000000,385000000,0,3960000000,None,None,None,8000000,None,None,None,None,300000000,103000000,None,0,None,300000000,300000000,197000000
2009-03-31,USD,4818000000,4818000000,32000000,32000000,871000000,389000000,0,3947000000,None,None,None,8000000,None,None,None,None,871000000,302000000,None,0,None,871000000,871000000,569000000
2009-06-30,USD,4313000000,4313000000,35000000,35000000,473000000,381000000,0,3840000000,None,None,None,14000000,None,None,None,None,473000000,159000000,None,0,None,473000000,473000000,314000000
2009-09-30,USD,4526000000,4526000000,44000000,44000000,549000000,487000000,0,3977000000,None,None,None,25000000,None,None,None,None,549000000,186000000,None,0,None,549000000,549000000,363000000
2009-12-31,USD,4597000000,4597000000,65000000,65000000,342000000,410000000,0,4255000000,None,None,None,26000000,None,None,None,None,342000000,90000000,None,0,None,342000000,342000000,252000000
2010-03-31,USD,5065000000,5065000000,37000000,37000000,974000000,481000000,0,4091000000,None,None,None,33000000,None,None,None,None,974000000,338000000,None,0,None,974000000,974000000,636000000
2010-06-30,USD,4980000000,4980000000,4057000000,4057000000,889000000,508000000,0,4091000000,None,None,None,33000000,None,None,None,None,889000000,308000000,None,0,None,889000000,889000000,581000000
2010-09-30,USD,5394000000,5394000000,4300000000,4300000000,1055000000,505000000,0,4339000000,None,None,None,39000000,None,None,None,None,1055000000,365000000,None,0,None,1055000000,1055000000,690000000
2010-12-31,USD,5294000000,5294000000,4583000000,4583000000,667000000,569000000,0,4627000000,None,None,None,44000000,None,None,None,None,667000000,230000000,None,0,None,667000000,667000000,437000000
2011-03-31,USD,5117000000,5117000000,2413000000,2413000000,591000000,534000000,0,4526000000,None,None,None,45000000,None,None,None,None,591000000,202000000,None,395000000,None,600000000,591000000,389000000
2011-06-30,USD,5088000000,5088000000,45000000,45000000,444000000,565000000,0,4644000000,None,None,None,46000000,None,None,None,None,444000000,170000000,None,280000000,None,453000000,444000000,274000000
2011-09-30,USD,5987000000,5987000000,45000000,45000000,1092000000,579000000,0,4895000000,None,None,None,52000000,None,None,None,None,1092000000,356000000,None,744000000,None,1105000000,1092000000,736000000
2011-12-31,USD,5979000000,5979000000,5105000000,5105000000,834000000,616000000,0,5145000000,None,None,None,53000000,None,None,None,None,834000000,288000000,None,0,None,834000000,834000000,546000000
2012-03-31,USD,6215000000,6215000000,49000000,49000000,1202000000,564000000,0,5013000000,None,None,None,57000000,None,None,None,None,1202000000,417000000,None,0,None,1202000000,1202000000,785000000
