fiscalDateEnding,reportedEPS
1997-02-28,0
1998-02-28,-0.16
1999-02-28,-0.11
2000-02-29,0.02
2001-02-28,0.23
2002-02-28,0.44
2003-02-28,0.48
2004-02-29,0.55
2005-02-28,0.54
2006-02-28,0.71
2007-02-28,0.92
2008-02-29,0.83
2009-02-28,0.26
2010-02-28,1.23
2011-02-28,1.66
2012-02-29,1.81
2013-02-28,1.87
2014-02-28,2.25
2015-02-28,2.67
2016-02-29,3.05
2017-02-28,3.31
2018-02-28,3.69
2019-02-28,4.79
2020-02-29,5.33
2021-02-28,4.33
2022-02-28,6.96
2023-02-28,3.03
2024-02-29,2.75
2025-02-28,3.21
2026-02-28,1.6
