date,dividend
1987-02-09,0.0625
1987-05-11,0.0625
1987-08-10,0.0625
1987-11-06,0.0625
1988-02-08,0.06
1988-05-09,0.0625
1988-08-09,0.0625
1988-11-08,0.0625
1989-02-09,0.0625
1989-05-09,0.0625
1989-08-09,0.0625
1989-11-09,0.0625
1990-02-09,0.0625
1990-05-09,0.0625
1990-08-09,0.0625
1990-11-08,0.0625
1991-02-11,0.0625
1991-05-09,0.0625
1991-08-09,0.0625
1991-11-08,0.0625
1992-02-10,0.075
1992-05-11,0.075
1992-08-11,0.075
1992-11-06,0.075
1993-02-08,0.0825
1993-05-10,0.0825
1993-08-10,0.0825
1993-11-08,0.0825
1994-02-07,0.09
1994-05-10,0.09
1994-08-15,0.09
1994-11-07,0.09
1995-02-09,0.1
1995-05-11,0.1
1995-08-16,0.1
1995-11-13,0.1
1996-02-13,0.1
1996-05-13,0.1
1996-08-14,0.1
1996-11-13,0.1
1997-02-12,0.1
1997-05-13,0.1
1997-08-13,0.1
1997-11-12,0.1
1998-02-11,0.1
1998-05-13,0.1
1998-08-13,0.1
1998-11-10,0.1
1999-02-10,0.105
1999-05-12,0.105
1999-08-11,0.105
1999-11-10,0.105
2000-02-11,0.105
2000-05-11,0.105
2000-08-11,0.105
2000-11-13,0.105
2001-02-13,0.105
2001-05-11,0.105
2001-08-13,0.105
2001-11-13,0.105
2002-02-13,0.105
2002-05-13,0.105
2002-08-13,0.105
2002-11-13,0.105
2003-02-12,0.105
2003-05-13,0.105
2003-08-14,0.105
2003-11-13,0.105
2004-02-12,0.12
2004-05-13,0.12
2004-08-12,0.12
2004-11-10,0.12
2005-02-10,0.135
2005-05-19,0.135
2005-08-18,0.135
2005-11-10,0.135
2006-02-13,0.15
2006-05-11,0.15
2006-08-18,0.15
2006-11-13,0.15
2007-02-13,0.18
2007-05-11,0.18
2007-08-13,0.18
2007-11-13,0.18
2008-02-13,0.18
2008-05-13,0.18
2008-07-11,0.18
2008-10-10,0.18
2009-01-13,0.18
2009-04-13,0.09
2009-07-13,0.09
2009-10-13,0.09
2010-01-13,0.09
2010-04-13,0.11
2010-07-13,0.11
2010-10-13,0.11
2011-01-12,0.11
2011-04-13,0.13
2011-07-13,0.13
2011-10-12,0.13
2012-01-11,0.13
2012-04-11,0.15
2012-07-11,0.15
2012-10-10,0.15
2013-01-16,0.15
2013-04-17,0.18
2013-07-17,0.18
2013-10-16,0.18
2014-01-15,0.18
2014-04-15,0.21
2014-07-16,0.21
2014-10-15,0.21
2015-01-14,0.21
2015-04-15,0.25
2015-07-15,0.25
2015-10-14,0.25
2016-01-13,0.25
2016-04-13,0.27
2016-07-13,0.27
2016-10-12,0.27
2017-01-11,0.27
2017-04-11,0.27
2017-07-12,0.27
2017-10-12,0.27
2018-01-18,0.27
2018-04-19,0.34
2018-07-19,0.34
2018-10-18,0.34
2019-01-17,0.34
2019-04-17,0.37
2019-07-18,0.37
2019-10-17,0.37
2020-01-16,0.37
2020-04-16,0.25
2020-07-16,0.25
2020-10-15,0.25
2021-01-14,0.25
2021-04-15,0.37
2021-07-15,0.42
2021-10-14,0.42
2022-01-13,0.42
2022-04-13,0.55
2022-07-14,0.55
2022-10-13,0.55
2023-01-12,0.55
2023-04-13,0.65
2023-07-13,0.65
2023-10-12,0.65
2024-01-18,0.65
2024-04-18,0.67
2024-07-19,0.67
2024-10-18,0.67
2025-01-17,0.67
2025-04-17,0.69
2025-07-18,0.69
2025-10-17,0.69
2026-01-16,0.69
2026-04-17,0.7
