fiscalDateEnding,reportedEPS
1996-09-30,1.14
1997-09-30,1.27
1998-09-30,1.4
1999-09-30,1.52
2000-09-30,1.66
2001-09-30,1.52
2002-09-30,1.28
2003-09-30,1.25
2004-09-30,1.5
2005-09-30,1.78
2006-09-30,2.25
2007-09-30,2.66
2008-09-30,3.11
2009-09-30,2.36
2010-09-30,2.69
2011-09-30,3.25
2012-09-30,3.39
2013-09-30,3.54
2014-09-30,3.8
2015-09-30,3.17
2016-09-30,2.98
2017-09-30,2.64
2018-09-30,3.11
2019-09-30,3.59
2020-09-30,3.46
2021-09-30,4.1
2022-09-30,5.25
2023-09-30,4.45
2024-09-30,5.49
2025-09-30,6
2026-03-31,1.46
