fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,24751012,None,None,None,None,331319,261695,None,-2543925,None,-4236047,-142989,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,18440221
2006-03-31,USD,23777723,None,None,None,None,327883,547783,None,2010032,None,-56013393,1119121,None,None,None,None,None,None,None,None,None,None,None,None,1905229000,None,None,21091278
2006-06-30,USD,1017277,None,None,None,None,382117,1421217,None,-20907032,None,-30279607,17688879,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,28199722
2006-09-30,USD,39763000,None,None,None,None,446000,1622000,None,-30386000,None,None,-26610000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,26457000
2006-12-31,USD,11856000,None,None,None,None,438000,1310000,None,3670000,None,None,94000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,22201000
2007-03-31,USD,48031000,None,None,None,None,444000,1447000,None,15432000,None,-11094000,-211000,None,None,None,None,None,None,None,None,None,None,None,None,2140000,None,None,20198000
2007-06-30,USD,4099000,None,None,None,None,503000,2533000,None,-25917000,None,-33529000,13057000,None,None,None,None,None,None,None,None,None,None,None,None,11000,None,None,38311000
2007-09-30,USD,37972000,None,None,None,None,583000,1777000,None,-6527000,None,-55477000,21097000,None,None,None,None,None,None,None,None,None,None,None,None,21000,None,None,45797000
2007-12-31,USD,45349000,None,None,None,None,654000,1271000,None,-4115000,None,-94627000,2644000,None,None,None,None,None,None,None,None,None,None,None,None,95000,None,None,45100000
2008-03-31,USD,25928000,None,None,None,None,744000,1209000,None,-11644000,None,11271000,1536000,None,None,None,None,None,None,None,None,None,None,None,None,2110000,None,None,28811000
2008-06-30,USD,47195000,None,None,None,None,822000,1402000,None,-13434000,None,133243000,-48660000,None,None,None,None,None,None,None,None,None,None,None,None,-6000,None,None,50232000
2008-09-30,USD,63102000,None,None,None,None,1035000,3210000,None,12752000,None,10142000,239000,None,None,None,None,None,None,None,None,None,None,None,None,92000,None,None,52437000
2008-12-31,USD,63271000,None,None,None,None,871000,5251000,None,-7345000,None,-10674000,-51161000,None,None,None,None,None,None,None,None,None,None,-53501000,None,10106000,None,None,-23448000
2009-03-31,USD,-3708000,None,None,None,None,1101000,4014000,None,5910000,None,23201000,1839000,None,None,None,None,None,None,None,None,None,None,-53501000,None,2735000,None,None,41565000
2009-06-30,USD,34695000,None,None,None,None,1190000,8063000,None,-6860000,None,-31548000,707000,None,None,None,None,None,None,None,None,None,None,None,None,3725000,None,None,57290000
2009-09-30,USD,92195000,None,None,None,None,1694000,7837000,None,-6166000,None,-7492000,-50846000,None,None,None,None,None,None,None,None,None,None,-50957000,None,3301000,None,None,56504000
2009-12-31,USD,33010000,None,None,None,None,1922000,8855000,None,15661000,None,11370000,-33779000,None,None,None,None,None,None,None,None,None,None,-35216000,None,4279000,None,None,53357000
2010-03-31,USD,68003000,None,None,None,None,2654000,4868000,None,-11378000,None,-31105000,10836000,None,None,None,None,None,None,None,None,None,None,-35216000,None,4981000,None,None,32563000
2010-06-30,USD,58720000,None,None,None,None,2820000,5780000,None,-21379000,None,-43000,-22950000,None,None,None,None,0,0,None,None,None,None,-23540000,None,3532000,None,None,63838000
2010-09-30,USD,44092000,None,None,None,None,3012000,6073000,None,-7854000,None,44596000,9365000,None,None,None,None,0,0,None,None,None,None,10907000,None,4322000,None,None,66496000
2010-12-31,USD,58229000,None,None,None,None,3290000,5676000,None,-4362000,None,-225958000,11987000,None,None,None,None,0,0,None,None,None,None,20824000,None,4027000,None,None,49132000
2011-03-31,USD,23613000,None,None,None,None,3593000,8519000,-47208000,-19548000,None,-48505000,-34674000,None,None,None,None,0,0,None,None,None,None,-38862000,None,3779000,-59337000,229000,55043000
2011-06-30,USD,100353000,None,None,None,None,4102000,7177000,-14314000,17096000,None,13574000,7568000,None,None,None,None,0,0,None,None,None,None,7061000,None,4115000,122692000,1197000,84248000
