fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-12-31,USD,308372000,275157000,35129000,35129000,77013000,54624000,33215000,5565000,None,21202000,21202000,21202000,None,None,101667000,6724000,None,83288000,62843000,34362000,None,None,299000,20445000,None,4000,None,None,303000,24191000,None,225084000,-28514000,204242000,464000,1183032000
2007-12-31,USD,544603000,270149000,12440000,12440000,98140000,81497000,274454000,8567000,None,24066000,24066000,24066000,None,None,63125000,14947000,None,122436000,82881000,56766000,None,None,663000,39555000,None,None,None,None,663000,19158000,None,422167000,-28662000,353648000,479000,1186488000
2008-12-31,USD,761837000,561324000,256801000,256801000,116326000,135955000,200513000,14389000,None,28365000,28365000,28365000,None,None,29145000,23097000,None,325521000,187334000,64787000,None,None,959000,138187000,None,None,None,None,959000,116611000,None,436316000,-132129000,461680000,484000,1170360000
2009-12-31,USD,800070000,585504000,328349000,328349000,108143000,108905000,214566000,33314000,None,33512000,33512000,33512000,None,None,18487000,21620000,None,215117000,83729000,48863000,None,None,206000,131388000,None,None,None,None,206000,33899000,None,584953000,-218302000,670396000,486000,1135716000
2010-12-31,USD,1082131000,898153000,354842000,354842000,153241000,101635000,183978000,34551000,None,43316000,43316000,43316000,None,44189000,244649000,43786000,None,253733000,128834000,85674000,None,None,274000,124899000,None,0,None,None,274000,31821000,None,828398000,-241842000,882425000,494000,1116252000
2011-12-31,USD,1362399000,1182677000,359331000,359331000,155613000,218741000,179722000,45151000,None,48396000,48396000,48396000,None,23194000,411282000,37710000,None,383241000,266090000,113446000,None,None,None,117151000,None,0,None,None,None,130065000,None,979158000,-418234000,1168644000,994000,1120044000
2012-12-31,USD,1043325000,835068000,222514000,222514000,203106000,236710000,208257000,69137000,None,54648000,54648000,54648000,None,21393000,97042000,75696000,None,398928000,288545000,127330000,None,None,None,110383000,None,0,None,None,None,148520000,None,644397000,-1155313000,1508664000,1019000,1098498000
2013-12-31,USD,1420509000,1183043000,211349000,211349000,221449000,296180000,237466000,88143000,None,65774000,65774000,65774000,None,9792000,402247000,51818000,None,428230000,316014000,119376000,None,None,None,112216000,None,0,None,None,None,173447000,None,992279000,-1222912000,1847325000,1030000,1040322000
2014-12-31,USD,1938875000,1653154000,370323000,370323000,174573000,280755000,285721000,90156000,None,50748000,50748000,50748000,None,42940000,781134000,46369000,None,423725000,355716000,127641000,None,None,None,68009000,None,0,None,None,None,172301000,None,1515150000,-1231087000,2330510000,1035000,1045710000
2015-12-31,USD,5571277000,3599532000,2175417000,2175417000,156121000,477955000,1971745000,97354000,None,427986000,427986000,1279715000,None,15348000,744610000,45429000,None,761867000,410277000,144763000,None,None,800000,351590000,None,0,800000,None,800000,233243000,None,4809410000,-556467000,1394863000,3105000,1155516000
