fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,76414000,None,None,None,None,1594000,4901000,None,-45613000,None,-95231000,-7708000,None,None,None,None,None,None,None,None,None,None,-27699000,None,174000,None,None,97949000
2007-12-31,USD,135451000,None,None,None,None,2184000,7028000,None,-21127000,None,-194727000,36587000,None,None,None,None,None,None,None,None,None,None,-148000,None,120000,None,None,149406000
2008-12-31,USD,199496000,None,None,None,None,3472000,11072000,None,-19671000,None,143982000,-98046000,None,None,None,None,None,None,None,None,None,None,-103467000,None,13899000,None,None,108032000
2009-12-31,USD,156192000,None,None,None,None,5907000,28769000,None,8545000,None,-4469000,-82079000,None,None,None,None,None,None,None,None,None,None,-86173000,None,14040000,None,None,208716000
2010-12-31,USD,229044000,None,None,None,None,11776000,22397000,6317000,-44973000,None,-212510000,9238000,None,None,None,None,0,0,None,None,None,None,-23540000,None,16862000,26493000,721000,212029000
2011-12-31,USD,333827000,None,None,None,None,17084000,30684000,-57008000,-4465000,None,-173027000,-154192000,None,None,None,None,0,0,None,None,None,None,-176392000,None,19424000,4489000,-2119000,286219000
2012-12-31,USD,287676000,None,None,None,None,20562000,49236000,-17769000,-47568000,None,271849000,-699075000,None,None,None,None,0,0,None,None,None,None,-727670000,None,28413000,-136817000,2733000,340020000
2013-12-31,USD,342033000,None,None,None,None,22762000,51937000,-50408000,-21552000,None,-339808000,-17886000,None,None,None,None,0,0,None,None,None,None,-67599000,None,28764000,-11165000,4496000,338661000
2014-12-31,USD,585567000,None,None,None,None,25651000,31363000,-9710000,42763000,None,-440403000,19298000,None,None,None,None,0,0,None,None,None,None,-8175000,None,28552000,158974000,-5488000,483185000
2015-12-31,USD,207986000,None,None,None,None,30860000,42493000,-76731000,-7068000,None,400066000,887611000,None,None,None,None,0,0,None,None,None,None,-807967000,None,32719000,1805094000,-5306000,546733000
2016-12-31,USD,701355000,None,None,None,None,40845000,105337000,-106363000,20875000,None,-256193000,-2238391000,None,None,None,None,0,0,None,None,None,None,-2252437000,None,45848000,-1797835000,-4606000,712685000
2017-12-31,USD,987731000,None,None,None,None,48887000,93128000,141538000,-88867000,None,-531541000,-311135000,None,None,None,None,0,0,None,None,None,None,-361178000,None,52282000,151040000,5985000,820678000
2018-12-31,USD,1161881000,None,None,None,None,56979000,74925000,-38412000,-26146000,None,272956000,-1316111000,None,None,None,None,None,None,None,None,None,None,-1342076000,None,57111000,108891000,-9835000,993004000
2019-12-31,USD,1113762000,None,None,None,None,64814000,110398000,-59941000,-85222000,None,-326724000,-628506000,None,None,None,None,628506000,628506000,None,None,None,None,-707300000,None,63356000,160444000,1912000,1107835000
2020-12-31,USD,1364163000,None,None,None,None,60973000,67272000,-119672000,30304000,None,-472487000,-526068000,None,None,None,None,526068000,526068000,None,None,None,None,-595918000,None,70289000,382456000,16848000,1409594000
2021-12-31,USD,1155741000,None,None,None,None,50155000,57453000,-254228000,-277793000,None,-992022000,34821000,None,None,None,None,2928000,2928000,None,None,None,None,-13830000,None,70483000,146049000,-52491000,1377475000
2022-12-31,USD,887699000,None,None,None,None,61241000,212153000,-128981000,-347712000,None,-161367000,-706938000,None,None,None,None,75000,75000,None,None,None,None,-771028000,None,64109000,19394000,None,1191624000
2023-12-31,USD,1717753000,None,None,None,None,68898000,234724000,None,7898000,None,-193395000,-542599000,None,None,None,None,None,None,None,None,None,None,-658952000,None,68836000,None,None,1630988000
2024-12-31,USD,1928533000,None,None,None,None,80434000,306434000,None,211503000,None,733727000,-3329029000,None,None,None,None,None,None,None,None,None,None,-3771875000,None,90985000,None,None,1509048000
2025-12-31,USD,2098177000,None,None,None,None,114441000,132275000,None,-34918000,None,-1316778000,-324422000,None,None,None,None,None,None,None,None,None,None,-103646000,None,125687000,None,None,1905432000
