fiscalDateEnding,reportedEPS
1996-12-31,0.93
1997-12-31,1.16
1998-12-31,1.39
1999-12-31,1.6
2000-12-31,1.51
2001-12-31,1.14
2002-12-31,1.54
2003-12-31,1.74
2004-12-31,2.32
2005-12-31,2.23
2006-12-31,2.23
2007-12-31,1.76
2008-12-31,0.31
2009-12-31,0.23
2010-12-31,0.2
2011-12-31,-0.01
2012-12-31,0.32
2013-12-31,0.78
2014-12-31,1.02
2015-12-31,1.21
2016-12-31,1.52
2017-12-31,1.95
2018-12-31,2.49
2019-12-31,2.54
2020-12-31,3.09
2021-12-31,3.69
2022-12-31,3.72
2023-12-31,3.89
2024-12-31,4.1
2025-12-31,3.9538
2026-03-31,1.04
