fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-03-31,USD,63515000,791594000,728079000,728079000,41975000,13516000,0,21540000,None,None,None,20316000,None,None,None,8574000,46647000,15487000,None,0,None,41975000,50549000,46804000
2006-06-30,USD,163639000,1120840000,957201000,957201000,134225000,18731000,0,29414000,None,None,None,9024000,None,None,None,10683000,137877000,50148000,None,0,None,134225000,144908000,93101000
2006-09-30,USD,139136000,1172693000,1033557000,1033557000,117090000,12566000,0,22046000,None,None,None,5876000,None,None,None,9480000,123165000,43964000,None,0,None,117090000,126570000,79002000
2006-12-31,USD,98577000,938090000,839513000,839513000,68601000,18442000,0,29976000,None,None,None,6061000,None,None,None,11533000,75812000,27004000,None,0,None,68602000,80135000,47659000
2007-03-31,USD,123872000,925867000,801995000,801995000,96574000,15847000,0,27298000,None,None,None,5654000,None,None,None,11451000,102228000,34686000,None,0,None,96574000,108025000,67542000
2007-06-30,USD,268539000,1216997000,948458000,948458000,236550000,21348000,0,31989000,None,None,None,8213000,None,None,None,10641000,244763000,86136000,None,0,None,236550000,247191000,158627000
2007-09-30,USD,96961000,1208671000,1111710000,1111710000,67632000,18798000,0,29329000,None,None,None,9635000,None,None,None,10531000,77267000,19141000,None,0,None,67632000,78163000,58126000
2007-12-31,USD,89189000,1440207000,1351018000,1351018000,65576000,12780000,0,23613000,None,None,None,9610000,None,None,None,10833000,75186000,25353000,None,0,None,65576000,76409000,49833000
2008-03-31,USD,35734000,1479984000,1444250000,1444250000,9593000,12832000,0,26141000,None,None,None,1992000,None,None,None,13309000,13344000,4695000,None,0,None,16138000,29447000,8649000
2008-06-30,USD,48987000,1743822000,1694835000,1694835000,20226000,12832000,0,28761000,None,None,None,2918000,None,None,None,15929000,17308000,5856000,None,0,None,24052000,39981000,11452000
2008-09-30,USD,113885000,1719920000,1606035000,1606035000,82976000,14169000,0,30909000,None,None,None,7327000,None,None,None,16740000,75649000,25750000,None,0,None,82976000,99716000,49899000
2008-12-31,USD,120421000,923942000,803521000,803521000,87537000,15073000,0,32884000,None,None,None,17461000,None,None,None,17811000,79083000,28525000,None,0,None,96544000,114355000,50558000
2009-03-31,USD,71967000,650823000,578856000,578856000,39899000,11747000,0,32068000,None,None,None,6239000,None,None,None,20321000,36031000,12131000,None,0,None,40162000,60483000,21945000
2009-06-30,USD,79947000,1038381000,958434000,958434000,39339000,15108000,0,40608000,None,None,None,7205000,None,None,None,25500000,31146000,9575000,None,0,None,36463000,61963000,14605000
2009-09-30,USD,97928000,1490429000,1392501000,1392501000,56933000,16728000,0,40995000,None,None,None,12405000,None,None,None,24267000,45027000,13680000,None,0,None,56081000,80348000,23484000
2009-12-31,USD,346418000,1654635000,1308217000,1308217000,-55860000,16760000,0,402278000,None,None,None,14497000,None,None,None,29545000,-68401000,-27926000,None,0,None,-53904000,-24359000,-40501000
2010-03-31,USD,150426000,1874290000,1723864000,1723864000,-22744000,17869000,0,173170000,None,None,None,17722000,None,None,None,27757000,-39926000,-16672000,None,0,None,-22204000,5553000,-28094000
2010-06-30,USD,297648000,2145860000,1848212000,1848212000,132164000,15829000,0,165484000,None,None,None,21023000,None,1179000,None,28824000,112320000,39654000,None,72666000,None,133343000,162167000,66162000
2010-09-30,USD,153681000,2090988000,1937307000,1937307000,107618000,16925000,0,46063000,None,None,None,17368000,None,634000,None,29138000,90884000,31494000,None,59390000,None,108252000,137390000,51177000
2010-12-31,USD,97986000,2211791000,2113805000,2113805000,45960000,20216000,0,52026000,None,None,None,18083000,None,None,None,31810000,29085000,4836000,None,0,None,47168000,78978000,14719000
2011-03-31,USD,207225000,2326585000,2119360000,2119360000,159099000,16818000,0,48126000,None,None,None,16204000,None,-2873000,None,31308000,140022000,49011000,None,91011000,None,156226000,187534000,84694000
2011-06-30,USD,380693000,2967133000,2586440000,2586440000,330179000,18682000,0,50514000,None,None,None,15193000,None,-1192000,None,31832000,313794000,111961000,None,201833000,None,328987000,360819000,192235000
2011-09-30,USD,955588000,5173398000,4217810000,4217810000,869207000,43141000,0,86381000,None,None,None,25074000,None,-8364000,None,43240000,835769000,304758000,None,531011000,None,860843000,904083000,523088000
2011-12-31,USD,467863000,4972412000,4504549000,4504549000,373063000,41473000,0,94800000,None,None,None,21852000,None,899000,None,53327000,352110000,116261000,None,235849000,None,373962000,427289000,223380000
2012-03-31,USD,503194000,4931738000,4428544000,4428544000,419564000,27528000,0,83630000,None,None,None,33315000,None,1177000,None,56102000,387426000,140406000,None,247020000,None,420741000,476843000,241696000
2012-06-30,USD,902191000,4806681000,3904490000,3904490000,813137000,32106000,0,89054000,None,None,None,26942000,None,1893000,None,56948000,788088000,285718000,None,502370000,None,815030000,871978000,493499000
2012-09-30,USD,1072203000,5204798000,4132595000,4132595000,978304000,28787000,0,93899000,None,None,None,21103000,None,3071000,None,65112000,960272000,349622000,None,610650000,None,981375000,1046487000,600373000
2012-12-31,USD,1009575000,5147507000,4137932000,4137932000,673141000,39680000,0,336434000,None,None,None,22826000,None,1894000,None,64706000,652209000,252216000,None,399993000,None,675035000,739741000,391604000
2013-03-31,USD,843492000,4707789000,3864297000,3864297000,549195000,29198000,0,294297000,None,None,None,21320000,None,1590000,None,71762000,529465000,186094000,None,343371000,None,550785000,622547000,333669000
2013-06-30,USD,771548000,5298848000,4527300000,4527300000,460006000,34000000,0,311542000,None,None,None,19794000,None,-22420000,None,70492000,417792000,152043000,None,265749000,None,437586000,508078000,256981000
2013-09-30,USD,435005000,5327122000,4892117000,4892117000,149750000,28937000,0,285255000,None,None,None,13954000,None,1641000,None,82127000,137437000,48528000,None,88909000,None,151391000,233518000,82290000
2013-12-31,USD,414842000,4826801000,4411959000,4411959000,87123000,35828000,0,327719000,None,None,None,12982000,None,564000,None,79065000,74705000,4911000,None,69794000,None,87687000,166752000,62902000
2014-03-31,USD,571885000,4791053000,4219168000,4219168000,270996000,26923000,0,300889000,None,None,None,12347000,None,-7073000,None,80548000,251576000,87614000,None,163962000,None,263923000,344471000,152061000
2014-06-30,USD,596364000,5372600000,4776236000,4776236000,296345000,28365000,0,300019000,None,None,None,10136000,None,276000,None,101390000,286485000,101332000,None,185153000,None,296345000,397735000,176429000
2014-09-30,USD,610717000,5317555000,4706838000,4706838000,302611000,27149000,0,308106000,None,None,None,11038000,None,-799000,None,80945000,290774000,103216000,None,187558000,None,302611000,383556000,175006000
2014-12-31,USD,-3883000,4283119000,4287002000,4287002000,-354418000,32172000,0,350535000,None,None,None,10125000,None,3208000,None,100498000,-361335000,-150990000,None,-210345000,None,-351210000,-250712000,-222204000
2015-03-31,USD,681787000,3006626000,2324839000,2324839000,388622000,29569000,0,293165000,None,None,None,10154000,None,-6079000,None,80012000,372389000,129728000,None,242661000,None,382543000,462555000,226876000
2015-06-30,USD,862114000,3701912000,2839798000,2839798000,589832000,26117000,0,272282000,None,None,None,10559000,None,-9655000,None,87803000,580177000,206990000,None,373187000,None,589832000,677635000,360824000
2015-09-30,USD,618749000,3585823000,2967074000,2967074000,322605000,30746000,0,296144000,None,None,None,11102000,None,-1932000,None,87764000,320673000,110066000,None,210607000,None,322605000,410369000,196322000
2015-12-31,USD,262922000,2943559000,2680637000,2680637000,-56706000,34414000,0,319628000,None,None,None,11657000,None,25351000,None,90572000,-64671000,-40724000,None,-23947000,None,-53014000,37558000,-43921000
2016-03-31,USD,361802000,2018724000,1656922000,1656922000,83598000,25621000,0,278204000,None,None,None,12087000,None,-17900000,None,87880000,65698000,22308000,None,43390000,None,77785000,165665000,21253000
2016-06-30,USD,514533000,2714638000,2200105000,2200105000,-420542000,29655000,0,280991000,None,None,None,14251000,None,-9973000,None,90423000,-430515000,-38045000,None,-392470000,None,-416264000,-325841000,-409368000
2016-09-30,USD,413991000,2847270000,2433279000,2433279000,124765000,32994000,0,289226000,None,None,None,19550000,None,-14898000,None,91130000,109867000,22196000,None,87671000,None,129417000,220547000,74497000
2016-12-31,USD,408358000,2955068000,2546710000,2546710000,112292000,37378000,0,296066000,None,None,None,26304000,None,43316000,None,93594000,83416000,12952000,None,70464000,None,109720000,203314000,53165000
2017-03-31,USD,331463000,3080483000,2749020000,2749020000,-32724000,57070000,0,364187000,None,None,None,27158000,None,-21847000,None,96040000,-54571000,-16789000,None,-37771000,None,-27400000,68640000,-45468000
2017-06-30,USD,516160000,3458864000,2942704000,2942704000,120830000,59576000,0,375228000,None,None,None,29645000,None,-15616000,None,105282000,106069000,31996000,None,74073000,None,135816000,241098000,57767000
2017-09-30,USD,838961000,3719247000,2880286000,2880286000,449280000,68013000,0,389681000,None,None,None,28731000,None,-3177000,None,102884000,446103000,158386000,None,287717000,None,474834000,577718000,272014000
2017-12-31,USD,795664000,3992705000,3197041000,3197041000,365652000,80215000,0,430012000,None,None,None,32063000,None,86953000,None,105731000,371262000,-185972000,None,557223000,None,403325000,509056000,521082000
2018-03-31,USD,780799000,4128427000,3347628000,3347628000,395847000,64664000,0,384952000,None,None,None,32723000,None,-21948000,None,104341000,373899000,85037000,None,288862000,None,399447000,503788000,268091000
2018-06-30,USD,871867000,4471236000,3599369000,3599369000,506977000,68675000,0,364890000,None,None,None,32324000,None,-26617000,None,110379000,480360000,117447000,None,362913000,None,533217000,643596000,345507000
2018-09-30,USD,891843000,4770799000,3878956000,3878956000,503517000,71130000,0,388326000,None,None,None,32399000,None,-25127000,None,108885000,478390000,116258000,None,362132000,None,504453000,613338000,342466000
2018-12-31,USD,655746000,4344204000,3688458000,3688458000,217652000,85955000,0,438094000,None,None,None,33917000,None,105529000,None,113719000,191818000,28501000,None,163317000,None,225537000,339256000,141896000
2019-03-31,USD,808967000,3897247000,3088280000,3088280000,389341000,88034000,None,419626000,None,-30272000,25907000,36647000,None,-25350000,None,121421000,363991000,87505000,None,276486000,None,402786000,524207000,253055000
2019-06-30,USD,903022000,4782615000,3879593000,3879593000,331741000,85317000,None,571281000,None,-29676000,4588000,34264000,None,-25588000,None,126908000,306153000,89336000,None,216817000,None,340417000,467325000,196915000
2019-09-30,USD,859983000,4424828000,3564845000,3564845000,426779000,87626000,None,433204000,None,-29863000,6164000,36027000,None,-25778000,None,127016000,401001000,103021000,None,297980000,None,437028000,564044000,261813000
2019-12-31,USD,606072000,4381888000,3775816000,3775816000,129183000,93259000,None,476889000,None,-31371000,5012000,36383000,None,114497000,None,134580000,100359000,19290000,None,81069000,None,133310000,267890000,60605000
2020-03-31,USD,5780000,3400545000,3394765000,3394765000,-410302000,87737000,None,416082000,None,-18566000,4073000,22639000,None,-45150000,None,140575000,-455452000,-162166000,None,-293286000,None,-423001000,-282426000,-304623000
2020-06-30,USD,625660000,2062930000,1437270000,1437270000,-189976000,75369000,None,815636000,None,-31189000,1506000,32695000,None,8658000,None,130178000,-181318000,-30911000,None,-150407000,None,-148623000,-18445000,-176677000
2020-09-30,USD,379731000,2819400000,2439669000,2439669000,-27218000,74453000,None,406949000,None,-29578000,27232000,30589000,None,55136000,None,125280000,27918000,4573000,None,23345000,None,58507000,183787000,-2401000
2020-12-31,USD,414256000,2900768000,2486512000,2486512000,-106247000,0.31,None,520503000,None,-39561000,34981000,40604000,None,94580000,None,124879000,-138194000,-43643000,None,-94551000,None,-97590000,27289000,-117747000
2021-03-31,USD,619946000,3504293000,2884347000,2884347000,138062000,81975000,None,481884000,None,-37355000,36909000,38386000,None,54867000,None,124079000,154543000,-28307000,None,182850000,None,193030000,317109000,148217000
2021-06-30,USD,746177000,4577123000,3830946000,3830946000,334232000,77754000,None,411945000,None,-27913000,1029000,28942000,None,12962000,None,124042000,318252000,123485000,None,194767000,None,347194000,471236000,168850000
2021-09-30,USD,740981000,4685059000,3944078000,3944078000,297405000,91056000,None,443576000,None,-25874000,1018000,26892000,None,86994000,None,121220000,357507000,54766000,None,302741000,None,384399000,505619000,280787000
2021-12-31,USD,521570000,5622667000,5101097000,5101097000,-20513000,111225000,None,542083000,None,-30014000,25169000,30955000,None,8318000,None,134198000,-43150000,-26046000,None,-17104000,None,-12296000,121902000,-39530000
2022-03-31,USD,820688000,7458750000,6638062000,6638062000,232832000,110422000,None,587856000,None,-33862000,997000,34859000,None,None,None,144601000,206630000,21329000,None,185301000,None,241489000,386090000,159974000
2022-06-30,USD,2383658000,11162160000,8778502000,8778502000,1666656000,110875000,None,717002000,None,-37117000,1844000,38961000,None,None,None,164044000,1636401000,383493000,None,1252908000,None,1678250000,1842294000,1221262000
2022-09-30,USD,2034929000,10599002000,8564073000,8564073000,1327661000,102677000,None,707268000,None,-35009000,9821000,44830000,None,None,None,171973000,1279992000,301853000,None,978139000,None,1324822000,1496795000,954405000
2022-12-31,USD,1576352000,8984927000,7408575000,7408575000,827100000,102511000,None,749252000,None,-39461000,17517000,56978000,None,None,None,176169000,813023000,188197000,None,624826000,None,870001000,1046170000,587027000
2023-03-31,USD,1239505000,7565142000,6325637000,6325637000,504209000,95913000,None,735296000,None,-25887000,19935000,45822000,None,None,None,173983000,484705000,99700000,None,385005000,None,530527000,704510000,353266000
2023-06-30,USD,1378544000,7833646000,6455102000,6455102000,704356000,127388000,None,674188000,None,-29391000,17591000,46982000,None,None,None,189360000,680410000,145925000,None,534485000,None,727392000,916752000,507661000
2023-09-30,USD,1818107000,8905471000,7087364000,7087364000,1071362000,124213000,None,746745000,None,-24109000,24577000,48686000,None,None,None,195562000,1060076000,235015000,None,825061000,None,1108762000,1304324000,790922000
