fiscalDateEnding,reportedEPS
1996-03-31,0.04
1997-03-31,0.25
1998-03-31,0.31
1999-03-31,0.45
2000-03-31,0.47
2001-03-31,0
2002-03-31,0.47
2003-03-31,1.3
2004-03-31,1.83
2005-03-31,1.71
2006-03-31,0.97
2007-03-31,0.78
2008-03-31,1.04
2009-03-31,-0.29
2010-03-31,0.44
2011-03-31,0.7
2012-03-31,0.84
2013-03-31,0.86
2014-03-31,1.67
2015-03-31,2.53
2016-03-31,3.13
2017-03-31,3.96
2018-03-31,4.5
2019-03-31,4.25
2020-03-31,4.82
2021-03-31,5.76
2022-03-31,7.03
2023-03-31,6.5
2024-03-31,6.93
2025-03-31,3.72
2026-03-31,1.68
