fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1996-03-31,1996-04-24,0.29,0.29,0,0,pre-market
1996-06-30,1996-07-24,0.33,0.33,0,0,pre-market
1996-09-30,1996-10-23,0.25,0.26,-0.01,-3.8462,pre-market
1996-12-31,1997-01-30,0.29,0.28,0.01,3.5714,pre-market
1997-03-31,1997-04-23,0.28,0.27,0.01,3.7037,pre-market
1997-06-30,1997-07-24,0.29,0.29,0,0,pre-market
1997-09-30,1997-10-23,0.28,0.29,-0.01,-3.4483,pre-market
1997-12-31,1998-01-29,0.32,0.33,-0.01,-3.0303,pre-market
1998-03-31,1998-04-23,0.29,0.29,0,0,pre-market
1998-06-30,1998-07-23,0.32,0.31,0.01,3.2258,pre-market
1998-09-30,1998-10-22,0.31,0.31,0,0,pre-market
1998-12-31,1999-01-28,0.37,0.36,0.01,2.7778,pre-market
1999-03-31,1999-04-22,0.31,0.31,0,0,pre-market
1999-06-30,1999-07-22,0.35,0.34,0.01,2.9412,pre-market
1999-09-30,1999-10-21,0.34,0.35,-0.01,-2.8571,pre-market
1999-12-31,2000-01-27,0.42,0.42,0,0,pre-market
2000-03-31,2000-04-20,0.33,0.32,0.01,3.125,pre-market
2000-06-30,2000-07-20,0.38,0.37,0.01,2.7027,pre-market
2000-09-30,2000-10-19,0.39,0.39,0,0,pre-market
2000-12-31,2000-12-31,0.4485,None,0,None,pre-market
2001-03-31,2001-04-30,0.11,0.45,-0.34,-75.5556,pre-market
2001-06-30,2001-07-19,0.42,0.41,0.01,2.439,pre-market
2001-09-30,2001-10-18,0.45,0.45,0,0,pre-market
2001-12-31,2002-01-24,0.53,0.53,0,0,pre-market
2002-03-31,2002-04-18,0.41,0.41,0,0,pre-market
2002-06-30,2002-07-18,0.48,0.48,0,0,pre-market
2002-09-30,2002-10-17,0.51,0.51,0,0,pre-market
2002-12-31,2003-01-22,0.59,0.6,-0.01,-1.6667,pre-market
2003-03-31,2003-04-16,0.36,0.37,-0.01,-2.7027,pre-market
2003-06-30,2003-07-17,0.41,0.41,0,0,pre-market
2003-09-30,2003-10-16,0.47,0.48,-0.01,-2.0833,pre-market
2003-12-31,2004-01-29,0.62,0.61,0.01,1.6393,pre-market
2004-03-31,2004-04-22,0.31,0.31,0,0,pre-market
2004-06-30,2004-07-22,0.4,0.4,0,0,pre-market
2004-09-30,2004-10-21,0.42,0.42,0,0,pre-market
2004-12-31,2005-01-27,0.57,0.56,0.01,1.7857,pre-market
2005-03-31,2005-04-21,0.36,0.34,0.02,5.8824,pre-market
2005-06-30,2005-07-21,0.49,0.44,0.05,11.3636,pre-market
2005-09-30,2005-10-20,0.47,0.46,0.01,2.1739,pre-market
2005-12-31,2006-01-26,0.6,0.58,0.02,3.4483,pre-market
2006-03-31,2006-04-20,0.43,0.41,0.02,4.878,pre-market
2006-06-30,2006-07-20,0.57,0.52,0.05,9.6154,pre-market
2006-09-30,2006-10-19,0.57,0.55,0.02,3.6364,pre-market
2006-12-31,2007-01-25,0.66,0.61,0.05,8.1967,pre-market
2007-03-31,2007-04-19,0.61,0.55,0.06,10.9091,pre-market
2007-06-30,2007-07-19,0.72,0.67,0.05,7.4627,pre-market
2007-09-30,2007-10-18,0.7,0.66,0.04,6.0606,pre-market
