fiscalDateEnding,reportedEPS
1996-12-31,1.16
1997-12-31,1.17
1998-12-31,1.29
1999-12-31,1.42
2000-12-31,1.5485
2001-12-31,1.51
2002-12-31,1.99
2003-12-31,1.86
2004-12-31,1.7
2005-12-31,1.92
2006-12-31,2.23
2007-12-31,2.79
2008-12-31,3.38
2009-12-31,3.8
2010-12-31,3.98
2011-12-31,4.31
2012-12-31,4.53
2013-12-31,4.66
2014-12-31,5.14
2015-12-31,2.84
2016-12-31,1.95
2017-12-31,2.49
2018-12-31,3.05
2019-12-31,3.36
2020-12-31,3.09
2021-12-31,3.62
2022-12-31,3.5
2023-12-31,2.7
2024-12-31,2.4
2025-12-31,2.27
