date,dividend
1996-03-13,0.25
1996-05-02,0.25
1996-08-01,0.25
1996-10-31,0.25
1997-01-30,0.25
1997-04-30,0.25
1997-08-04,0.25
1997-10-31,0.25
1998-01-30,0.25
1998-04-29,0.25
1998-08-04,0.25
1998-11-02,0.25
1999-02-03,0.25
1999-04-30,0.25
1999-08-02,0.25
1999-11-02,0.25
2000-01-31,0.25
2000-05-02,0.25
2000-08-03,0.25
2000-11-02,0.25
2021-03-10,0.2
2021-05-05,0.2
2021-08-04,0.2
2021-11-10,0.2
2022-03-09,0.22
2022-05-11,0.22
2022-08-10,0.22
2022-11-09,0.22
2023-03-08,0.24
2023-05-10,0.24
2023-08-09,0.24
2023-11-07,0.24
2024-03-13,0.25
2024-06-13,0.25
2024-08-15,0.25
2024-11-14,0.25
2025-03-18,0.26
2025-05-15,0.26
2025-08-07,0.26
2025-11-06,0.26
2026-03-17,0.35
