fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1996-03-31,1996-05-13,-0.01,-0.01,0,0,pre-market
1996-06-30,1996-08-12,0,-0.01,0.01,100,pre-market
1996-09-30,1996-11-04,0,-0.01,0.01,100,pre-market
1996-12-31,1997-02-21,-0.01,0,-0.01,None,pre-market
1997-03-31,1997-05-12,-0.02,-0.01,-0.01,-100,pre-market
1997-06-30,1997-08-11,0,-0.01,0.01,100,pre-market
1997-09-30,1997-11-11,-0.01,-0.02,0.01,50,pre-market
1997-12-31,1998-02-23,-0.02,-0.02,0,0,pre-market
1998-03-31,1998-05-12,-0.02,-0.02,0,0,pre-market
1998-06-30,1998-08-13,-0.02,-0.02,0,0,pre-market
1998-09-30,1998-11-10,0.5826,-0.02,0.6026,3013,pre-market
1998-12-31,1999-02-22,-0.04,-0.02,-0.02,-100,pre-market
1999-03-31,1999-05-10,0.04,-0.02,0.06,300,pre-market
1999-06-30,1999-08-09,-0.06,-0.07,0.01,14.2857,pre-market
1999-09-30,1999-11-09,0.02,0.01,0.01,100,pre-market
1999-12-31,2000-02-28,-0.08,0.01,-0.09,-900,pre-market
2000-03-31,2000-05-02,-0.08,0.01,-0.09,-900,pre-market
2000-06-30,2000-08-09,0.07,0.02,0.05,250,pre-market
2000-09-30,2000-12-06,0.43,-0.05,0.48,960,pre-market
2000-12-31,2001-02-26,-0.1,-0.05,-0.05,-100,pre-market
2001-03-31,2001-05-08,-0.1,-0.12,0.02,16.6667,pre-market
2001-06-30,2001-08-01,-0.11,-0.1,-0.01,-10,pre-market
2001-09-30,2001-10-31,-0.13,-0.11,-0.02,-18.1818,pre-market
2001-12-31,2002-02-06,-0.18,-0.1,-0.08,-80,pre-market
2002-03-31,2002-05-01,0.08,0.03,0.05,166.6667,pre-market
2002-06-30,2002-08-01,0.1,0.06,0.04,66.6667,pre-market
2002-09-30,2002-10-28,0.09,0.05,0.04,80,pre-market
2002-12-31,2003-02-27,-0.01,-0.04,0.03,75,pre-market
2003-03-31,2003-05-08,-0.04,-0.03,-0.01,-33.3333,pre-market
2003-06-30,2003-07-31,-0.0033,-0.01,0.0067,67,pre-market
2003-09-30,2003-10-30,-0.02,None,0,None,pre-market
2003-12-31,2004-02-11,0.06,0.01,0.05,500,pre-market
2004-03-31,2004-04-28,0.01,0.02,-0.01,-50,pre-market
2004-06-30,2004-07-28,0.04,0.03,0.01,33.3333,pre-market
2004-09-30,2004-10-25,0.03,0.04,-0.01,-25,pre-market
2004-12-31,2005-02-03,0.06,0.04,0.02,50,pre-market
2005-03-31,2005-04-28,0.05,0.04,0.01,25,pre-market
2005-06-30,2005-08-02,0.06,0.05,0.01,20,pre-market
2005-09-30,2005-11-03,0.03,0.05,-0.02,-40,pre-market
2005-12-31,2006-02-02,0.02,0.05,-0.03,-60,pre-market
2006-03-31,2006-04-27,0.07,0.05,0.02,40,pre-market
2006-06-30,2006-07-27,0.07,0.07,0,0,pre-market
2006-09-30,2006-10-26,0.09,0.06,0.03,50,pre-market
2006-12-31,2007-02-01,0.07,0.08,-0.01,-12.5,pre-market
2007-03-31,2007-04-26,0.09,0.08,0.01,12.5,pre-market
2007-06-30,2007-07-26,0.1,0.09,0.01,11.1111,pre-market
2007-09-30,2007-10-25,0.09,0.09,0,0,pre-market
2007-12-31,2008-02-14,0.1,0.09,0.01,11.1111,pre-market
2008-03-31,2008-05-01,0.1,0.09,0.01,11.1111,pre-market
2008-06-30,2008-07-30,0.11,0.11,0,0,pre-market
2008-09-30,2008-10-29,0.13,0.11,0.02,18.1818,pre-market
2008-12-31,2009-02-18,0.14,0.11,0.03,27.2727,pre-market
2009-03-31,2009-04-30,0.14,0.12,0.02,16.6667,pre-market
2009-06-30,2009-08-06,0.17,0.13,0.04,30.7692,pre-market
2009-09-30,2009-11-04,0.17,0.13,0.04,30.7692,pre-market
2009-12-31,2010-02-03,0.17,0.14,0.03,21.4286,pre-market
2010-03-31,2010-04-28,0.16,0.15,0.01,6.6667,pre-market
2010-06-30,2010-07-28,0.17,0.16,0.01,6.25,pre-market
2010-09-30,2010-10-27,0.16,0.15,0.01,6.6667,pre-market
2010-12-31,2011-02-16,0.17,0.16,0.01,6.25,pre-market
2011-03-31,2011-05-03,0.17,0.17,0,0,pre-market
2011-06-30,2011-08-03,0.21,0.21,0,0,pre-market
2011-09-30,2011-11-02,0.17,0.2,-0.03,-15,pre-market
2011-12-31,2012-02-15,0.24,0.21,0.03,14.2857,pre-market
2012-03-31,2012-05-02,0.23,0.21,0.02,9.5238,pre-market
2012-06-30,2012-08-01,0.25,0.24,0.01,4.1667,pre-market
2012-09-30,2012-10-26,0.23,0.23,0,0,pre-market
2012-12-31,2013-02-12,0.26,0.27,-0.01,-3.7037,pre-market
2013-03-31,2013-05-01,0.26,0.25,0.01,4,pre-market
2013-06-30,2013-07-31,0.33,0.32,0.01,3.125,pre-market
