fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1996-03-31,1996-05-14,0.01,0.01,0,0,pre-market
1996-06-30,1996-08-12,0.01,0.01,0,0,pre-market
1997-03-31,1997-05-05,0.02,0.01,0.01,100,pre-market
1997-06-30,1997-08-11,0.02,0.02,0,0,pre-market
1997-09-30,1997-10-27,0.02,0.02,0,0,pre-market
1997-12-31,1998-02-02,0.02,0.02,0,0,pre-market
1998-03-31,1998-04-20,0.03,0.02,0.01,50,pre-market
1998-06-30,1998-08-17,0.03,0.02,0.01,50,pre-market
1998-09-30,1998-11-02,0.03,0.02,0.01,50,pre-market
1998-12-31,1999-02-02,0.03,0.03,0,0,pre-market
1999-03-31,1999-04-15,0.04,0.03,0.01,33.3333,pre-market
1999-06-30,1999-08-04,0.04,0.04,0,0,pre-market
1999-09-30,1999-10-27,0.04,0.04,0,0,pre-market
1999-12-31,2000-02-02,0.04,0.04,0,0,pre-market
2000-03-31,2000-05-02,0.05,0.04,0.01,25,pre-market
2000-06-30,2000-08-08,0.05,0.05,0,0,pre-market
2000-09-30,2000-10-31,0.05,0.04,0.01,25,pre-market
2000-12-31,2001-02-05,0.05,0.05,0,0,pre-market
2001-03-31,2001-05-01,0.06,0.05,0.01,20,pre-market
2001-06-30,2001-08-08,0.06,0.06,0,0,pre-market
2001-09-30,2001-11-15,0.06,0.06,0,0,pre-market
2001-12-31,2002-01-30,0.07,0.07,0,0,pre-market
2002-03-31,2002-05-02,0.07,0.07,0,0,pre-market
2002-06-30,2002-08-13,0.07,0.07,0,0,pre-market
2002-09-30,2002-10-30,0.07,0.07,0,0,pre-market
2002-12-31,2003-02-03,0.08,0.08,0,0,pre-market
2003-03-31,2003-04-22,0.09,0.08,0.01,12.5,pre-market
2003-06-30,2003-08-05,0.1,0.09,0.01,11.1111,pre-market
2003-09-30,2003-10-28,0.09,0.09,0,0,pre-market
2003-12-31,2004-02-04,0.1,0.09,0.01,11.1111,pre-market
2004-03-31,2004-04-26,0.11,0.11,0,0,pre-market
2004-06-30,2004-08-05,0.11,0.12,-0.01,-8.3333,pre-market
2004-09-30,2004-11-08,0.11,0.11,0,0,pre-market
2004-12-31,2005-02-03,0.13,0.12,0.01,8.3333,pre-market
2005-03-31,2005-05-05,0.13,0.13,0,0,pre-market
2005-06-30,2005-08-22,0.15,0.14,0.01,7.1429,pre-market
2005-09-30,2005-11-02,0.13,0.13,0,0,pre-market
2005-12-31,2006-02-07,0.16,0.16,0,0,pre-market
2006-03-31,2006-05-04,0.18,0.15,0.03,20,pre-market
2006-06-30,2006-08-17,0.18,0.18,0,0,pre-market
2006-09-30,2006-11-08,0.17,0.16,0.01,6.25,pre-market
2006-12-31,2007-02-06,0.2,0.2,0,0,pre-market
2007-03-31,2007-04-23,0.18,0.21,-0.03,-14.2857,pre-market
2007-06-30,2007-08-07,0.21,0.2,0.01,5,pre-market
2007-09-30,2007-11-01,0.17,0.17,0,0,pre-market
2007-12-31,2008-02-07,0.18,0.19,-0.01,-5.2632,pre-market
2008-03-31,2008-05-01,0.2,0.19,0.01,5.2632,pre-market
2008-06-30,2008-08-05,0.21,0.19,0.02,10.5263,pre-market
2008-09-30,2008-11-06,0.19,0.19,0,0,pre-market
2008-12-31,2009-02-05,0.23,0.21,0.02,9.5238,pre-market
2009-03-31,2009-05-07,0.26,0.23,0.03,13.0435,pre-market
2009-06-30,2009-08-06,0.31,0.27,0.04,14.8148,pre-market
2009-09-30,2009-11-05,0.28,0.25,0.03,12,pre-market
2009-12-31,2010-02-04,0.31,0.27,0.04,14.8148,pre-market
2010-03-31,2010-04-29,0.32,0.28,0.04,14.2857,pre-market
2010-06-30,2010-08-05,0.35,0.33,0.02,6.0606,pre-market
2010-09-30,2010-10-28,0.37,0.32,0.05,15.625,pre-market
2010-12-31,2011-01-27,0.38,0.36,0.02,5.5556,pre-market
2011-03-31,2011-04-28,0.35,0.35,0,0,pre-market
2011-06-30,2011-08-04,0.39,0.36,0.03,8.3333,pre-market
2011-09-30,2011-10-24,0.35,0.35,0,0,pre-market
2011-12-31,2012-01-26,0.44,0.38,0.06,15.7895,pre-market
2012-03-31,2012-04-26,0.46,0.41,0.05,12.1951,pre-market
2012-06-30,2012-08-02,0.55,0.49,0.06,12.2449,pre-market
2012-09-30,2012-10-25,0.5,0.46,0.04,8.6957,pre-market
2012-12-31,2013-01-24,0.54,0.51,0.03,5.8824,pre-market
