fiscalDateEnding,reportedEPS
1996-12-31,0
1997-12-31,-0.08
1998-12-31,-0.1178
1999-12-31,0.0352
2000-12-31,-0.01
2001-12-31,-0.15
2002-12-31,0.32
2003-12-31,0.4
2004-12-31,0.44
2005-12-31,0.51
2006-12-31,0.58
2007-12-31,0.7
2008-12-31,0.72
2009-12-31,0.88
2010-12-31,1.07
2011-12-31,1.15
2012-12-31,1.08
2013-12-31,0.95
2014-12-31,1.22
2015-12-31,1.24
2016-12-31,1.1
2017-12-31,1.14
2018-12-31,1.07
2019-12-31,1.03
2020-12-31,1.09
2021-12-31,1.53
2022-12-31,1.75
2023-12-31,1.79
2024-12-31,1.79
2025-12-31,2.06
2026-03-31,0
