date,dividend
1982-02-10,0.333333
1982-05-10,0.25
1982-08-09,0.25
1982-11-09,0.333333
1983-02-11,0.25
1983-05-09,0.25
1983-08-11,0.25
1983-11-10,0.583333
1984-02-06,0.25
1984-05-07,0.25
1984-08-09,0.25
1984-11-14,0.25
1985-02-13,0.166667
1985-05-13,0.166667
1985-08-12,0.166667
1985-11-13,0.25
1986-02-13,0.166667
1986-05-15,0.166667
1986-08-14,0.166667
1986-11-13,0.5
1987-02-12,0.166667
1987-05-14,0.166667
1987-08-13,0.333333
1987-11-12,0.833333
1988-02-12,0.25
1988-05-13,0.25
1988-08-15,0.25
1988-11-09,0.291667
1988-11-23,0.291667
1989-02-10,0.25
1989-05-15,0.25
1989-08-14,0.25
1989-11-10,0.416667
1990-02-12,0.25
1990-05-14,0.25
1990-08-13,0.25
1990-11-09,0.416667
1991-02-15,0.25
1991-05-13,0.25
1991-08-16,0.25
1991-11-15,0.25
1992-02-14,0.166667
1992-05-21,0.166667
1992-08-14,0.166667
1992-11-12,0.166667
1993-02-12,0.166667
1993-05-21,0.166667
1993-08-16,0.166667
1993-11-19,0.166667
1994-02-11,0.166667
1994-05-16,0.166667
1994-08-15,0.166667
1994-11-18,0.166667
1995-02-13,0.166667
1995-05-15,0.166667
1995-08-15,0.166667
1995-11-14,0.166667
1996-02-14,0.166667
1996-05-15,0.1
1996-08-14,0.1
1996-11-13,0.1
1997-02-19,0.1
1997-05-14,0.1
1997-08-13,0.1
1997-11-12,0.1
1998-02-18,0.066667
1998-05-20,0.066667
1998-08-19,0.066667
1998-11-10,0.066667
1999-02-17,0.05
1999-05-19,0.05
1999-08-18,0.05
1999-11-17,0.05
2000-02-16,0.05
2000-05-17,0.05
2000-08-15,0.05
2000-11-15,0.05
2001-02-28,0.05
2001-05-16,0.05
2001-08-15,0.05
2001-11-20,0.116667
2002-02-13,0.05
2002-05-15,0.05
2002-08-14,0.05
2002-11-13,0.05
2003-02-11,0.05
2003-05-21,0.05
2003-08-13,0.05
2003-11-12,0.05
2003-11-14,0.066667
2004-02-18,0.05
2004-05-19,0.05
2004-08-18,0.05
2004-11-17,0.033333
2005-05-17,0.066667
2005-11-22,0.233333
2006-05-24,0.066667
2006-11-21,0.233333
2007-05-16,0.1
2007-11-20,0.666667
2008-05-21,0.1
2008-11-25,0.566667
2009-05-20,0.033333
2009-11-18,0.433333
2010-05-19,0.02
2010-11-17,0.32
2011-05-19,0.02
2011-11-16,0.34
2012-05-16,0.03
2012-11-15,0.35
2013-05-14,0.03
2013-11-15,0.15
2014-05-13,0.02
2014-11-12,0.02
2015-05-11,0.02
2015-11-12,0.02
2016-05-11,0.02
2016-11-10,0.02
2017-05-10,0.02
2017-11-10,0.02
2018-05-10,0.02
2018-11-09,0.01
2019-05-09,0.01
2019-11-08,0.01
2020-05-07,0.01
2020-11-13,0.01
2021-05-19,0.01
2021-11-12,0.01
2022-05-06,0.01
2022-11-10,0.01
2023-05-05,0.01
2023-11-14,0.01
2024-05-03,0.02
2024-11-13,0.02
2025-05-05,0.03
2025-11-12,0.03
2026-05-01,0.04
