fiscalDateEnding,reportedEPS
1996-12-31,0.39
1997-12-31,0.42
1998-12-31,0.42
1999-12-31,0.53
2000-12-31,0.52
2001-12-31,0.41
2002-12-31,0.51
2003-12-31,0.62
2004-12-31,1.63
2005-12-31,1.82
2006-12-31,0.84
2007-12-31,0.41
2008-12-31,0.52
2009-12-31,0.5
2010-12-31,0.4
2011-12-31,0.44
2012-12-31,0.41
2013-12-31,0.45
2014-12-31,0.83
2015-12-31,0.93
2016-12-31,1.12
2017-12-31,1.26
2018-12-31,1.48
2019-12-31,1.59
2020-12-31,0.96
2021-12-31,1.63
2022-12-31,1.75
2023-12-31,2.05
2024-12-31,2.51
2025-12-31,3.05
2026-03-31,0.8
