fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2012-06-30,USD,5229,5229,5229,5229,None,None,None,None,None,None,None,None,None,None,None,None,None,9781,9781,None,None,None,None,None,None,None,None,None,None,9781,None,-4552,None,-9552,5000,213618
2012-09-30,USD,12727,12727,12727,12727,None,None,None,None,None,None,None,None,None,None,None,None,None,18531,18531,None,None,None,None,None,None,None,None,None,None,18531,None,-5804,None,-10804,5000,213618
2012-12-31,USD,29950,29950,29950,29950,615365,None,1665191,None,None,None,None,None,None,None,None,None,None,18531,18531,1729731,None,None,17781,17781,None,None,None,None,17781,-1728981,None,11419,None,-12581,5950,213618
2013-03-31,USD,29175,29175,29175,29175,None,None,None,None,None,None,None,None,None,None,None,None,None,14124,14124,None,None,None,9324,None,None,None,None,None,9324,None,None,None,None,-16949,None,213618
2013-06-30,USD,1931,1931,1931,1931,None,None,-1738662,None,None,None,None,None,None,None,3477324,None,None,10074,10074,None,None,None,9324,9324,None,None,None,None,9324,750,None,-8143,None,-40143,6350,271295
2013-09-30,USD,438,438,438,438,905245,None,2315090,None,None,None,None,None,None,None,None,None,None,10074,10074,1919845,None,None,9324,9324,None,None,None,None,9324,-1919095,None,-9636,None,-41636,6350,271295
2013-12-31,USD,78,78,78,78,725000,None,3381000,None,None,None,None,None,None,None,None,None,None,15789,15789,4170,None,None,10869,15039,None,None,None,None,10869,750,None,-15711,None,-47711,6350,271295
2014-03-31,USD,21801054,18855845,14576378,14576378,1123021,1775048,2945209,1763550,None,None,None,None,None,None,None,406993,None,96337040,5613435,1044296,None,None,39345,90723605,None,88161568,None,None,88200913,1569768,None,-74535986,None,-119796978,78480,827720
2014-06-30,USD,18597714,15306161,10965161,10965161,1277033,1493803,3291553,1841000,None,None,None,None,None,None,None,1570164,None,36706308,6104842,1226714,None,None,40038,30601466,None,100000,None,None,139994,1224209,None,-18108594,None,-63669996,78500,1169563
2014-09-30,USD,15418077,11662124,7176268,7176268,864397,1921574,3755953,1957324,None,None,None,None,None,None,None,330798,None,21340019,5896005,1077073,None,None,40743,15444014,None,11907851,None,None,11948594,1323283,None,-5921942,None,-51645635,78584,1028434
2014-12-31,USD,33474000,29300000,25190000,25190000,622000,1549000,4174000,2102000,None,55000,55000,None,None,None,None,1939000,None,10674000,6614000,783000,None,None,82000,4060000,None,77000,41000,None,118000,2291000,None,22800000,None,-71801000,102000,1087447
2015-03-31,USD,30033000,25550000,21133000,21133000,838000,1455000,4483000,2183000,None,None,None,None,None,None,None,2124000,None,10936000,6708000,1464000,None,None,42000,4228000,None,65000,None,None,107000,1616000,None,19097000,None,-75916000,102000,1256216
2015-06-30,USD,26906000,22182000,16251000,16251000,1188000,2394000,4724000,2154000,None,None,None,None,None,None,None,2349000,None,12971000,8357000,2306000,None,None,43000,4614000,None,53000,None,None,96000,1934000,None,13935000,None,-81561000,102000,1259931
2015-09-30,USD,22126000,17248000,11238000,11238000,1179000,2185000,4878000,2399000,None,None,None,None,None,None,None,726000,None,12880000,8256000,2148000,None,None,79000,4624000,None,225000,None,None,304000,2190000,None,9246000,None,-86746000,102000,1261718
2015-12-31,USD,32198000,25201000,19552000,19552000,1056000,2069000,6997000,2625000,None,1584000,1584000,189000,None,None,None,436000,None,23390000,8619000,2694000,None,None,80000,14771000,None,9195000,80000,None,9275000,1885000,963000,8808000,None,-91391000,105000,1268976
2016-03-31,USD,22551000,18221000,12314000,12314000,2531000,2383000,4330000,2617000,None,1431000,1431000,189000,None,None,None,738000,None,15798000,7849000,3618000,None,None,81000,7949000,None,6210000,None,None,6291000,2928000,973000,6753000,None,-95042000,109000,1329299
2016-06-30,USD,13575000,9367000,4661000,4661000,2408000,1606000,4208000,2579000,None,1297000,1297000,189000,None,None,None,692000,None,12014000,5792000,2074000,None,None,78000,6222000,None,4545000,None,None,4623000,2930000,930000,1561000,None,-100806000,16000,1403504
2016-09-30,USD,21621000,17574000,12800000,12800000,1915000,2234000,4047000,2561000,None,1162000,1162000,189000,None,None,None,533000,None,13393000,5506000,1359000,None,None,67000,7887000,None,6165000,None,None,6232000,2982000,900000,8228000,None,-109284000,21000,1267006
2016-12-31,USD,24425000,20684000,16846000,16846000,1556000,1780000,3741000,2435000,None,1026000,1026000,189000,None,None,None,502000,None,17894000,6314000,1879000,None,None,54000,11580000,None,10335000,6843000,None,10389000,3556000,440000,6531000,None,-114861000,22000,1320714
2017-03-31,USD,16895000,13262000,9426000,9426000,1819000,1282000,3633000,2458000,None,894000,894000,189000,None,None,None,735000,None,18278000,7021000,2867000,None,None,432000,11257000,None,6527000,432000,None,6877000,2747000,None,-1383000,None,-123334000,22000,1459940
2017-06-30,USD,18932000,15301000,10701000,10701000,1896000,2107000,3631000,2562000,None,762000,762000,189000,None,None,None,1194000,None,17304000,6587000,2068000,None,None,972000,10717000,None,5979000,972000,None,6878000,2599000,None,1628000,None,-128841000,26000,1701008
2017-09-30,USD,43405000,40168000,33439000,33439000,2378000,2168000,3237000,2301000,None,626000,626000,189000,None,None,None,2183000,None,13738000,6592000,990000,None,None,1556000,7146000,None,5433000,1556000,None,6924000,2804000,None,29667000,None,-135176000,60000,2314678
2017-12-31,USD,37988000,34937000,27813000,27813000,3025000,2760000,3051000,2249000,None,491000,491000,189000,None,None,None,2678000,None,16597000,9165000,2420000,None,None,2173000,7432000,None,4886000,2139000,None,7003000,4088000,None,21391000,None,-144154000,60000,2373945
2018-03-31,USD,30959000,27937000,20572000,20572000,2833000,3574000,3022000,2350000,None,359000,359000,189000,None,None,None,1916000,None,16120000,10028000,3392000,None,None,2367000,6092000,None,4290000,2333000,None,6657000,3653000,None,14839000,None,-152055000,60000,4009753
2018-06-30,USD,23208000,20403000,13890000,13890000,2382000,3547000,2805000,2271000,None,225000,225000,189000,None,None,None,584000,None,15582000,9395000,2590000,None,None,2368000,6187000,None,4874000,2333000,None,7242000,3127000,112000,7626000,None,-160031000,61000,4041420
2018-09-30,USD,22423000,19853000,12995000,12995000,3361000,2988000,2570000,2170000,None,90000,90000,189000,None,None,None,1018000,None,16836000,10185000,3438000,None,None,2368000,6651000,None,3199000,2333000,None,5567000,3434000,80000,5587000,None,-167014000,63000,4092087
2018-12-31,USD,17655000,14967000,7655000,7655000,3371000,3660000,2688000,2365000,None,None,None,189000,None,None,None,562000,None,14927000,10132000,3156000,None,None,2368000,4795000,None,2648000,2333000,None,4981000,3506000,None,2728000,None,-171146000,63000,4182354
2019-03-31,USD,20860000,16835000,9236000,9236000,3300000,3793000,4025000,3696000,None,None,None,189000,None,None,None,1012000,None,16326000,9710000,2474000,None,None,2775000,6616000,1448000,2093000,2333000,None,5874000,3250000,54000,4534000,None,-177697000,68000,4338000
2019-06-30,USD,25583000,22133000,13262000,13262000,3724000,4541000,3450000,3093000,None,None,None,189000,None,None,None,1212000,None,20179000,9343000,2480000,None,None,2762000,10836000,1363000,1535000,2333000,None,5231000,2732000,45000,5404000,None,-180763000,75000,4713000
2019-09-30,USD,20292000,17034000,8058000,8058000,3342000,5206000,3258000,2897000,None,None,None,189000,None,None,None,856000,None,13871000,8087000,1362000,None,None,2768000,5784000,1253000,972000,2333000,None,4558000,3302000,17000,6421000,None,-180557000,75000,4997000
2019-12-31,USD,21915000,18807000,10872000,10872000,2489000,5208000,3108000,2741000,None,None,None,189000,None,None,None,238000,None,15118000,7832000,1903000,None,None,2772000,7286000,1150000,407000,2333000,None,3890000,1665000,72000,6797000,None,-183278000,87000,5120292
2020-03-31,USD,16944000,14062000,8516000,8516000,2483000,2658000,2882000,2511000,None,None,None,189000,None,None,None,405000,None,11716000,7550000,1999000,None,None,2604000,4166000,1029000,1788000,2170000,None,4392000,1716000,45000,5228000,None,-185812000,6000,5803000
2020-06-30,USD,22349000,19910000,13260000,13260000,2384000,3741000,2439000,2133000,None,None,None,189000,None,None,None,525000,None,22377000,7129000,1902000,None,None,2702000,15248000,777000,644000,2433000,None,15707000,1180000,29000,-28000,None,-197579000,8000,6261000
2020-09-30,USD,23486000,21549000,14549000,14549000,2180000,4450000,1937000,1033000,None,None,None,0,None,None,None,370000,None,15085000,5233000,1813000,None,None,406000,9852000,779000,7639000,None,None,8045000,1566000,2213000,8401000,None,-195127000,8000,8379000
2020-12-31,USD,20597000,18420000,12862000,12862000,1978000,3389000,2177000,1172000,None,None,None,0,None,None,None,191000,None,16163000,4974000,1501000,None,None,548000,11189000,781000,9112000,None,None,9660000,1429000,2077000,4434000,None,-199103000,8000,7164000
2021-03-31,USD,56504000,54605000,49539000,49539000,2154000,2276000,1899000,1664000,None,None,None,None,None,None,None,636000,None,15529000,5981000,1652000,None,None,1361000,9548000,646000,2262000,814000,None,9124000,1475000,42000,40975000,None,-202773000,13000,10752000
2021-06-30,USD,52973000,51295000,45938000,45938000,1953000,2756000,1678000,1515000,None,None,None,None,None,None,None,648000,None,12877000,4681000,1428000,None,None,514000,8196000,514000,1991000,None,None,7131000,1317000,53000,40096000,None,-204046000,13000,12737000
2021-09-30,USD,50733000,49099000,43439000,43439000,1751000,3121000,1634000,1509000,None,None,None,None,None,None,None,788000,None,11671000,4675000,1308000,None,None,372000,6996000,372000,1992000,None,None,2418000,1704000,54000,39062000,None,-206004000,13000,12710000
2021-12-31,USD,49166000,47795000,40406000,40406000,2242000,4662000,1371000,1207000,None,None,None,None,None,None,None,485000,None,11947000,6855000,3107000,None,None,229000,5092000,229000,1993000,None,None,2222000,2299000,74000,37219000,None,-208867000,13000,12678000
2022-03-31,USD,44242000,43123000,36176000,36176000,2772000,3346000,1119000,978000,None,None,None,None,None,None,None,829000,None,10756000,5970000,2939000,None,None,97000,4786000,97000,1994000,None,None,2091000,1819000,60000,33486000,None,-213487000,13000,12728000
2022-06-30,USD,40520000,39323000,31912000,31912000,3274000,3341000,1197000,1069000,None,None,None,None,None,None,None,796000,None,8791000,4819000,2045000,None,None,51000,3972000,165000,1995000,None,None,2160000,1583000,69000,31729000,None,-216465000,13000,12884000
2022-09-30,USD,39311000,36754000,29180000,29180000,3508000,3398000,2557000,2333000,None,None,None,None,None,None,None,668000,None,10697000,7858000,2387000,None,None,2240000,2839000,1411000,None,1996000,None,3407000,2172000,101000,28614000,None,-220769000,13000,13071000
2022-12-31,USD,40903000,31037000,20525000,20525000,5187000,4625000,9866000,3987000,None,5217000,5217000,431000,None,None,None,700000,None,15461000,9201000,3151000,None,None,2651000,6260000,1428000,3767000,2310000,None,7505000,2278000,141000,25442000,None,-223947000,13000,13160000
2023-03-31,USD,37104000,27597000,16277000,16277000,5662000,4827000,9507000,None,None,5136000,5136000,431000,None,None,None,831000,None,15821000,9537000,3042000,None,None,2972000,6284000,1348000,3534000,2623000,None,7505000,2227000,125000,21283000,None,-228336000,13000,13296000
2023-06-30,USD,33986000,24720000,13307000,13307000,5602000,5052000,9266000,3450000,None,5053000,5053000,431000,None,None,None,759000,None,16179000,10129000,3155000,None,None,3295000,6050000,1265000,3301000,2937000,None,7503000,2393000,103000,17807000,None,-232566000,14000,13637000
2023-09-30,USD,31183000,22362000,9937000,9937000,5487000,5873000,8821000,3139000,None,4972000,4972000,431000,None,None,None,1065000,None,15926000,7834000,2502000,None,None,1601000,8092000,1168000,5066000,1250000,None,7484000,2096000,98000,15257000,None,-235931000,14000,14073000
