fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2012-06-30,USD,-8645,None,None,None,None,None,0,None,None,None,None,5431,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-4895
2012-09-30,USD,-1252,None,None,None,None,None,0,None,None,None,None,8750,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1252
2012-12-31,USD,-1777,None,None,None,None,110900,15076,None,9915,None,-15076,19000,None,None,None,None,None,None,None,None,None,None,None,None,117299,None,None,-1777
2013-03-31,USD,-318,None,None,None,None,None,0,None,None,None,None,-457,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-4368
2013-06-30,USD,-27244,None,None,None,None,115245,59732,None,17742,None,-59732,5431,None,None,None,None,None,None,None,None,None,None,None,None,84366,None,None,-23194
2013-09-30,USD,-1493,None,None,None,None,115184,47517,None,-361839,None,47517,1173070,None,None,None,None,None,None,None,None,None,None,-4679,None,107633,None,None,-1493
2013-12-31,USD,-1905,None,None,None,None,126851,329373,None,237147,None,-329373,1545,None,None,None,None,None,None,None,None,None,None,None,None,112845,None,None,-6075
2014-03-31,USD,-5562822,None,None,None,None,156890,248390,-1225579,-494689,None,-144655,19478549,None,None,None,None,19478549,19478549,None,None,None,None,22010793,None,366640,13771072,None,-81765359
2014-06-30,USD,-3146040,None,None,None,None,176463,426474,None,-78668,None,-426474,-38703,None,None,None,None,None,None,None,None,None,None,None,None,326428,None,None,56126982
2014-09-30,USD,-3586302,None,None,None,None,202047,242573,None,412635,None,-242573,39982,None,None,None,None,None,None,None,None,None,None,None,None,117331,None,None,12024361
2014-12-31,USD,-2711836,None,None,None,None,209600,569563,None,514722,None,-673298,21399172,None,None,None,None,None,None,None,None,None,None,46814000,None,332601,None,None,-20154984
2015-03-31,USD,-3828000,None,None,None,None,200000,281000,None,-261000,None,-281000,52000,None,None,None,None,None,None,None,None,None,None,None,None,349000,None,None,-4115000
2015-06-30,USD,-4634000,None,None,None,None,219000,278000,None,-217000,None,-278000,30000,None,None,None,None,None,None,None,None,None,None,None,None,442000,None,None,-5645000
2015-09-30,USD,-4620000,None,None,None,None,234000,403000,None,99000,None,-403000,10000,None,None,None,None,None,None,None,None,None,None,None,None,468000,None,None,-5185000
2015-12-31,USD,-5187000,None,None,None,None,280000,530000,None,179000,None,-530000,14031000,None,None,None,None,None,None,None,None,None,None,14184000,None,472000,None,None,-4645000
2016-03-31,USD,-6789000,None,None,None,None,440000,285000,-314000,-1475000,None,-285000,-164000,None,None,None,None,173000,173000,None,None,None,None,-173000,None,1574000,-7238000,None,-3651000
2016-06-30,USD,-7333000,None,None,None,None,468000,312000,727000,145000,None,-312000,-8000,None,None,None,None,None,None,None,None,None,None,29000,None,527000,-7653000,None,-5765000
2016-09-30,USD,-6433000,None,None,None,None,473000,131000,-619000,304000,None,-131000,14709000,None,None,None,None,None,None,None,None,None,None,14711000,None,451000,8139000,-6000,-8478000
2016-12-31,USD,-4442000,None,None,None,None,474000,368000,None,485000,None,-368000,8770000,None,None,None,None,10345000,10345000,None,None,None,None,173000,None,569000,None,None,-5576000
2017-03-31,USD,-7254000,None,None,None,None,475000,138000,498000,-470000,None,-138000,2000,None,None,None,None,None,None,None,None,None,None,24000,None,394000,-7420000,-30000,-8302000
2017-06-30,USD,-9605000,None,None,None,None,406000,110000,-880000,-366000,None,-110000,10921000,None,None,None,None,None,None,None,None,None,None,18000,None,711000,1275000,69000,-5507000
2017-09-30,USD,-8723000,None,None,None,None,423000,105000,-106000,-403000,None,-105000,31536000,None,None,None,None,None,None,None,None,None,None,31544000,None,650000,22738000,30000,-6335000
2017-12-31,USD,-5644000,None,None,None,None,428000,103000,None,-857000,None,-103000,109000,None,None,None,None,None,None,None,None,None,None,42622000,None,1168000,None,None,-8978000
2018-03-31,USD,-6745000,None,None,None,None,428000,31000,-798000,-286000,None,-31000,-399000,None,None,None,None,None,None,None,None,None,None,None,None,948000,-7241000,-66000,-7901000
2018-06-30,USD,-6059000,None,None,None,None,460000,20000,120000,88000,None,-20000,-595000,None,None,None,None,None,None,None,None,None,None,None,None,464000,-6682000,-28000,-7976000
2018-09-30,USD,-4207000,None,None,None,None,286000,20000,569000,-1056000,None,-20000,3371000,None,None,None,None,None,None,None,None,None,None,1000,None,976000,-895000,-39000,-6983000
2018-12-31,USD,-5154000,None,None,None,None,341000,80000,-741000,-401000,None,-80000,-104000,None,None,None,None,None,None,None,None,None,None,4446000,None,692000,-5340000,-2000,-4132000
2019-03-31,USD,-5177000,None,None,None,None,247000,7000,-188000,-154000,None,-7000,6769000,None,None,None,None,None,None,None,None,None,None,7360000,None,691000,1581000,-4000,-6551000
2019-06-30,USD,-4531000,None,None,None,None,246000,53000,-743000,-106000,None,-53000,8599000,None,None,None,None,None,None,None,None,None,None,9193000,None,605000,4026000,11000,-3066000
2019-09-30,USD,-4569000,None,None,None,None,26000,60000,-677000,455000,None,-60000,-598000,None,None,None,None,None,None,None,None,None,None,16553000,None,497000,-5204000,-37000,206000
2019-12-31,USD,-1495000,None,None,None,None,171000,60000,None,698000,None,60000,4269000,None,None,None,None,None,None,None,None,None,None,21416000,None,604000,None,None,-2721000
2020-03-31,USD,-1722000,None,None,None,None,164000,0,-2550000,-55000,None,None,-589000,None,None,None,None,None,None,None,None,None,None,None,None,664000,1133000,None,-2534000
2020-06-30,USD,-4023000,None,None,None,None,156000,0,3970000,202000,None,None,8749000,None,None,None,None,None,None,None,None,None,None,7867000,None,530000,1282000,None,-11767000
2020-09-30,USD,-1270000,None,None,None,None,145000,0,-705000,221000,None,None,2544000,None,None,None,None,None,None,None,None,None,None,2549000,None,573000,1274000,None,2452000
2020-12-31,USD,-1740000,None,None,None,None,155000,162000,1039000,11000,None,5580000,-5580000,None,None,None,None,None,None,None,None,None,None,None,None,812000,-1740000,None,-3976000
2021-03-31,USD,-2000000,None,None,None,None,126000,60000,-917000,-228000,None,-60000,38712000,None,None,None,None,None,None,None,None,None,None,38712000,None,408000,40712000,None,-3670000
2021-06-30,USD,-3606000,None,None,None,None,147000,162000,497000,92000,None,-60000,38712000,None,None,None,None,None,None,None,None,None,None,None,None,574000,3606000,None,-1273000
2021-09-30,USD,-2475000,None,None,None,None,158000,60000,None,-35000,None,-60000,0,None,None,None,None,None,None,None,None,None,None,None,None,697000,None,None,-1958000
2021-12-31,USD,-3075000,None,None,None,None,130000,1000,None,-581000,None,1000,0,None,None,None,None,None,None,None,None,None,None,None,None,821000,None,None,-2863000
2022-03-31,USD,-4206000,None,None,None,None,231000,141000,None,-562000,None,-176000,176000,None,None,None,None,None,None,None,None,None,None,None,None,563000,None,None,-4620000
2022-06-30,USD,-4248000,None,None,None,None,231000,175000,None,-659000,None,175000,176000,None,None,None,None,None,None,None,None,None,None,None,None,621000,None,None,-2978000
2022-09-30,USD,-2590000,None,None,None,None,170000,141000,None,-256000,None,-141000,0,None,None,None,None,None,None,None,None,None,None,None,None,581000,None,None,-4304000
2022-12-31,USD,-3644000,None,None,None,None,255000,53000,None,77000,None,-5034000,176000,None,None,None,None,None,None,None,None,None,None,None,None,967000,None,None,-3178000
