fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,107233000,None,None,None,None,31825000,278275000,None,-6007000,None,-66507000,-52398000,None,None,None,None,2828000,2828000,None,None,None,None,-555000,None,4189000,None,None,51238000
2006-03-31,USD,129242000,None,None,None,None,34391000,87574000,None,-42724000,None,-87552000,4447000,None,None,None,None,None,None,None,None,None,None,None,None,3197000,None,None,50526000
2006-06-30,USD,87110000,None,None,None,None,35910000,98762000,None,None,None,-98580000,-47767000,None,None,None,None,2859000,2859000,None,None,None,None,None,None,None,None,None,40080000
2006-09-30,USD,101197000,None,None,None,None,39817000,107641000,None,None,None,-116516000,14510000,None,None,None,None,1000,1000,None,None,None,None,-2492000,None,-25748000,None,None,55877000
2006-12-31,USD,150151000,None,None,None,None,44404000,431718000,None,9459000,None,-422071000,272368000,None,None,None,None,2745000,2745000,None,None,None,None,-120616000,None,11422000,None,None,43532000
2007-03-31,USD,126075000,None,None,None,None,48959000,136369000,None,2319000,None,-136029000,13223000,None,None,None,None,None,None,None,None,None,None,None,None,2967000,None,None,39950000
2007-06-30,USD,156246000,None,None,None,None,54657000,173664000,None,None,None,-166302000,31502000,None,None,None,None,3140000,3140000,None,None,None,None,None,None,-8405000,None,None,59235000
2007-09-30,USD,191661000,None,None,None,None,59061000,238038000,None,None,None,-238026000,37426000,None,None,None,None,3140000,3140000,None,None,None,None,None,None,1542000,None,None,57653000
2007-12-31,USD,156810000,None,None,None,None,64919000,272560000,None,-27319000,None,-263515000,132975000,None,None,None,None,3144000,3144000,None,None,None,None,-123108000,None,11422000,None,None,32874000
2008-03-31,USD,142459000,None,None,None,None,70354000,214337000,None,597000,None,-93944000,-84514000,None,None,None,None,389000000,389000000,None,None,None,None,-77202000,None,3310000,None,None,95996000
2008-06-30,USD,173636000,None,None,None,None,76354000,177837000,None,None,None,-178713000,34485000,None,None,None,None,3076000,3076000,None,None,None,None,None,None,63392000,None,None,33550000
2008-09-30,USD,252006000,None,None,None,None,72362000,102318000,None,None,None,-159888000,-123641000,None,None,None,None,3076000,3076000,None,None,None,None,None,None,-58449000,None,None,88047000
2008-12-31,USD,110120000,None,None,None,None,-219070000,332948000,None,-61785000,None,-240240000,130855000,None,None,None,None,3110000,3110000,None,None,None,None,-45906000,None,11422000,None,None,-126040000
2009-03-31,USD,125175000,None,None,None,None,2092000,133678000,None,-6555000,None,-128267000,-828000,None,None,None,None,None,None,None,None,None,None,None,None,3776000,None,None,-87623000
2009-06-30,USD,116586000,None,None,None,None,102751000,82192000,None,None,None,-71122000,-37286000,None,None,None,None,3120000,3120000,None,None,None,None,None,None,3733000,None,None,-8322000
2009-09-30,USD,111291000,None,None,None,None,89755000,76654000,None,None,None,-61262000,-39901000,None,None,None,None,3120000,3120000,None,None,None,None,None,None,5469000,None,None,-4415000
2009-12-31,USD,83054000,None,None,None,None,106901000,86805000,None,None,None,-43441000,-49481000,None,None,None,None,3127000,3127000,None,None,None,None,174000000,None,5787000,None,None,990000
2010-03-31,USD,153892000,None,None,None,None,77765000,132445000,None,89159000,None,64142000,-188259000,None,None,None,None,None,None,None,None,None,None,None,None,5603000,None,None,126178000
2010-06-30,USD,116258000,None,None,None,None,78654000,172182000,None,0,None,-146858000,425000,None,None,None,None,3144000,3144000,None,None,None,None,2916000,None,6261000,None,None,18068000
2010-09-30,USD,148210000,None,None,None,None,84662000,184742000,None,0,None,-153644000,2274000,None,None,None,None,3144000,3144000,None,None,None,None,3116000,None,7989000,None,None,15452000
2010-12-31,USD,78737000,None,None,None,None,336141000,179583000,None,-90109000,None,-125213000,44464000,None,None,None,None,3153000,3153000,None,None,None,None,256500000,None,6890000,None,None,37139000
2011-03-31,USD,156685000,None,None,None,None,105356000,309691000,16385000,24689000,None,-273023000,302555000,None,None,None,None,0,0,None,None,None,None,3460000,None,5551000,186217000,None,-18503000
