fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,32700000,None,None,None,None,13600000,8400000,None,None,None,-6300000,-22500000,None,None,None,None,26700000,26700000,None,None,None,None,-200000,None,None,None,None,7500000
2006-03-31,USD,-94100000,None,None,None,None,14700000,9400000,None,None,None,-23700000,-16000000,None,None,None,None,26800000,26800000,None,None,None,None,-600000,None,1800000,None,None,17100000
2006-06-30,USD,68200000,None,None,None,None,16900000,9600000,None,None,None,-34400000,4600000,None,None,None,None,29000000,29000000,None,None,None,None,-11700000,None,-900000,None,None,36600000
2006-09-30,USD,100000000,None,None,None,None,16200000,8500000,None,None,None,-29900000,-61400000,None,None,None,None,29200000,29200000,None,None,None,None,-200000,None,9200000,None,None,50200000
2006-12-31,USD,30600000,None,None,None,None,-47800000,5500000,None,None,None,-7900000,-45800000,None,None,None,None,29400000,29400000,None,None,None,None,-20800000,None,9500000,None,None,-103400000
2007-03-31,USD,-41200000,None,None,None,None,16900000,9900000,None,None,None,-88600000,80600000,None,None,None,None,29500000,29500000,None,None,None,None,-15700000,None,1400000,None,None,19800000
2007-06-30,USD,114200000,None,None,None,None,17500000,7200000,None,None,None,-24900000,-37200000,None,None,None,None,30700000,30700000,None,None,None,None,-122200000,None,-7400000,None,None,43800000
2007-09-30,USD,76100000,None,None,None,None,16400000,8900000,None,None,None,-27700000,92100000,None,None,None,None,29500000,29500000,None,None,None,None,-56200000,None,8100000,None,None,55900000
2007-12-31,USD,103200000,None,None,None,None,14500000,14700000,None,None,None,-104700000,-94000000,None,None,None,None,29100000,29100000,None,None,None,None,-67700000,None,11300000,None,None,39200000
2008-03-31,USD,-63400000,None,None,None,None,17400000,8200000,None,None,None,-42700000,35400000,None,None,None,None,28500000,28500000,None,None,None,None,-600000,None,1600000,None,None,16300000
2008-06-30,USD,82400000,None,None,None,None,20500000,8200000,None,None,None,-60200000,25500000,None,None,None,None,29700000,29700000,None,None,None,None,-500000,None,3100000,None,None,40800000
2008-09-30,USD,102000000,None,None,None,None,14300000,8600000,None,None,None,-78900000,-6400000,None,None,None,None,29900000,29900000,None,None,None,None,-100000,None,-100000,None,None,41700000
2008-12-31,USD,39600000,None,None,None,None,28400000,7000000,None,None,None,-80300000,-14500000,None,None,None,None,30400000,30400000,None,None,None,None,-100000,None,6900000,None,None,11700000
2009-03-31,USD,-34000000,None,None,None,None,20100000,5300000,None,None,None,-29500000,61600000,None,None,None,None,30800000,30800000,None,None,None,None,-200000,None,1100000,None,None,28300000
2009-06-30,USD,111600000,None,None,None,None,21600000,8200000,None,None,None,-15600000,-62400000,None,None,None,None,32100000,32100000,None,None,None,None,-100000,None,2800000,None,None,43800000
2009-09-30,USD,118000000,None,None,None,None,21500000,4100000,None,None,None,-13500000,-92700000,None,None,None,None,32400000,32400000,None,None,None,None,-400000,None,2500000,None,None,41600000
2009-12-31,USD,15900000,None,None,None,None,22400000,5900000,None,None,None,-36000000,-11900000,None,None,None,None,32600000,32600000,None,None,None,None,-300000,None,3500000,None,None,19400000
2010-03-31,USD,3500000,None,None,None,None,21600000,6000000,None,None,None,2600000,15100000,None,None,None,None,32800000,32800000,None,None,None,None,-200000,None,1000000,None,None,29200000
