fiscalDateEnding,reportedEPS
1996-12-31,0.65
1997-12-31,0.77
1998-12-31,0.77
1999-12-31,0.89
2000-12-31,1.04
2001-12-31,1.36
2002-12-31,1.61
2003-12-31,1.78
2004-12-31,1.99
2005-12-31,1.72
2006-12-31,1.3
2007-12-31,1.55
2008-12-31,1.19
2009-12-31,1.33
2010-12-31,1.55
2011-12-31,1.4
2012-12-31,1.72
2013-12-31,2.15
2014-12-31,2.36
2015-12-31,2.57
2016-12-31,2.74
2017-12-31,3.06
2018-12-31,3.45
2019-12-31,3.66
2020-12-31,4.73
2021-12-31,5.5
2022-12-31,7.53
2023-12-31,8.89
2024-12-31,10.14
2025-12-31,9.75
2026-03-31,0
