fiscalDateEnding,reportedEPS
1996-12-31,1.09
1997-12-31,0.83
1998-12-31,0.05
2003-12-31,-0.4539
2004-12-31,0.1925
2005-12-31,0.8078
2006-12-31,1.2281
2007-12-31,1.6014
2008-12-31,0.96
2009-12-31,0.02
2010-12-31,0.6817
2011-12-31,0.9128
2012-12-31,0.6627
2013-12-31,0.39
2014-12-31,1.02
2015-12-31,0.67
2016-12-31,-0.7748
2017-12-31,0.1115
2018-12-31,1.96
2019-12-31,-0.17
2020-12-31,-3
2021-12-31,2.12
2022-12-31,2.12
2023-12-31,-3.948
2024-12-31,-1.3415
2025-12-31,-0.8109
