fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,60664000,None,None,None,None,43234000,162750000,None,-283000,None,-100612000,41737000,None,None,None,None,None,None,None,None,None,None,None,None,-2071000,None,None,-1381000
2007-12-31,USD,33721000,None,None,None,None,51801000,64261000,None,865000,None,-11108000,-23520000,None,None,None,None,None,None,None,None,None,None,None,None,2022000,None,None,-16726000
2008-12-31,USD,40308000,None,None,None,None,85960000,89024000,None,286000,None,-62646000,24138000,None,None,None,None,None,None,None,None,None,None,None,None,-55000,None,None,-53391000
2009-12-31,USD,30898000,None,None,None,None,47987000,113063000,None,-110000,None,-63008000,38031000,None,None,None,None,None,None,None,None,None,None,-115000,None,695000,None,None,-25030000
2010-12-31,USD,70839000,None,None,None,None,56100000,137347000,None,-477000,None,-82272000,8573000,None,None,None,None,None,None,None,None,None,None,None,None,1118000,None,None,3289000
2011-12-31,USD,32061000,None,None,None,None,53001000,114800000,None,-130000,None,-50741000,13214000,None,None,None,None,None,None,None,None,None,None,None,None,1226000,None,None,-14267000
2012-12-31,USD,55101000,None,None,None,None,48135000,41787000,None,61000,None,13154000,-65304000,None,None,None,None,None,None,None,None,None,None,-9000,None,1284000,None,None,6065000
2013-12-31,USD,40445000,None,None,None,None,44457000,135896000,None,-168000,None,-84401000,46373000,None,None,None,None,None,None,None,None,None,None,-340000,None,381000,None,None,5244000
2014-12-31,USD,73744000,None,None,None,None,49043000,163679000,None,316000,None,-84596000,22919000,None,None,None,None,None,None,None,None,None,None,-832000,None,1386000,None,None,17808000
2015-12-31,USD,85477000,None,None,None,None,62010000,181963000,None,398000,None,-147676000,45359000,None,None,None,None,None,None,None,None,None,None,-4994000,None,1496000,None,None,42085000
2016-12-31,USD,102430000,None,None,None,None,71647000,112794000,None,24000,None,-47287000,-51883000,None,None,None,None,None,None,None,None,None,None,-1142000,None,1378000,None,None,16835000
2017-12-31,USD,82853000,None,None,None,None,72422000,110802000,None,-252000,None,-62053000,-13194000,None,None,None,None,None,None,None,None,None,None,-785000,None,1201000,None,None,55439000
2018-12-31,USD,124800000,None,None,None,None,75859000,75142000,None,168000,None,-120897000,3868000,None,None,None,None,None,None,None,None,None,None,-242000,None,5177000,None,None,42503000
2019-12-31,USD,64031000,None,None,None,None,80529000,138273000,None,-143000,None,-93029000,49462000,None,None,None,None,4287000,4287000,None,None,None,None,-1110000,None,819000,None,None,8477000
2020-12-31,USD,63040000,None,None,None,None,65480000,94049000,-60849000,1091000,None,138046000,-236270000,None,None,None,None,4287000,4287000,None,None,None,None,-17486000,None,2270000,-35184000,None,-42718000
2021-12-31,USD,73218000,None,None,None,None,53881000,35285000,-36544000,-204000,None,10344000,-83557000,None,None,None,None,4287000,4287000,None,None,None,None,-10348000,None,9059000,5000,None,60731000
2022-12-31,USD,159230000,None,None,None,None,57512000,100468000,None,-193000,None,-86208000,-12769000,None,None,None,None,4287000,4287000,None,None,None,None,-84723000,None,6587000,None,None,108682000
2023-12-31,USD,84841000,None,None,None,None,69943000,217607000,None,-317000,None,-235921000,84709000,None,None,None,None,5781000,5781000,None,None,None,None,-25430000,None,7100000,None,None,54629000
2024-12-31,USD,122893000,None,None,None,None,86529000,152962000,None,-800000,None,-107675000,18107000,None,None,None,None,5796000,5796000,None,None,None,None,0,None,3691000,None,None,35921000
2025-12-31,USD,113648000,None,None,None,None,92726000,147570000,None,-678000,None,-140061000,-4260000,None,None,None,None,7162000,7162000,None,None,None,None,-36571000,None,3570000,None,None,7239000
