fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,15768934,293679,293679,293679,None,None,15475255,None,None,None,None,None,None,None,None,None,None,30616114,1152168,270122,None,None,None,29463946,None,None,None,None,None,882046,25616163,-14847180,None,-101183390,None,40560433
2023-12-31,USD,33692933,6786750,6759265,6759265,None,0,26906183,None,None,None,None,None,None,None,None,27485,None,32477634,1752272,1053819,None,None,None,30725362,0,None,None,None,None,698453,11594661,1215299,None,-146389367,None,40560433
2024-12-31,USD,83086591,31221611,28330159,28330159,None,1225297,51864980,None,None,None,None,None,None,None,None,1666155,None,33317750,2368073,2204208,None,None,164028865,30949677,1743308,None,None,None,165608308,-163865000,24994315,29877748,None,-191047953,6655,38286170
2025-12-31,USD,102040056,36618582,31826830000,31826830000,None,1959000,65421474,None,None,None,None,None,None,None,None,-31792170418,None,43359994,18971217,6776384,None,None,200419,24388777,1788662,None,None,None,1788662,-405573586,16651065,35456720,None,-189248843,6665,40632000
