fiscalDateEnding,reportedEPS
1996-12-31,1.99
1997-12-31,2.04
1998-12-31,2.1
1999-12-31,1.86
2000-12-31,1.91
2001-12-31,1.37
2002-12-31,1.41
2003-12-31,1.54
2004-12-31,2.02
2005-12-31,2.26
2006-12-31,2.57
2007-12-31,2.65
2008-12-31,2.25
2009-12-31,1.48
2010-12-31,2.6
2011-12-31,3.39
2012-12-31,3.98
2013-12-31,4.15
2014-12-31,4.88
2015-12-31,5.7
2016-12-31,5.91
2017-12-31,5.89
2018-12-31,5.89
2019-12-31,6.21
2020-12-31,5.7
2021-12-31,6.77
2022-12-31,6.06
2023-12-31,7.67
2024-12-31,8.1
2025-12-31,7.58
2026-03-31,0
