fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-12-31,USD,26481276,4700000,4700000,4700000,None,None,21823390,None,None,None,None,None,None,None,None,None,None,4657886,4658000,None,None,None,None,None,None,None,None,None,None,4658000,None,21823390,None,None,21823390,46609000
2007-12-31,USD,28923416,9000000,9000000,9000000,None,None,19880888,None,None,None,None,None,None,None,None,None,None,9042528,9042000,None,None,None,None,None,None,None,None,None,None,9042000,None,19880888,None,None,None,46609000
2008-12-31,USD,25377265,7449767,7500000,7500000,None,None,17927498,None,None,None,None,None,None,None,None,7449767,None,7293978,7293978,None,None,None,None,None,None,None,None,None,None,7293978,None,18083287,None,None,None,46609000
2009-12-31,USD,22185213,5341482,5300000,5300000,None,None,16843731,None,None,None,None,None,None,None,None,41482,None,5341482,5341482,None,None,None,None,None,None,None,None,None,None,5341482,None,16843731,None,None,None,46609000
2010-12-31,USD,19969007,5223123,5200000,5200000,None,None,14745884,None,None,None,None,None,None,None,None,23123,None,5223123,5223123,None,None,None,None,None,None,None,None,None,None,5223123,None,14745884,None,None,None,46609000
2011-12-31,USD,20246377,7101319,7100000,7100000,None,None,13145058,None,None,None,None,None,None,None,None,1319,None,7101319,7101319,None,None,None,None,None,None,None,None,None,None,7101319,None,13145058,None,None,None,46609000
2012-12-31,USD,13583556,1420096,1420096,1420096,None,None,12163460,None,None,None,None,None,None,None,None,None,None,1420096,1420096,1264307,None,None,None,None,None,None,None,None,None,155789,None,12163460,None,None,12163460,46609000
2013-12-31,USD,15619678,4650682,4650682,4650682,None,None,10968996,None,None,None,None,None,None,None,None,None,None,4650682,4464440,None,None,None,None,186242,None,None,None,None,None,4464440,None,10968996,None,None,10968996,46609000
2014-12-31,USD,13374097,4011340,4011340,4011340,None,None,9362757,None,None,9362757,9362757,None,None,9362757,None,None,None,4011340,3825098,3825098,None,None,None,186242,None,None,None,None,None,3825098,None,9362757,None,None,9362757,46609000
2015-12-31,USD,10543639,1819252,1800000,1800000,None,None,8724387,8724390,None,8724387,8724387,None,None,8724387,19252,None,None,1819252,1282939,1282939,None,None,None,536313,None,None,None,None,None,1282939,None,8724387,None,None,8724387,46609000
2016-12-31,USD,11717037,3932658,3932658,3932658,None,None,7784379,7784380,None,7784379,7784379,None,None,7784379,None,0,None,3932658,2932658,2932658,None,None,0,1000000,None,None,None,None,None,2932658,None,7784379,None,None,7784379,46609000
2017-12-31,USD,10993231,4415851,4400000,4400000,None,None,6577380,6577380,None,6577380,6577380,None,None,6577380,15851,0,None,4415851,3415851,3415851,None,None,0,1000000,None,None,None,None,None,3415851,None,6577380,None,None,6577380,46609000
2018-12-31,USD,7970565,2125838,2125840,2125840,None,None,5844727,5844730,None,None,None,None,None,5844727,-2,None,None,2125838,1125838,None,None,None,0,1000000,None,None,None,None,None,1125838,None,5844727,None,None,5844727,46609000
2019-12-31,USD,6531628,1079421,1079421,1079421,None,None,5452207,5452210,None,None,None,None,None,5452207,None,-1079421,None,1079421,79421,None,None,None,0,1000000,None,None,None,None,None,79421,None,5452207,None,None,5452207,46609000
2020-12-31,USD,6410302,1286468,1286468,1286468,None,None,5123834,5123830,None,None,None,None,None,None,None,-1286468,None,1286468,286468,None,None,None,0,1000000,None,None,None,None,None,286468,None,5123834,None,None,5123834,46609000
2021-12-31,USD,9931573,6240726,6240726,6240726,None,None,3690847,3690850,None,None,None,None,None,None,None,-6240726,None,6240726,5240726,None,None,None,0,1000000,None,None,None,None,None,5240726,None,3690847,None,None,3690847,46609000
2022-12-31,USD,8456901,5488194,5488194,5488194,None,None,2968707,2968710,None,None,None,None,None,None,None,-5488194,None,5488194,4488194,None,None,None,0,1000000,None,None,None,None,None,4488194,None,2968707,None,None,2968707,46609000
2023-12-31,USD,4327596,1574347,1574347,1574347,None,None,2753249,2753250,None,None,None,None,None,None,None,-5488194,None,1574347,574347,None,None,None,0,1000000,None,None,None,None,None,574347,None,2753249,None,None,2753249,46609000
2024-12-31,USD,3438537,760920,760920000,760920000,None,None,2677617,2677620,None,None,None,None,None,None,-760159080,None,None,760920,0,None,None,None,0,760920,None,None,None,None,None,None,None,2677617,None,None,2677617,46609000
2025-12-31,USD,23298000,23298000,23298000,23298000,None,None,2677617,2677620,None,None,None,None,None,None,None,None,None,411106,387808,None,None,None,387810,23298,None,None,387808,None,None,None,None,2289809,None,None,2289810,46608796
