date,dividend
1986-12-24,0.028
1987-01-26,0.042
1987-02-23,0.032
1987-03-25,0.043
1987-04-24,0.036
1987-05-22,0.034
1987-06-24,0.04
1987-07-27,0.029
1987-08-25,0.025
1987-09-24,0.028
1987-10-26,0.032
1987-11-23,0.024
1987-12-24,0.017
1988-01-25,0.026
1988-02-23,0.038
1988-03-25,0.07
1988-04-25,0.048
1988-05-24,0.042
1988-07-25,0.095
1988-12-23,0.017
1989-01-25,0.028
1989-02-22,0.022
1989-03-27,0.028
1989-04-24,0.055
1989-05-24,0.025
1989-06-26,0.005
1989-07-25,0.002
1989-12-22,0.006
1990-01-25,0.028
1990-02-22,0.031
1990-03-26,0.029
1990-04-24,0.021
1990-06-25,0.232
1990-12-24,0.01
1991-01-25,0.03
1991-02-22,0.047
1991-03-22,0.049
1991-04-24,0.003
1991-05-24,0.028
1991-06-24,0.246
1991-07-25,0.011
1991-08-26,0.001
1991-11-22,0.02
1991-12-24,0.018
1992-01-27,0.037
1992-02-24,0.036
1992-03-25,0.048
1992-04-24,0.038
1992-05-22,0.023
1992-06-24,0.29
1992-07-27,0.038
1992-08-25,0.033
1992-09-24,0.025
1992-10-26,0.039
1992-11-23,0.045
1992-12-24,0.046
1993-01-25,0.059
1993-02-22,0.075
1993-03-25,0.067
1993-04-26,0.048
1993-05-24,0.052
1993-06-24,0.059
1993-07-26,0.08
1993-08-25,0.035
1993-09-24,0.077
1993-10-25,0.094
1993-11-23,0.085
1993-12-27,0.065
1994-01-25,0.04
1994-02-22,0.045
1994-03-25,0.061
1994-04-25,0.062
1994-05-24,0.064
1994-06-24,0.058
1994-07-25,0.041
1994-08-25,0.013
1994-09-26,0.026
1994-10-25,0.049
1994-11-23,0.029
1994-12-23,0.041
1995-01-25,0.039
1995-02-22,0.038
1995-03-27,0.035
1995-04-24,0.031
1995-05-24,0.042
1995-06-28,0.029
1995-07-27,0.017
1995-08-29,0.032
1995-09-27,0.028
1995-10-27,0.007
1995-11-28,0.01
1995-12-27,0.009
1996-01-29,0.025
1996-02-27,0.025
1996-03-27,0.024
1996-04-26,0.032
1996-05-29,0.022
1996-06-26,0.006
1996-07-29,0.021
1996-08-28,0.009
1996-09-26,0.454
1996-10-29,0.059
1996-11-26,0.048
1996-12-27,0.067
1997-01-29,0.101
1997-02-26,0.137
1997-03-26,0.153
1997-04-28,0.076
1997-05-28,0.045
1997-06-26,0.068
1997-07-29,0.072
1997-08-27,0.077
1997-09-26,0.067
1997-10-29,0.066
1997-11-25,0.083
1997-12-29,0.109
1998-01-28,0.095
1998-02-25,0.081
1998-03-27,0.075
1998-04-28,0.039
1998-05-27,0.056
1998-06-26,0.041
1998-07-29,0.071
1998-08-27,0.037
1998-09-28,0.047
1998-10-28,0.062
1998-11-25,0.032
1998-12-29,0.052
1999-01-27,0.052
1999-02-24,0.048
1999-03-29,0.045
1999-04-28,0.047
1999-05-26,0.045
1999-06-28,0.031
1999-07-28,0.068
1999-08-27,0.042
1999-09-28,0.056
1999-10-27,0.068
1999-11-26,0.092
1999-12-29,0.083
2000-01-27,0.09
2000-02-25,0.063
2000-03-29,0.06
2000-04-26,0.067
2000-05-26,0.05
2000-06-28,0.165
2000-07-27,0.123
2000-08-29,0.14
2000-09-27,0.159
2000-10-27,0.102
2000-11-28,0.101
2000-12-27,0.15
2001-01-29,0.137
2001-02-26,0.263
2001-03-28,0.399
2001-04-26,0.224
2001-05-29,0.173
2001-06-27,0.167
2001-07-27,0.116
2001-08-29,0.109
2001-09-26,0.069
2001-10-29,0.038
2001-11-28,0.024
2002-03-26,0.065
2002-05-29,0.099
2002-06-26,0.085
2002-07-29,0.082
2002-08-28,0.078
2002-09-26,0.104
2002-10-29,0.116
2002-11-26,0.044
2002-12-27,0.089
2003-01-29,0.101
2003-02-26,0.118
2003-03-27,0.199
2003-04-28,0.158
2003-05-28,0.264
2003-06-26,0.128
2003-07-29,0.145
2003-08-27,0.173
2003-09-26,0.192
2003-10-29,0.144
2003-11-25,0.167
2003-12-29,0.149
2004-01-28,0.115
2004-02-25,0.133
2004-03-29,0.196
2004-04-28,0.165
2004-05-26,0.18
2004-06-28,0.191
2004-07-28,0.273
2004-08-27,0.238
2004-09-28,0.227
2004-10-27,0.214
2004-11-26,0.199
2004-12-29,0.215
2005-01-27,0.296
2005-02-24,0.237
2005-03-29,0.299
2005-04-27,0.215
2005-05-26,0.264
2005-06-28,0.262
2005-07-27,0.28
2005-08-29,0.217
2005-09-28,0.196
2005-10-27,0.244
2005-11-28,0.335
2005-12-28,0.409
2006-01-27,0.415
2006-02-24,0.338
2006-03-29,0.331
2006-04-26,0.181
2006-05-26,0.233
2006-06-28,0.185
2006-07-27,0.222
2006-08-29,0.219
2006-09-27,0.226
2006-10-27,0.257
2006-11-28,0.211
2006-12-27,0.098
2007-01-29,0.182
2007-02-26,0.217
2007-03-28,0.116
2007-04-26,0.151
2007-05-29,0.198
2007-06-27,0.205
2007-07-27,0.305
2007-08-29,0.256
2007-09-26,0.241
2007-10-29,0.193
2007-11-28,0.174
2007-12-27,0.192
2008-01-29,0.223
2008-02-27,0.236
2008-03-27,0.081
2008-04-28,0.181
2008-05-28,0.272
2008-06-26,0.299
2008-07-29,0.322
2008-08-27,0.349
2008-09-26,0.45
2008-10-29,0.291
2008-11-25,0.211
2008-12-29,0.156
2009-01-28,0.041
2009-02-25,0.099
2009-03-27,0.052
2009-04-28,0.006
2009-05-27,0.026
2009-06-26,0.006
2009-07-29,0.035
2009-08-27,0.061
2009-09-28,0.053
2009-10-28,0.101
2009-11-25,0.054
2009-12-29,0.111
2010-01-27,0.138
2010-02-24,0.144
2010-03-29,0.18
2010-04-28,0.147
2010-05-26,0.203
2010-06-28,0.115
2010-07-28,0.138
2010-08-27,0.101
2010-09-28,0.166
2010-10-27,0.133
2010-11-26,0.108
2010-12-29,0.109
2011-01-27,0.086
2011-02-24,0.138
2011-03-29,0.095
2011-04-27,0.083
2011-05-26,0.131
2011-06-28,0.124
2011-07-27,0.13
2011-08-29,0.116
2011-09-28,0.133
2011-10-27,0.122
2011-11-28,0.135
2011-12-28,0.149
2012-01-27,0.119
2012-02-27,0.109
2012-03-28,0.086
2012-04-26,0.083
2012-05-29,0.069
2012-06-27,0.071
2012-07-27,0.052
2012-08-29,0.036
2012-09-26,0.011
2012-11-28,0.001
2012-12-27,0.027
2013-01-29,0.046
2013-02-26,0.027
2013-05-29,0.038
2013-06-26,0.081
2013-07-29,0.104
2013-08-28,0.09
2013-09-26,0.095
2013-10-29,0.097
2013-11-26,0.11
2013-12-27,0.096
2014-01-29,0.096
2014-02-26,0.087
2014-03-27,0.119
2014-04-28,0.103
2014-05-28,0.14
2014-06-26,0.138
2014-07-29,0.118
2014-08-27,0.105
2014-09-26,0.114
2014-10-29,0.101
2014-11-25,0.082
2014-12-29,0.082
2015-01-28,0.049
2015-02-25,0.07
2015-03-27,0.027
2015-06-26,0.03
2015-07-29,0.026
2015-08-27,0.029
2015-09-28,0.053
2015-10-28,0.037
2015-11-25,0.017
2015-12-29,0.028
2016-01-27,0.016
2016-02-25,0.018
2016-03-29,0.004
2016-04-27,0.004
2016-05-26,0.003
2016-06-28,0.003
2016-07-27,0.028
2016-08-29,0.018
