fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,136311892,136311892,None,None,136311892,1651927,None,2000000,None,None,None,0,None,None,None,None,135867000,-135867325,None,None,None,136311892,136311892,135867325
2007-12-31,USD,113803339,113803339,None,None,111819386,1983953,None,1983953,None,None,None,0,None,None,None,None,113221000,-113221235,None,None,None,111819386,111819386,113221235
2008-12-31,USD,144976610,144976610,None,None,143081245,1895365,None,1895365,None,None,None,0,None,None,None,None,143081000,-143081245,None,None,None,143081245,143081245,143081245
2009-12-31,USD,32191887,32191887,None,None,30173056,2018831,None,2018831,None,None,None,0,None,None,None,None,30173000,-30173056,None,None,None,30173056,30173056,30173056
2010-12-31,USD,80281188,80281188,None,None,78355835,1925353,None,1925353,None,None,None,0,None,None,None,None,78356000,-78355835,None,None,None,78355835,78355835,78355835
2011-12-31,USD,68029748,68029748,None,None,66510048,1519700,None,1519700,None,None,None,0,None,None,None,None,67190000,-67190000,None,None,None,66510048,66510048,67190000
2012-12-31,USD,35056000,35056000,None,None,33482000,1574000,None,1574000,None,None,None,0,None,None,None,-570000,33482000,-570000,None,None,None,33481000,32911000,33482000
2013-12-31,USD,38043000,38046000,3413,3413,36522000,1524000,None,1524000,None,None,None,0,None,None,None,1524000,36493000,None,None,None,None,36522000,38046000,36493000
2014-12-31,USD,61508000,61583000,75835,75835,59873000,1710000,None,1710000,None,None,None,0,None,None,None,1710000,59797000,-75835,None,59873115,None,59873000,61583000,59873000
2015-12-31,USD,19437000,19437000,0,0,17350000,2168435000,None,2168000,None,None,None,0,None,None,None,268086,17000000,0,None,17000247,None,19250914,19519000,17000000
2016-12-31,USD,17526000,17526000,0,0,14393000,3134000,0.79,3134000,None,734917,734917,0,None,None,None,3597000,13929000,13929000,None,13929035,None,13929000,17526000,13929000
2017-12-31,USD,40737000,33237000,0,0,39130000,1607011000,1.18,1607000,None,15082,15082,0,None,None,None,1607000,31630000,31630000,None,39130256,None,39130000,40737000,39130000
2018-12-31,USD,19467266,19467266,0,0,19467266,1491298000,0.92,1000000,None,None,37343,0,None,None,None,-1491298,17975970,1491298,None,17975968,None,19467266,17975968,17975968
2019-12-31,USD,9899548,9899548,None,None,8065064,1834484,0.82,1834484,None,25896,25896,0,None,None,None,-8090960,8090960,-25896,None,8090960,None,8065064,8065064,8090960
2020-12-31,USD,8844272,8844272,None,None,7412234,1432038,0.84,1432038,None,6248,6248,0,None,None,None,328373,7418482,-6248,None,7418482,None,7412234,7412234,7418482
2021-12-31,USD,37623612,37623612,9200113,9200113,35968938,1654674,0.96,1654674,None,1150,1150,1150,None,None,None,2300,35970088,-1150,None,35970088,None,35968938,35971238,35970088
2022-12-31,USD,79008985,79009000,17066000,17066000,77485000,1467000,0.98,1467000,None,57186,57186,None,None,None,None,722140,77599000,-57186,None,77599453,None,77599453,78321593,77599000
2023-12-31,USD,53387000,53387000,17065645,17065645,51638000,1750000,0.98,1750000,None,161932,161932,None,None,None,None,-147000,51638000,-57186,None,76781537,None,51638000,51491000,51638000
2024-12-31,USD,6945974,7032254,75632,75632,4919149,2113105000,None,1874000,None,86280,86280,None,None,None,None,75632,5158000,None,None,5158229,None,5158229,5233861,5158000
2025-12-31,USD,11887,11887,None,None,-387808,1137318000,None,399695,None,11887,11887,None,None,None,None,None,-387808,None,None,-387808,None,None,-387808,-387808
