fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2019-09-30,2019-12-31,-0.6275,0,-0.6275,None,pre-market
2020-06-30,2020-09-25,-0.06,0,-0.06,None,pre-market
2020-09-30,2020-12-04,-0.12,-0.73,0.61,83.5616,post-market
2020-12-31,2021-03-29,-0.54,-0.48,-0.06,-12.5,post-market
2021-03-31,2021-05-10,-0.27,-0.2,-0.07,-35,post-market
2021-06-30,2021-08-12,-0.27,-0.28,0.01,3.5714,post-market
2021-09-30,2021-11-09,-0.3,-0.28,-0.02,-7.1429,post-market
2021-12-31,2022-02-28,-0.32,-0.32,0,0,post-market
2022-03-31,2022-05-04,-0.38,-0.4,0.02,5,post-market
2022-06-30,2022-08-09,-0.37,-0.39,0.02,5.1282,post-market
2022-09-30,2022-11-08,-0.38,-0.39,0.01,2.5641,post-market
2022-12-31,2023-03-02,-0.36,-0.43,0.07,16.2791,post-market
2023-03-31,2023-05-09,-0.38,-0.38,0,0,post-market
2023-06-30,2023-08-08,-0.37,-0.39,0.02,5.1282,post-market
2023-09-30,2023-11-07,-0.33,-0.4,0.07,17.5,post-market
2023-12-31,2024-02-29,-0.28,-0.37,0.09,24.3243,post-market
2024-03-31,2024-05-08,-0.32,-0.3,-0.02,-6.6667,post-market
2024-06-30,2024-08-08,-0.35,-0.36,0.01,2.7778,post-market
2024-09-30,2024-11-06,-0.35,-0.31,-0.04,-12.9032,post-market
2024-12-31,2025-02-26,-0.37,-0.3871,0.0171,4.4175,post-market
2025-03-31,2025-06-12,-0.34,-0.3,-0.04,-13.3333,post-market
2025-06-30,2025-08-06,-0.33,-0.36,0.03,8.3333,pre-market
2025-09-30,2025-11-06,-0.32,-0.31,-0.01,-3.2258,pre-market
2025-12-31,2026-02-26,-0.29,-0.31,0.02,6.4516,pre-market
