fiscalDateEnding,reportedEPS
1996-12-31,1.06
1997-12-31,1.4
1998-12-31,2.15
1999-12-31,2.62
2000-12-31,3.09
2001-12-31,3.55
2002-12-31,4.35
2003-12-31,4.61
2004-12-31,5.46
2005-12-31,5.62
2006-12-31,6.57
2007-12-31,6.27
2008-12-31,1.47
2009-12-31,1.54
2010-12-31,2.52
2011-12-31,2.92
2012-12-31,3.77
2013-12-31,6.52
2014-12-31,8.15
2015-12-31,10.19
2016-12-31,12.61
2017-12-31,13.61
2018-12-31,12.34
2019-12-31,10.02
2020-12-31,8.83
2021-12-31,14.84
2022-12-31,12.85
2023-12-31,9.19
2024-12-31,9.71
2025-12-31,8.96
2026-03-31,0
