fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,7840512,40369977,32529465,32529465,1383879,6456633,None,6456633,None,None,None,0,None,None,None,1659834,1648627,528000,None,None,None,1383879,3043713,1120627
2007-12-31,USD,7360465,37776264,30415799,30415799,1523326,5837139,None,5837139,None,None,None,0,None,None,None,1136806,1847072,580000,None,None,None,1523326,2660132,1267072
2008-12-31,USD,3686707,28518931,24832224,24832224,-1499080,5185787,None,5185787,None,None,None,0,None,None,None,1075796,-1251482,-426000,None,None,None,-1499080,-423284,-825482
2009-12-31,USD,2680648,21391003,18710355,18710355,-2081636,4762284,None,4762284,None,None,None,0,None,None,None,1028610,-1959751,-677000,None,None,None,-2081636,-1053026,-1282751
2010-12-31,USD,5633738,28520510,22886772,22886772,825446,4808292,None,4808292,None,None,None,0,None,None,None,1000354,894025,288000,None,None,None,832097,1832451,606025
2011-12-31,USD,6649524,30915122,24265598,24265598,1616073,5033451,0,5033451,None,None,None,0,None,249804,None,971496,1865877,611000,None,2476877,None,1616073,2587569,1254877
2012-12-31,USD,7651402,34223772,26572370,26572370,2464642,5186760,0,5186760,None,None,None,0,None,34138,None,993951,2582741,837000,None,3335780,None,2464642,3458593,1745741
2013-12-31,USD,8863055,37117830,28254775,28254775,3465194,5397861,0,5397861,None,None,None,0,None,30802,None,1093062,3626029,1147000,None,4642996,None,3465194,4558256,2479029
2014-12-31,USD,8289505,37135207,28845702,28845702,2849950,5439555,0,5439555,None,None,None,0,None,56939,None,1262725,2906889,955000,None,1951889,None,2865609,4128334,1951889
2015-12-31,USD,7895479,36174604,28279125,28279125,2487198,5408281,0,5408281,None,None,None,0,None,44443,None,1261446,2531641,844000,None,1687641,None,2487198,3748644,1687641
2016-12-31,USD,9042161,37022378,27980217,27980217,3482725,5559436,0,5559436,None,41880,41880,0,None,65255,None,1242357,3547980,1191000,None,2356980,None,3482725,4725082,2356980
2017-12-31,USD,7913722,35764714,27850992,27850992,2365181,5548541,0,5548541,None,75926,75926,0,None,100901,None,1231546,2466082,387000,None,2079082,None,2365181,3596727,2079082
2018-12-31,USD,7905759,37174249,29268490,29268490,2402648,5503111,0,5503111,None,120141,120141,0,None,153537,None,1308448,2556185,555000,None,2001185,None,2402648,3711096,2001185
2019-12-31,USD,5744530,32873000,27128472,27128472,491584,5252946,None,5252946,None,144730,144730,191730,None,191730,None,1382235,683314,145000,None,538314,None,683314,2065549,538314
2020-12-31,USD,4915202,27590653,22675451,22675451,-83014,4998216,None,4998216,None,94956,94956,148464,None,148464,None,1347305,65450,15000,None,50450,None,-83014,1264291,50450
2021-12-31,USD,6465092,33974558,27509466,27509466,1358915,5106177,None,5106177,None,19797,19797,55557,None,None,None,1318554,1414472,301000,None,1113472,None,1358915,2677469,1113472
2022-12-31,USD,3815323,33646033,29830710,29830710,3561196,4992520,None,254127,None,55333,55330,91433,None,None,None,1279870,3652629,785000,None,2867629,None,-1177198,102672,2867629
2023-12-31,USD,-599590,31507722,32107312,32107312,-5837246,5237656,None,5237656,None,103230,103230,None,None,None,None,1275078,-5729012,-1327428,None,-4401584,None,-5837246,-4562168,-4401584
2024-12-31,USD,1060180,26986627,25926447,25926447,-5164054,6224234,None,6224234,None,118132,118132,None,None,None,None,1173476,-5043388,572226,None,-5615614,None,-5164054,-3990578,-5615614
2025-12-31,USD,4125883,27890260,23764377,23764377,-1536237,5662120,None,5662120,None,18372,18372,None,None,None,None,1217647,-1178310,-95096,None,-1083214,None,-1536237,-318590,-1083214
