fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-03-31,USD,-92000000,None,None,None,None,42000000,56000000,None,None,None,-121000000,-58000000,None,None,None,None,None,None,None,None,None,None,-61800000,None,None,None,None,67000000
2006-06-30,USD,185700000,None,None,None,None,39700000,41300000,None,None,None,-45700000,-46100000,None,None,None,None,None,None,None,None,None,None,-55300000,None,None,None,None,101600000
2006-09-30,USD,84100000,None,None,None,None,41400000,42400000,None,None,None,-39600000,204400000,None,None,None,None,None,None,None,None,None,None,-45800000,None,None,None,None,50400000
2006-12-31,USD,137500000,None,None,None,None,44200000,65400000,None,-28700000,None,-77600000,-336000000,None,None,None,None,55000000,55000000,None,None,None,None,-32500000,None,None,None,None,44200000
2007-03-31,USD,-35300000,None,None,None,None,41000000,39800000,None,None,None,-15000000,-29100000,None,None,None,None,None,None,None,None,None,None,-33400000,None,None,None,None,34300000
2007-06-30,USD,143000000,None,None,None,None,43800000,42700000,None,None,None,-20400000,-47800000,None,None,None,None,None,None,None,None,None,None,-53800000,None,None,None,None,56900000
2007-09-30,USD,112900000,None,None,None,None,45400000,73800000,None,None,None,-35400000,-28500000,None,None,None,None,None,None,None,None,None,None,-28300000,None,None,None,None,-23700000
2007-12-31,USD,93700000,None,None,None,None,49900000,51400000,None,-42900000,None,-27700000,-62400000,None,None,None,None,52600000,52600000,None,None,None,None,-10300000,None,None,None,None,44100000
2008-03-31,USD,-74100000,None,None,None,None,44300000,28300000,None,None,None,9900000,100000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13300000
2008-06-30,USD,136700000,None,None,None,None,46200000,29700000,None,61900000,None,-10900000,-300000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-6000000
2008-09-30,USD,-42400000,None,None,None,None,42600000,26800000,None,None,None,-7400000,-100000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-591400000
2008-12-31,USD,-32300000,None,None,None,None,44100000,17200000,None,-42900000,None,17400000,-10500000,None,None,None,None,52600000,52600000,None,None,None,None,None,None,862000000,None,None,-204000000
2009-03-31,USD,50500000,None,None,None,None,41600000,7200000,None,110400000,None,-7900000,-1000000,None,None,None,None,None,None,None,None,None,None,None,None,4000000,None,None,-184200000
2009-06-30,USD,17600000,None,None,None,None,39000000,6500000,None,121300000,None,4800000,79700000,None,None,None,None,None,None,None,None,None,None,None,None,10400000,None,None,-163700000
2009-09-30,USD,62000000,None,None,None,None,39200000,6500000,None,76800000,None,4000000,96900000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-114300000
2009-12-31,USD,-4600000,None,None,None,None,37500000,13100000,None,81700000,None,-13200000,-79700000,None,None,None,None,4400000,4400000,None,None,None,None,None,None,76900000,None,None,-124000000
2010-03-31,USD,28100000,None,None,None,None,35100000,8600000,None,None,None,-7900000,5600000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-13000000
2010-06-30,USD,110000000,None,None,None,None,32600000,10200000,None,None,None,-9700000,-33100000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13700000
