fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,384507000,494749000,110242000,110242000,85709000,139287000,112280000,298798000,None,None,None,1416000,None,None,None,59807000,66586000,42082000,None,0,None,85709000,145516000,25234000
2006-03-31,USD,374584000,493898000,119314000,119314000,26242000,309931000,35544000,348342000,None,None,None,1898000,None,None,None,73346000,31602000,9658000,None,0,None,-47104000,26242000,23335000
2006-06-30,USD,470009000,598458000,128449000,128449000,136255000,269719000,33288000,333754000,None,None,None,475000,None,None,None,59593000,153280000,56158000,None,0,None,76662000,136255000,95482000
2006-09-30,USD,480848000,613942000,133094000,133094000,89292000,281242000,36034000,391556000,None,None,None,4857000,None,None,None,56880000,97058000,37707000,None,0,None,32412000,89292000,58977000
2006-12-31,USD,409507000,531288000,121781000,121781000,99540000,250496000,35505000,309967000,None,None,None,17266000,None,None,None,59649000,102958000,35928000,None,0,None,99540000,159189000,67140000
2007-03-31,USD,429213000,550511000,121298000,121298000,67334000,340683000,42252000,361879000,None,None,None,11176000,None,None,None,51444000,57932000,23612000,None,0,None,15890000,67334000,34776000
2007-06-30,USD,546277000,689923000,143646000,143646000,153625000,331638000,41511000,392652000,None,None,None,9902000,None,None,None,47137000,160211000,64076000,None,0,None,106488000,153625000,96136000
2007-09-30,USD,608543000,759596000,151053000,151053000,179772000,362706000,47452000,428771000,None,None,None,13940000,None,None,None,48361000,164826000,65542000,None,0,None,131411000,179772000,99595000
2007-12-31,USD,518898000,665302000,146404000,146404000,128338000,321035000,51268000,390560000,None,None,None,52896000,None,None,None,53002000,114015000,49884000,None,0,None,128338000,181340000,65357000
2008-03-31,USD,535874000,687817000,151943000,151943000,89998000,375523000,52302000,445876000,None,None,None,15700000,None,None,None,52925000,78740000,28972000,None,0,None,94440000,147365000,51306000
2008-06-30,USD,626174000,795048000,168874000,168874000,170541000,384229000,52744000,455633000,None,None,None,13342000,None,None,None,51810000,161174000,65944000,None,0,None,174516000,226326000,96089000
2008-09-30,USD,656336000,833337000,177001000,177001000,199586000,389443000,51480000,456750000,None,None,None,20061000,None,None,None,50765000,163710000,69223000,None,0,None,183771000,234536000,94824000
2008-12-31,USD,483885000,620811000,136926000,136926000,-2889078000,307639000,52426000,376963000,None,None,None,71984000,None,None,None,52027000,-2918328000,-158173000,None,0,None,-2902845000,-2850818000,-2759982000
2009-03-31,USD,492199000,635712000,143513000,143513000,92947000,67909000,77672000,390534000,None,None,None,21645000,None,None,None,52277000,67026000,27272000,None,0,None,70099000,122376000,39384000
2009-06-30,USD,621006000,769768000,148762000,148762000,114642000,67380000,77881000,500266000,None,None,None,20805000,None,None,None,9302000,76181000,34338000,None,0,None,121779000,131081000,40902000
