fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,98800000,None,None,None,None,56503000,29828000,None,None,None,-39600000,-63836000,None,None,None,None,58814000,58814000,None,None,None,None,-10032000,None,10362000,None,None,-1108000
2006-03-31,USD,150896000,None,None,None,None,25348000,10273000,None,-309000,None,None,238267000,None,None,None,None,18010000,18010000,None,None,None,None,-19280000,None,12855000,None,None,81482000
2006-06-30,USD,105352000,None,None,None,None,33433000,19026000,None,-1123000,None,235000,-105414000,None,None,None,None,19595000,19595000,None,None,None,None,-13704000,None,12855000,None,None,104872000
2006-09-30,USD,148964000,None,None,None,None,27128000,20738000,None,452000,None,-22548000,-129471000,None,None,None,None,19595000,19595000,None,None,None,None,-17238000,None,37477000,None,None,32918000
2006-12-31,USD,149728000,None,None,None,None,29190000,53061000,None,365000,None,56447000,-207230000,None,None,None,None,19606000,19606000,None,None,None,None,-15101000,None,2834000,None,None,133948000
2007-03-31,USD,111872000,None,None,None,None,34442000,20632000,None,-1519000,None,-19959000,-100097000,None,None,None,None,19697000,19697000,None,None,None,None,-17184000,None,782000,None,None,68484000
2007-06-30,USD,120758000,None,None,None,None,45925000,31801000,None,467000,None,27848000,-152237000,None,None,None,None,22884000,22884000,None,None,None,None,-12919000,None,-29192000,None,None,97461000
2007-09-30,USD,184440000,None,None,None,None,38069000,32491000,None,2515000,None,-89571000,-94108000,None,None,None,None,22807000,22807000,None,None,None,None,-27397000,None,-9411000,None,None,88367000
2007-12-31,USD,178341000,None,None,None,None,40130000,42863000,None,464000,None,-42785000,-122798000,None,None,None,None,22817000,22817000,None,None,None,None,-15000,None,1461000,None,None,-255933000
2008-03-31,USD,156528000,None,None,None,None,37019000,30547000,None,-857000,None,-20135000,-110724000,None,None,None,None,22840000,22840000,None,None,None,None,-11442000,None,-1646000,None,None,84068000
