fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1996-09-30,1996-10-10,0.44,0.6,-0.16,-26.6667,pre-market
1996-12-31,1997-01-22,0.72,0.71,0.01,1.4085,pre-market
1997-03-31,1997-04-10,0.56,0.46,0.1,21.7391,pre-market
1997-06-30,1997-07-14,0.72,0.71,0.01,1.4085,pre-market
1997-09-30,1997-10-09,0.51,0.53,-0.02,-3.7736,pre-market
1997-12-31,1998-01-22,0.71,0.7,0.01,1.4286,pre-market
1998-03-31,1998-04-09,0.47,0.49,-0.02,-4.0816,pre-market
1998-06-30,1998-07-10,0.68,0.73,-0.05,-6.8493,pre-market
1998-09-30,1998-10-09,0.48,0.5,-0.02,-4,pre-market
1998-12-31,1999-01-22,0.83,0.87,-0.04,-4.5977,pre-market
1999-03-31,1999-04-12,0.6,0.5,0.1,20,pre-market
1999-06-30,1999-07-12,0.84,0.74,0.1,13.5135,pre-market
1999-09-30,1999-10-11,0.54,0.61,-0.07,-11.4754,pre-market
1999-12-31,2000-01-24,0.86,0.82,0.04,4.878,pre-market
2000-03-31,2000-04-11,0.68,0.59,0.09,15.2542,pre-market
2000-06-30,2000-07-12,0.89,0.86,0.03,3.4884,pre-market
2000-09-30,2000-10-10,0.69,0.6,0.09,15,pre-market
2000-12-31,2001-01-23,1.03,1.01,0.02,1.9802,pre-market
2001-03-31,2001-04-11,0.53,0.5,0.03,6,pre-market
2001-06-30,2001-07-12,0.84,0.8,0.04,5,pre-market
2001-09-30,2001-10-10,0.57,0.51,0.06,11.7647,pre-market
2001-12-31,2002-01-23,0.78,0.75,0.03,4,pre-market
2002-03-31,2002-04-10,0.84,0.79,0.05,6.3291,pre-market
2002-06-30,2002-07-11,1.14,1.12,0.02,1.7857,pre-market
2002-09-30,2002-10-10,0.98,0.91,0.07,7.6923,pre-market
2002-12-31,2003-01-23,1.35,1.29,0.06,4.6512,pre-market
2003-03-31,2003-04-10,0.98,1,-0.02,-2,pre-market
2003-06-30,2003-07-14,1.25,1.24,0.01,0.8065,pre-market
2003-09-30,2003-10-14,0.96,0.93,0.03,3.2258,pre-market
2003-12-31,2004-01-22,1.38,1.4,-0.02,-1.4286,pre-market
2004-03-31,2004-04-14,1.11,1.07,0.04,3.7383,pre-market
2004-06-30,2004-07-15,1.46,1.47,-0.01,-0.6803,pre-market
2004-09-30,2004-10-14,1.02,1.1,-0.08,-7.2727,pre-market
