fiscalDateEnding,reportedEPS
1996-12-31,0.2
1997-12-31,0.24
1998-12-31,0.13
1999-12-31,0.18
2000-12-31,0.39
2001-12-31,-0.065
2002-12-31,0.0545
2003-12-31,0.09
2004-12-31,0.2
2005-12-31,0.19
2006-12-31,0.22
2007-12-31,0.16
2008-12-31,0.16
2009-12-31,-0.02
2010-12-31,0.39
2011-12-31,0.39
2012-12-31,0.41
2013-12-31,0.46
2014-12-31,0.75
2015-12-31,0.67
2016-12-31,0.87
2017-12-31,1.47
2018-12-31,1.24
2019-12-31,0.82
2020-12-31,1.08
2021-12-31,1.49
2022-12-31,1.31
2023-12-31,0.72
2024-12-31,0.74
2025-12-31,1
2026-03-31,0
