fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,1095799000,None,None,None,None,None,244562000,None,None,None,None,None,None,None,None,None,461237000,461237000,None,None,None,None,None,None,None,None,None,785746000
2007-12-31,USD,1188303000,None,None,None,None,None,301588000,None,None,None,None,None,None,None,None,None,485246000,485246000,None,None,None,None,None,None,None,None,None,844925000
2008-12-31,USD,1166882000,None,None,None,None,None,292121000,None,50731000,None,None,None,None,None,None,None,525293000,525293000,None,None,None,None,None,None,None,None,None,923072000
2009-12-31,USD,1262197000,None,None,None,None,None,277642000,None,48537000,None,13443000,None,None,None,None,None,533552000,533552000,None,None,None,None,None,None,None,None,None,864892000
2010-12-31,USD,828000000,None,None,None,None,354000000,448000000,None,-69000000,None,3250000000,-4078000000,None,None,None,None,579618000,579618000,None,None,None,None,None,None,49000000,None,None,1938000000
2011-12-31,USD,2664000000,None,None,None,None,364000000,401000000,None,-169000000,None,-401000000,-2265000000,None,None,None,None,619000000,619000000,None,None,None,None,-202000000,None,51000000,None,None,1839000000
2012-12-31,USD,3035000000,None,None,None,None,428000000,440000000,None,21000000,None,-422000000,-1358000000,None,None,None,None,665691000,665691000,None,None,None,None,None,None,54000000,None,None,1642000000
2013-12-31,USD,2043000000,None,None,None,None,393000000,557000000,None,235000000,None,-426000000,-1171000000,None,None,None,None,1207000000,1207000000,None,None,None,None,None,None,65000000,None,None,2715000000
2014-12-31,USD,2020000000,None,None,None,None,385000000,535000000,None,-53000000,None,-535000000,-1866000000,None,None,None,None,1266000000,1266000000,None,None,None,None,-740000000,None,95000000,None,None,1043000000
2015-12-31,USD,2467000000,None,None,None,None,740000000,648000000,838000000,25000000,None,-9704000000,10183000000,None,None,None,None,2202000000,2202000000,None,None,None,None,10000000000,None,133000000,2539000000,-407000000,647000000
2016-12-31,USD,5238000000,None,None,None,None,1337000000,1247000000,80000000,-130000000,None,-1113000000,-4621000000,None,None,None,None,3764000000,3764000000,None,None,None,None,-8320000000,None,46000000,-633000000,-137000000,3642000000
2017-12-31,USD,527000000,None,None,None,None,1036000000,1217000000,-2629000000,-251000000,None,1156000000,-4226000000,None,None,None,None,2888000000,2888000000,None,None,None,None,0,None,46000000,-2543000000,None,10990000000
2018-12-31,USD,2574000000,None,None,None,None,983000000,826000000,-2280000000,-251000000,None,288000000,-3363000000,None,None,None,None,3183000000,3183000000,None,None,None,None,0,None,33000000,-501000000,None,-10254000000
2019-12-31,USD,3552000000,None,None,None,None,994000000,768000000,140000000,-277000000,None,1511000000,-3913000000,None,None,None,None,1953000000,1953000000,None,None,None,None,None,None,46000000,1150000000,None,1933000000
2020-12-31,USD,4929000000,None,None,None,None,969000000,596000000,-26000000,-266000000,None,-522000000,-3331000000,None,None,None,None,1958000000,1958000000,None,None,None,None,None,None,156000000,1076000000,None,361000000
2021-12-31,USD,5364000000,None,None,None,None,910000000,905000000,87000000,-144000000,None,4038000000,-9344000000,None,None,None,None,1959000000,1959000000,None,None,None,None,-271000000,None,197000000,58000000,None,1024000000
2022-12-31,USD,2469000000,None,None,None,None,933000000,916000000,-228000000,-1121000000,None,-1091000000,-3714000000,None,None,None,None,1960000000,1960000000,None,None,None,None,-280000000,None,148000000,-2336000000,None,2368000000
2023-12-31,USD,3976000000,None,None,None,None,961000000,1013000000,None,-106000000,None,-916000000,-2678000000,None,None,None,None,1965000000,1965000000,None,None,None,None,-455000000,None,141000000,None,None,2855000000
2024-12-31,USD,4184000000,None,None,None,None,948000000,1024000000,None,-6000000,None,-1023000000,-3008000000,None,None,None,None,1931000000,1931000000,None,None,None,None,-988000000,None,109000000,None,None,2746000000
2025-12-31,USD,4462000000,None,None,None,None,968000000,801000000,None,133000000,None,-1833000000,-1251000000,None,None,None,None,1898000000,1898000000,None,None,None,None,-436000000,None,95000000,None,None,-5848000000
