fiscalDateEnding,reportedEPS
1998-12-31,3.6917
1999-12-31,4.2282
2000-12-31,5.4156
2001-12-31,3.1249
2002-12-31,1.7508
2003-12-31,3.2762
2004-12-31,4.5293
2005-12-31,4.2165
2006-12-31,7.7069
2007-12-31,6.5638
2008-12-31,-0.3907
2009-12-31,-3.8468
2010-12-31,0.6905
2011-12-31,0.304
2012-12-31,0.4716
2013-12-31,-6.4265
2014-12-31,0.5765
2015-12-31,-0.394
2016-12-31,0.4209
2017-12-31,3.01
2018-12-31,3.58
2019-12-31,-0.99
2020-12-31,-1.16
2021-12-31,6.83
2022-12-31,4.7
2023-12-31,-2.28
2024-12-31,0.96
2025-12-31,3.78
2026-03-31,1.4
