fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,74843000,None,None,None,None,31238000,19486000,None,None,None,-17894000,-51089000,None,None,None,None,8655000,8655000,None,None,None,None,None,None,-10983000,None,None,32198000
2006-03-31,USD,36727000,None,None,None,None,30626000,21018000,None,None,None,-23810000,-5608000,None,None,None,None,7472000,7472000,None,None,None,None,-8980000,None,2491000,None,None,34376000
2006-06-30,USD,95082000,None,None,None,None,27040000,27994000,None,None,None,-28270000,-39288000,None,None,None,None,7776000,7776000,None,None,None,None,-905000,None,None,None,None,43327000
2006-09-30,USD,84049000,None,None,None,None,28349000,24091000,None,None,None,-63480000,-27144000,None,None,None,None,7838000,7838000,None,None,None,None,-4809000,None,-1085000,None,None,2289000
2006-12-31,USD,160436000,None,None,None,None,26935000,26744000,None,38626000,None,-29560000,-71485000,None,None,None,None,8496000,8496000,None,None,None,None,-17143000,None,115958000,None,None,62977000
2007-03-31,USD,5950000,None,None,None,None,27349000,26241000,None,None,None,-28642000,-3673000,None,None,None,None,8628000,8628000,None,None,None,None,-18647000,None,4139000,None,None,58108000
2007-06-30,USD,75363000,None,None,None,None,26409000,23740000,None,None,None,-24842000,19841000,None,None,None,None,11559000,11559000,None,None,None,None,-29048000,None,-2351000,None,None,53863000
2007-09-30,USD,67527000,None,None,None,None,26066000,21281000,None,None,None,-45055000,-121528000,None,None,None,None,9985000,9985000,None,None,None,None,-4261000,None,6073000,None,None,59099000
2007-12-31,USD,93702000,None,None,None,None,-79824000,27478000,None,None,None,-34391000,-34310000,None,None,None,None,9859000,9859000,None,None,None,None,-49253000,None,-4658000,None,None,58620000
2008-03-31,USD,17978000,None,None,None,None,26542000,20139000,None,None,None,-18933000,-1464000,None,None,None,None,15193000,15193000,None,None,None,None,-151137000,None,4590000,None,None,66846000
2008-06-30,USD,76580000,None,None,None,None,27500000,20098000,None,None,None,-40474000,-1628000,None,None,None,None,5283000,5283000,None,None,None,None,None,None,7921000,None,None,58070000
2008-09-30,USD,55068000,None,None,None,None,27513000,23230000,None,None,None,-59842000,50570000,None,None,None,None,10918000,10918000,None,None,None,None,-12365000,None,2526000,None,None,56175000
2008-12-31,USD,166121000,None,None,None,None,30130000,36269000,None,None,None,-44455000,-61099000,None,None,None,None,24541000,24541000,None,None,None,None,-5450000,None,62909000,None,None,13111000
2009-03-31,USD,-4099000,None,None,None,None,25775000,33068000,None,None,None,-37716000,-26677000,None,None,None,None,13872000,13872000,None,None,None,None,None,None,-6409000,None,None,26946000
2009-06-30,USD,106414000,None,None,None,None,24629000,27391000,None,None,None,-36293000,-85869000,None,None,None,None,8076000,8076000,None,None,None,None,None,None,2130000,None,None,40132000
2009-09-30,USD,157093000,None,None,None,None,24135000,23151000,None,None,None,-28387000,-41450000,None,None,None,None,11358000,11358000,None,None,None,None,None,None,2401000,None,None,57329000
2009-12-31,USD,99117000,None,None,None,None,25974000,17176000,None,180132000,None,-19234000,-26787000,None,None,None,None,13924000,13924000,None,None,None,None,-5812000,None,2185000,None,None,65216000
2010-03-31,USD,18084000,None,None,None,None,24701000,16141000,None,None,None,-27921000,-26442000,None,None,None,None,11401000,11401000,None,None,None,None,-8634000,None,4347000,None,None,64914000
2010-06-30,USD,116060000,None,None,None,None,23710000,17789000,None,0,None,-17967000,-33138000,None,None,None,None,12728000,12728000,None,None,None,None,-6311000,None,4245000,None,None,86086000
2010-09-30,USD,141588000,None,None,None,None,23075000,16076000,None,0,None,-14707000,-37928000,None,None,None,None,12754000,12754000,None,None,None,None,0,None,2873000,None,None,97020000
2010-12-31,USD,55577000,None,None,None,None,24092000,25472000,None,58582000,None,-31596000,89570000,None,None,None,None,12760000,12760000,None,None,None,None,14945000,None,4229000,None,None,89339000
2011-03-31,USD,46556000,None,None,None,None,23004000,31894000,None,0,None,-41321000,-103263000,None,None,None,None,12856000,12856000,None,None,None,None,205000,None,6789000,-88637000,9391000,113767000
2011-06-30,USD,99614000,None,None,None,None,24306000,35733000,None,0,None,-41275000,-10341000,None,None,None,None,15104000,15104000,None,None,None,None,877000,None,7103000,49702000,1704000,123694000
2011-09-30,USD,139297000,None,None,None,None,24616000,59484000,None,0,None,-64799000,-77869000,None,None,None,None,15138000,15138000,None,None,None,None,-178132000,None,5473000,-9457000,-6086000,122958000
2011-12-31,USD,201892000,None,None,None,None,24827000,63463000,-16435000,-41749000,None,-65541000,-137646000,None,None,None,None,14661000,14661000,None,None,None,None,178132000,None,7704000,-11842000,-10547000,103944000
2012-03-31,USD,123544000,None,None,None,None,24235000,54784000,None,0,None,-56031000,-22130000,None,None,None,None,15578000,15578000,None,None,None,None,2569000,None,6926000,49943000,4560000,118633000
2012-06-30,USD,61365000,None,None,None,None,25214000,71839000,None,0,None,-84211000,-24600000,None,None,None,None,17821000,17821000,None,None,None,None,-13695000,None,3804000,-57608000,-10162000,53595000
2012-09-30,USD,121573000,None,None,None,None,24979000,92085000,None,0,None,-104591000,-76621000,None,None,None,None,17888000,17888000,None,None,None,None,-26775000,None,78000,-59109000,530000,114434000
2012-12-31,USD,182284000,None,None,None,None,24592000,62165000,-25992000,7364000,None,-56328000,-53943000,None,None,None,None,17826000,17826000,None,None,None,None,-23105000,None,4403000,75054000,3041000,72239000
2013-03-31,USD,98650000,None,None,None,None,25244000,55335000,None,0,None,-54514000,-84032000,None,None,None,None,17808000,17808000,None,None,None,None,-60798000,None,2513000,-42792000,-2896000,89516000
2013-06-30,USD,80204000,None,None,None,None,26573000,47833000,None,0,None,-48136000,-159921000,None,None,None,None,21241000,21241000,None,None,None,None,-521500000,None,2016000,-120245000,7608000,91128000
2013-09-30,USD,138667000,None,None,None,None,27660000,31860000,None,0,None,-31414000,-25085000,None,None,None,None,19525000,19525000,None,None,None,None,-321000,None,2507000,86768000,4600000,97844000
2013-12-31,USD,115338000,None,None,None,None,27893000,20318000,-65906000,-1810000,None,-23678000,-19008000,None,None,None,None,19533000,19533000,None,None,None,None,-51000,None,3128000,75812000,3160000,161346000
2014-03-31,USD,149173000,None,None,None,None,27809000,23667000,None,0,None,-21516000,-80614000,None,None,None,None,19582000,19582000,None,None,None,None,-50000000,None,3402000,46804000,-239000,64235000
2014-06-30,USD,145974000,None,None,None,None,24905000,23003000,None,0,None,-24512000,-128201000,None,None,None,None,21734000,21734000,None,None,None,None,-100000000,None,3917000,-8924000,-2185000,29379000
2014-09-30,USD,135395000,None,None,None,None,25630000,30012000,None,0,None,67508000,-40934000,None,None,None,None,21511000,21511000,None,None,None,None,-58000,None,3128000,138001000,-23968000,81340000
2014-12-31,USD,62067000,None,None,None,None,25228000,33894000,36221000,-6486000,None,-67613000,1859078000,None,None,None,None,21275000,21275000,None,None,None,None,-76000,None,3820000,1836648000,-16884000,-14048000
2015-03-31,USD,45791000,None,None,None,None,63986000,56741000,None,0,None,-2092673000,-182647000,None,None,None,None,21730000,21730000,None,None,None,None,-1174000,None,4912000,-2228347000,1182000,47149000
2015-06-30,USD,87392000,None,None,None,None,67483000,54982000,None,0,None,-58401000,-83685000,None,None,None,None,32508000,32508000,None,None,None,None,-44000,None,4281000,-54183000,511000,59346000
2015-09-30,USD,183720000,None,None,None,None,68903000,52845000,None,0,None,51120000,-201665000,None,None,None,None,32532000,32532000,None,None,None,None,0,None,1978000,27252000,-5923000,70892000
