fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2009-12-31,USD,-5125000,None,None,None,None,431000,153000,None,-697000,None,-78000,7410000,None,None,None,None,None,None,None,None,None,None,None,None,878000,None,None,-3428000
2010-03-31,USD,-2953000,None,None,None,None,405000,359000,None,-139000,None,-359000,-455000,None,None,None,None,None,None,None,None,None,None,None,None,429000,None,None,-5625000
2010-06-30,USD,-3074000,None,None,None,None,227000,299000,None,-128000,None,-168000,466000,None,None,None,None,None,None,None,None,None,None,None,None,417000,None,None,-4819000
2010-09-30,USD,-3220000,None,None,None,None,532000,472000,None,-1375000,None,-472000,653000,None,None,None,None,None,None,None,None,None,None,None,None,420000,None,None,-3380000
2010-12-31,USD,-2261000,None,None,None,None,340000,409000,None,681000,None,-334000,3133000,None,None,None,None,None,None,None,None,None,None,None,None,320000,None,None,-3078000
2011-03-31,USD,-1229000,None,None,None,None,348000,220000,None,240000,None,-22089000,73440000,None,None,None,None,None,None,None,None,None,None,None,None,790000,None,None,-7338000
2011-06-30,USD,-11679000,None,None,None,None,155000,494000,None,-198000,None,-32868000,-1208000,None,None,None,None,None,None,None,None,None,None,None,None,538000,None,None,-7186000
2011-09-30,USD,-2379000,None,None,None,None,407000,283000,None,-985000,None,4889000,-800000,None,None,None,None,None,None,None,None,None,None,None,None,666000,None,None,-4489000
2011-12-31,USD,-2255000,None,None,None,None,152000,679000,None,-134000,None,4958000,-1065000,None,None,None,None,None,None,None,None,None,None,None,None,805000,None,None,-15132000
2012-03-31,USD,-6643000,None,None,None,None,331000,397000,None,-474000,None,4570000,-3038000,None,None,None,None,None,None,None,None,None,None,None,None,935000,None,None,-6690000
2012-06-30,USD,-4000000,None,None,None,None,357000,842000,None,-402000,None,6586000,-1134000,None,None,None,None,None,None,None,None,None,None,None,None,1079000,None,None,-4580000
2012-09-30,USD,-3336000,None,None,None,None,360000,382000,None,-677000,None,5288000,54125000,None,None,None,None,None,None,None,None,None,None,None,None,1033000,None,None,-4152000
2012-12-31,USD,-3499000,None,None,None,None,434000,763000,None,-129000,None,-2443000,-1432000,None,None,None,None,None,None,None,None,None,None,None,None,1041000,None,None,-3602000
2013-03-31,USD,-884000,None,None,None,None,584000,698000,None,-439000,None,2395000,1767000,None,None,None,None,None,None,None,None,None,None,None,None,1255000,None,None,-3551000
2013-06-30,USD,-2637000,None,None,None,None,609000,1362000,None,6000,None,-27518000,653000,None,None,None,None,None,None,None,None,None,None,None,None,1677000,None,None,-4046000
2013-09-30,USD,-1308000,None,None,None,None,657000,548000,None,-911000,None,-12059000,1081000,None,None,None,None,None,None,None,None,None,None,None,None,1749000,None,None,-4286000
2013-12-31,USD,3238000,None,None,None,None,701000,2078000,None,-189000,None,9617000,2305000,None,None,None,None,None,None,None,None,None,None,None,None,1757000,None,None,-3939000
2014-03-31,USD,-10547000,None,None,None,None,883000,1813000,None,-2511000,None,None,197499000,None,None,None,None,None,None,None,None,None,None,None,None,3379000,None,None,-15414000
2014-06-30,USD,312000,None,None,None,None,959000,2750000,None,-3198000,None,-58854000,1170000,None,None,None,None,None,None,None,None,None,None,None,None,5877000,None,None,-12682000
2014-09-30,USD,-8863000,None,None,None,None,1080000,1356000,None,-741000,None,-3952000,627000,None,None,None,None,None,None,None,None,None,None,None,None,6024000,None,None,-13790000
2014-12-31,USD,-3525000,None,None,None,None,1139000,1484000,None,288000,None,5652000,1030000,None,None,None,None,None,None,None,None,None,None,None,None,5660000,None,None,-10944000
2015-03-31,USD,-9800000,None,None,None,None,4138000,1029000,None,-1321000,None,10071000,3732000,None,None,None,None,None,None,None,None,None,None,None,None,4068000,None,None,-15931000
2015-06-30,USD,-7829000,None,None,None,None,4241000,1401000,None,-1826000,None,-6856000,1396000,None,None,None,None,None,None,None,None,None,None,None,None,4638000,None,None,-15236000
2015-09-30,USD,-12700000,None,None,None,None,4051000,285000,None,-1421000,None,17685000,144000,None,None,None,None,None,None,None,None,None,None,None,None,4144000,None,None,-9269000
2015-12-31,USD,-4367000,None,None,None,None,3685000,7937000,None,827000,None,4844000,31000,None,None,None,None,None,None,None,None,None,None,None,None,3980000,None,None,-12879000
2016-03-31,USD,-7792000,None,None,None,None,4365000,1144000,None,-1822000,None,21204000,5000,None,None,None,None,None,None,None,None,None,None,None,None,3717000,None,None,-19884000
2016-06-30,USD,-7354000,None,None,None,None,4480000,1518000,None,962000,None,292000,129000,None,None,None,None,None,None,None,None,None,None,None,None,3730000,None,None,-18617000
2016-09-30,USD,-13231000,None,None,None,None,4527000,1709000,None,-3276000,None,9821000,-38000,None,None,None,None,None,None,None,None,None,None,-90000,None,3586000,None,None,-19788000
2016-12-31,USD,-10721000,None,None,None,None,4566000,694000,None,749000,None,None,-20000,None,None,None,None,None,None,None,None,None,None,None,None,2825000,None,None,-17696000
2017-03-31,USD,-8488000,None,None,None,None,4751000,692000,None,436000,None,17500000,3000,None,None,None,None,None,None,None,None,None,None,-21000,None,2446000,None,None,-17202000
2017-06-30,USD,-8290000,None,None,None,None,4937000,142000,None,686000,None,3589000,-49000,None,None,None,None,None,None,None,None,None,None,-90000,None,2329000,None,None,-16932000
