fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-03-31,USD,52560000,151800000,99240000,99240000,15060000,44050000,0,37500000,None,None,None,112160000,None,None,None,14790000,-5010000,900000,None,0,None,15060000,29850000,-52250000
2006-06-30,USD,75060000,279640000,204580000,204580000,31530000,43610000,0,43530000,None,None,None,20030000,None,None,None,11000000,10360000,3470000,None,0,None,32150000,43150000,2510000
2006-09-30,USD,66900000,244590000,177690000,177690000,26400000,41010000,0,40500000,None,None,None,19370000,None,None,None,9980000,-2780000,-930000,None,0,None,34320000,44300000,-12720000
2006-12-31,USD,58220000,223270000,165050000,165050000,-100830000,41670000,1300000,159050000,None,None,None,138380000,None,None,None,11430000,-121600000,-3060000,None,0,None,-100830000,-89400000,-123030000
2007-03-31,USD,79290000,286690000,207400000,207400000,33340000,45780000,0,45950000,None,None,None,18860000,None,None,None,10570000,13320000,4930000,None,0,None,32290000,42860000,7050000
2007-06-30,USD,81300000,290830000,209530000,209530000,21700000,45670000,0,45370000,None,None,None,18340000,None,None,None,12860000,-5060000,-1870000,None,0,None,34610000,47470000,-3190000
2007-09-30,USD,71800000,262180000,190380000,190380000,27320000,42980000,0,44480000,None,None,None,15720000,None,None,None,11530000,10430000,3850000,None,0,None,15790000,27320000,6580000
2007-12-31,USD,56500000,228570000,172070000,172070000,-174130000,51480000,1700000,244860000,None,None,None,102370000,None,None,None,9090000,-190090000,-18990000,None,0,None,-188360000,-179270000,-168870000
2008-03-31,USD,73340000,279560000,206220000,206220000,28110000,45120000,0,45230000,None,None,None,14710000,None,None,None,11350000,12210000,4420000,None,0,None,16760000,28110000,7870000
2008-06-30,USD,78750000,297080000,218330000,218330000,29850000,48790000,0,48900000,None,None,None,13880000,None,None,None,11570000,14630000,5250000,None,0,None,18280000,29850000,9450000
2008-09-30,USD,71750000,276900000,205150000,205150000,27890000,43910000,0,43860000,None,None,None,13570000,None,None,None,11360000,13840000,5540000,None,0,None,16530000,27890000,8320000
2008-12-31,USD,39340000,167760000,128420000,128420000,-162230000,28680000,1300000,28850000,None,None,None,97900000,None,None,None,9790000,-171350000,-17290000,None,0,None,-160780000,-150990000,-161830000
2009-03-31,USD,45840000,202710000,156870000,156870000,4340000,41540000,0,41540000,None,None,None,12490000,None,None,None,11760000,6460000,2400000,None,0,None,4340000,16100000,-3680000
2009-06-30,USD,49610000,208650000,159040000,159040000,15620000,34110000,0,33990000,None,None,None,11310000,None,None,None,11070000,15250000,5940000,None,0,None,4550000,15620000,8990000
2009-09-30,USD,57430000,203730000,146300000,146300000,20170000,37280000,0,37260000,None,None,None,10760000,None,None,None,10580000,10400000,3890000,None,0,None,22140000,32720000,5830000
2009-12-31,USD,55940000,188560000,132620000,132620000,9780000,45410000,900000,46160000,None,None,None,10510000,None,None,None,10530000,-11030000,-3880000,None,0,None,-520000,10010000,-11360000
2010-03-31,USD,63060000,220060000,157000000,157000000,25050000,37700000,0,38010000,None,None,None,14140000,None,None,None,9610000,10400000,4650000,None,0,None,24540000,34150000,5430000
2010-06-30,USD,78310000,252060000,173750000,173750000,36520000,41370000,0,41790000,None,None,None,13090000,None,None,None,9440000,23300000,8080000,None,0,None,36390000,45830000,21430000
2010-09-30,USD,74490000,247880000,173390000,173390000,33010000,41260000,0,41480000,None,None,None,12550000,None,None,None,9220000,20260000,7500000,None,0,None,31530000,40750000,12720000
2010-12-31,USD,64490000,222650000,158160000,158160000,19500000,44400000,700000,44990000,None,None,None,12050000,None,None,None,9470000,7190000,-980000,None,0,None,19240000,28710000,5690000
2011-03-31,USD,74680000,269670000,194990000,194990000,30030000,44710000,0,44650000,None,None,None,12020000,None,None,None,9730000,16850000,5100000,None,0,None,27190000,36920000,11750000
2011-06-30,USD,91370000,299720000,208350000,208350000,42500000,48830000,0,48870000,None,None,None,11620000,None,-4520000,None,9930000,26360000,9270000,None,17090000,None,42500000,52430000,17090000
