fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2010-12-31,USD,257415000,38040000,2988000,2988000,1355000,12831000,219375000,None,None,8910000,8910000,2773000,None,None,None,20866000,None,285593000,56267000,12165000,None,None,20186000,229326000,None,None,None,None,202960000,15258000,None,-28178000,None,None,None,15050000
2011-12-31,USD,269628000,27982000,2082000,2082000,1247000,12295000,241646000,202393000,None,12379000,12379000,4487000,None,None,None,12358000,None,302315000,44515000,13166000,None,None,13051000,257800000,None,229955000,None,None,231006000,10521000,None,-32687000,None,None,None,15050000
2012-12-31,USD,315810000,20933000,4768000,4768000,0,11812000,294877000,243022000,None,35602000,35602000,5636000,None,None,0,4353000,None,301265000,30112000,14238000,None,None,2187000,271153000,73793000,183751000,None,None,259731000,3890000,13609000,14545000,0,-1300000,15845000,15050000
2013-12-31,USD,391621000,35496000,4115000,4115000,2141000,23900000,356125000,288729000,None,47005000,47005000,9324000,None,None,0,5340000,None,296950000,38857000,20567000,None,None,5136000,258093000,None,237873000,None,None,240441000,5959000,None,94671000,0,0,94671000,15305357
2014-12-31,USD,604646000,76124000,15170000,15170000,12069000,38332000,528522000,391499000,None,77780000,77780000,40328000,None,None,0,10553000,None,414155000,94033000,33575000,None,None,29083000,320122000,60008000,201276000,29083000,None,290367000,17923000,35146000,190491000,0,0,190522000,19927938
2015-12-31,USD,853094000,49769000,1192000,1192000,15739000,32956000,803325000,628564000,None,82315000,82315000,80821000,None,None,0,8232000,None,584238000,67458000,32577000,None,None,8342000,516780000,None,430632000,7608000,None,438974000,20850000,42539000,268856000,0,0,268991000,29086403
2016-12-31,USD,931989000,65407000,1350000,1350000,13164000,42226000,866582000,677329000,None,80760000,80760000,89109000,None,None,0,8667000,None,711178000,75133000,34903000,None,None,2956000,636045000,78268000,465119000,2100000,None,545487000,17630000,128003000,220811000,0,0,221044000,33367370
2017-12-31,USD,947236000,80506000,3897000,3897000,15122000,42251000,866730000,681000000,None,76063000,76063000,89109000,None,None,0,19236000,None,776217000,93473000,42789000,None,None,3936000,682744000,77467000,529147000,2916000,None,609530000,26204000,129528000,171019000,0,0,171337000,33855345
2018-12-31,USD,866922000,50862000,3191000,3191000,14083000,25857000,816060000,647413000,None,59063000,59063000,88764000,None,None,None,7731000,None,755989000,88448000,36932000,None,None,3462000,667541000,75313000,519276000,2296000,None,596885000,29910000,128336000,110933000,None,None,110933000,34345298
2019-12-31,USD,956752000,69386000,1780000,1780000,6230000,44450000,887366000,565916000,None,44996000,44996000,88764000,None,None,None,16926000,None,878355000,112636000,57823000,None,None,25956000,765719000,123542000,534859000,2471000,None,660872000,28857000,694854000,78397000,None,None,78397000,34454369
2020-12-31,USD,1081993000,74821000,513000,513000,23253000,30750000,1007171999,570856000,None,92912000,92912000,88764000,None,None,None,20305000,None,972325000,146948000,69357000,None,None,34589000,825377000,193345000,509923000,2631000,None,703268000,43002000,742704000,109668000,None,None,112124000,37369487
2021-12-31,USD,1339289000,106315000,7648000,7648000,46100000,34980000,1232974000,924787000,None,114187000,114187000,100464000,None,None,115000,17587000,None,1282731000,163890000,74852000,None,None,45771000,1118841000,191790000,796554000,10939000,None,996555000,43267000,1037353000,56558000,None,None,53528000,37884124
2022-12-31,USD,1257377000,118406000,16053999,16053999,47307000,35668000,1138971000,893321000,None,113919000,113919000,99409000,None,None,13827000,19377000,None,1178244000,175299000,84846000,None,None,46496000,1002944999,184519000,750574000,11151000,None,943354000,43957000,21318000,79133000,None,-46195000,36508000,38059774
2023-12-31,USD,1181682000,108522000,4990000,4990000,52344000,31622000,1073160000,None,None,95261000,95261000,99409000,None,None,9321000,9845000,None,1178675000,161096000,79166000,None,None,37870000,1017579000,164574000,745899000,3083000,None,910473000,23674000,21101000,3007000,None,-25352000,None,38119461
2024-12-31,USD,1114725000,118830000,3381000,3381000,63169000,33037000,995894999,None,None,77242000,77242000,99409000,None,None,None,19243000,None,1139508000,162846000,81715000,None,None,38331000,976662000,149297000,759262000,3266000,None,908559000,42800000,20759000,-24783000,None,None,-61371000,38172000
2025-12-31,USD,964734000,111081000,3137000,3137000,59610000,28566000,853653000,None,None,61638000,61638000,99409000,None,None,None,19768000,None,1036773000,155217000,63413000,None,None,38180000,881556000,130638000,685996000,None,None,907901000,34611000,19763000,-72039000,None,None,-101280000,38247289
