fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,132723000,None,None,None,None,41426000,69328000,None,None,None,-205618000,60429000,None,None,None,None,None,None,None,None,None,None,None,None,-984000,None,None,57401000
2007-12-31,USD,236954000,None,None,None,None,72735000,100462000,None,-14731000,None,-226707000,52460000,None,None,None,None,None,None,None,None,None,None,31621000,None,66555000,None,None,100967000
2008-12-31,USD,343494000,None,None,None,None,98080000,115386000,None,None,None,-364440000,33142000,None,None,None,None,None,None,None,None,None,None,None,None,2400,None,None,145138000
2009-12-31,USD,424412000,None,None,None,None,123334000,108147000,-1159000,0,None,-357498000,-42537000,None,None,None,None,0,0,None,None,None,None,-66497000,None,58797000,25231000,854000,145913000
2010-12-31,USD,402455000,None,None,None,None,143749000,192045000,-23563000,0,None,-335359000,-17676000,None,None,None,None,0,0,None,None,None,None,-92425000,None,76468000,50561000,1141000,171220000
2011-12-31,USD,446278000,None,None,None,None,167878000,176089000,-37837000,-3442000,None,177350000,-294038000,None,None,None,None,0,0,None,None,None,None,-324070000,None,61305000,327331000,-2259000,200904000
2012-12-31,USD,530020000,None,None,None,None,204163000,220977000,-2108000,2788000,None,-779110000,-108029000,None,None,None,None,0,0,None,None,None,None,-141468000,None,90585000,-357208000,-89000,203989000
2013-12-31,USD,563908000,None,None,None,None,184431000,260073000,-67184000,-3790000,None,-313108000,-115243000,None,None,None,None,0,0,None,None,None,None,-160419000,None,95884000,131902000,-3655000,293487000
2014-12-31,USD,658070000,None,None,None,None,247406000,318627000,-58397000,-61490000,None,-1178806000,436027000,None,None,None,None,0,0,None,None,None,None,-268647000,None,111996000,-95241000,-10532000,333948000
2015-12-31,USD,793452000,None,None,None,None,299563000,444983000,-56247000,6792000,None,-435564000,-297029000,None,None,None,None,0,0,None,None,None,None,-302606000,None,126677000,50823000,-10036000,321406000
2016-12-31,USD,871812000,None,None,None,None,334302000,316289000,3356000,29365000,None,-469426000,-359779000,None,None,None,None,0,0,None,None,None,None,-373794000,None,144506000,34696000,-7907000,320727000
2017-12-31,USD,800983000,None,None,None,None,372313000,414778000,-63825000,-5933000,None,-459165000,-365005000,None,None,None,None,0,0,None,None,None,None,-361194000,None,164308000,-10787000,12912000,222766000
2018-12-31,USD,1008327000,None,None,None,None,434520000,405741000,-30445000,5290000,None,-506533000,233608000,None,None,None,None,None,None,None,None,None,None,-750000000,None,183813000,722558000,-12844000,298373000
2019-12-31,USD,1058304000,None,None,None,None,440674000,562077000,-64471000,-8769000,None,-1667934000,-35677000,None,None,None,None,57112000,57112000,None,None,None,None,-334519000,None,187140000,-645307000,None,478035000
2020-12-31,USD,1215000000,None,None,None,None,478389000,731872000,-90381000,-8769000,None,-1042974000,-223641000,None,None,None,None,None,None,None,None,None,None,-193588000,None,197411000,-51615000,None,557054000
2021-12-31,USD,1404563000,None,None,None,None,550632000,545230000,-24096000,-8769000,None,-646899000,-562003000,None,None,None,None,None,None,None,None,None,None,-522255000,None,202759000,195661000,None,651642000
2022-12-31,USD,1274676000,None,None,None,None,592754000,458302000,None,None,None,-622310000,-634177000,None,None,None,None,125000000,125000000,None,None,None,None,-608010000,None,217185000,None,None,523672000
2023-12-31,USD,1348439000,None,None,None,None,570776000,730040000,None,None,None,-1848238000,443379000,None,None,None,None,2001,2001,None,None,None,None,-654046000,None,328467000,None,None,547629000
2024-12-31,USD,1519171000,None,None,None,None,648410000,685267000,None,None,None,-798679000,-679635000,None,None,None,None,None,None,None,None,None,None,-557468000,None,393378000,None,None,504918000
2025-12-31,USD,1518765000,None,None,None,None,708611000,819500000,None,None,None,-540743000,-588036000,None,None,None,None,None,None,None,None,None,None,-799963000,None,459402000,None,None,452031000
