fiscalDateEnding,reportedEPS
2018-09-30,-0.28
2019-09-30,0.37
2020-09-30,0.59
2021-09-30,1.81
2022-09-30,1.15
2023-09-30,0.92
2024-09-30,0.29
2025-09-30,0.59
2026-03-31,0.93
