fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-03-31,USD,339452000,775247000,435795000,435795000,23455000,250568000,168858000,None,None,None,None,0,None,None,None,None,20211000,3881000,None,None,None,None,None,16330000
2007-03-31,USD,430361000,1023615000,593254000,593254000,80593000,276267000,184979000,None,None,None,None,0,None,None,None,None,86399000,2983000,None,None,None,None,None,83416000
2008-03-31,USD,370147000,956270000,586123000,586123000,None,308864000,221222000,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,5746000
2009-03-31,USD,329443000,886506000,557063000,557063000,None,286780000,172178000,None,None,None,None,0,None,None,None,None,None,42109000,None,None,None,None,None,None
2010-03-31,USD,446522000,978393000,531871000,531871000,111493000,243676000,138960000,None,None,None,None,0,None,None,None,None,84834000,13815000,None,None,None,None,None,71019000
2011-03-31,USD,471221000,1051756000,580535000,580535000,140140000,249531000,141097000,None,None,None,None,0,None,None,None,None,123505000,None,None,None,None,None,None,124558000
2012-03-31,USD,365105000,871352000,506247000,506247000,23335000,265431000,151697000,None,None,None,None,0,None,None,None,None,15628000,14771000,None,None,None,None,None,857000
2013-03-31,USD,305815000,964147000,658332000,658332000,-15680000,64242000,178793000,321495000,None,None,None,6532000,None,None,None,72464000,-25899000,27100000,None,None,None,-19367000,53097000,-52999000
2014-03-31,USD,404927000,1148231000,743304000,743304000,27341000,76732000,197269000,377586000,None,None,None,5983000,None,None,None,74336000,23873000,11231000,None,12642000,None,29856000,104192000,12642000
2015-03-31,USD,689308000,1710966000,1021658000,1021658000,122466000,85229000,257494000,566842000,None,None,None,1421000,None,196000,None,216988000,121241000,-75062000,None,196303000,None,122466000,339454000,196303000
2016-03-31,USD,1049553000,2610726000,1561173000,1561173000,11968000,113632000,448763000,1037585000,None,None,21948000,23316000,None,8486000,None,674951000,-2862000,25983000,None,-28845000,None,20454000,695405000,-28845000
2017-03-31,USD,1135512000,3032574000,1897062000,1897062000,88059000,545588000,470836000,1047453000,None,-57667000,1212000,58879000,None,-1875000,None,704577000,27305000,43863000,None,-16558000,None,86184000,790761000,-16558000
2018-03-31,USD,1146966000,2973536000,1826570000,1826570000,-637522000,527751000,445103000,1076684000,None,-52531000,7017000,59548000,None,6411000,None,714215000,17145000,57433000,None,-40288000,None,76693000,790908000,-40288000
2019-03-31,USD,1195183000,3090325000,1895142000,1895142000,216466000,476074000,450482000,978717000,None,-32992000,10971000,43963000,None,-80711000,None,663097000,91792000,-41333000,None,133125000,None,135755000,798852000,133125000
2020-03-31,USD,1321763000,3239141000,1917378000,1917378000,423216000,343569000,484414000,898547000,None,-48326000,12066000,60392000,None,32265000,None,468931000,395089000,60764000,None,334325000,None,455481000,924412000,334325000
2021-03-31,USD,1883566000,4015307000,2131741000,2131741000,906627000,406544000,570395000,976939000,None,-75198000,6883000,75198000,None,-24049000,None,456104000,807380000,73769000,None,733611000,None,882578000,1338682000,733611000
2022-03-31,USD,2286168000,4645714000,2359546000,2359546000,1226069000,349718000,623636000,1060099000,None,-63326000,None,63326000,None,18341000,None,361415000,1181084000,147731000,None,1033353000,None,1244410000,1605825000,1033353000
2023-03-31,USD,1296942000,3569399000,2272457000,2272457000,183168000,148100000,649841000,1113774000,None,-68463000,None,68463000,None,9924000,None,338848000,124629000,21477000,None,103152000,None,193092000,531940000,103152000
2024-03-31,USD,1488495000,3769506000,2281011000,2281011000,91701000,171867000,682249000,1396794000,None,-69245000,None,69245000,None,None,None,320933000,73560000,143882000,None,-70322000,None,142805000,463738000,-70322000
2025-03-31,USD,1535589000,3718971000,2183382000,2183382000,95527000,171712000,747709000,1440062000,None,-78328000,None,78328000,None,None,None,296836000,65899000,10284000,None,55615000,None,144227000,441063000,55615000
