fiscalDateEnding,reportedEPS
1999-03-31,0.5997
2000-03-31,1.4425
2001-03-31,0.8026
2002-03-31,-0.6195
2003-03-31,-0.1979
2004-03-31,0.5224
2005-03-31,-1.4278
2006-03-31,0.3151
2007-03-31,1.4802
2008-03-31,0.1942
2009-03-31,-13.6585
2010-03-31,1.0026
2011-03-31,1.7652
2012-03-31,0.005
2013-03-31,-0.7618
2014-03-31,0.1754
2015-03-31,3.7787
2016-03-31,4.38
2017-03-31,4.57
2018-03-31,5.15
2019-03-31,5.78
2020-03-31,6.31
2021-03-31,9.75
2022-03-31,12.35
2023-03-31,5.92
2024-03-31,6.22
2025-03-31,5.78
2026-03-31,4.66
