fiscalDateEnding,reportedEPS
1996-12-31,1.35
1997-12-31,1.59
1998-12-31,1.22
1999-12-31,0.87
2000-12-31,0.62
2001-12-31,0.91
2002-12-31,0.98
2003-12-31,1.1
2004-12-31,1.26
2005-12-31,1.56
2006-12-31,1.82
2007-12-31,2.65
2008-12-31,3.17
2009-12-31,3.05
2010-12-31,3.58
2011-12-31,4.16
2012-12-31,4.94
2013-12-31,5.42
2014-12-31,6.95
2015-12-31,7.39
2016-12-31,8.27
2017-12-31,9.48
2018-12-31,11.12
2019-12-31,12.34
2020-12-31,19.55
2021-12-31,25.11
2022-12-31,23.24
2023-12-31,21.54
2024-12-31,21.86
2025-12-31,22.87
2026-03-31,5.44
