fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-04-30,USD,8477000000,11292000000,2815000000,2815000000,3705000000,4772300000,1112900000,8477000000,None,None,None,0,None,None,None,543600000,3161000000,614600000,None,None,None,3705400000,4249000000,2546700000
2007-04-30,USD,9131000000,12299000000,3168000000,3168000000,3739000000,5392000000,1239000000,9131000000,None,None,None,0,None,None,None,583000000,3515000000,713000000,None,None,None,3739000000,4322000000,2802000000
2008-04-30,USD,10069000000,13515000000,3446000000,3446000000,3651000000,5982000000,1275000000,10069000000,None,None,None,255000000,None,None,None,637000000,2885000000,654000000,None,None,None,3140000000,3777000000,2231000000
2009-04-30,USD,11081000000,14599000000,3518000000,3518000000,3464000000,6507000000,1355000000,11081000000,None,None,None,371000000,None,None,None,699000000,2440000000,425000000,None,None,None,2811000000,3510000000,2169000000
2010-04-30,USD,11810000000,15817000000,3582000000,3582000000,4787000000,6875000000,1460000000,11810000000,None,None,None,402000000,None,None,None,772000000,3944000000,870000000,None,None,None,4346000000,5118000000,3099000000
2011-04-30,USD,11808000000,15933000000,3700000000,3700000000,4460000000,7041000000,1508000000,11808000000,None,None,None,450000000,None,None,None,804000000,3664000000,627000000,None,None,None,4114000000,4918000000,3096000000
2012-04-30,USD,12295000000,16184000000,3889000000,3889000000,4483000000,7113000000,1490000000,12295000000,None,None,None,349000000,None,None,None,862000000,4145000000,730000000,None,None,None,4465000000,5327000000,3617000000
2013-04-30,USD,12464000000,16590000000,4126000000,4126000000,4402000000,7255000000,1557000000,8062000000,None,None,None,388000000,None,None,None,819000000,4251000000,784000000,None,None,None,4639000000,5458000000,3467000000
2014-04-30,USD,12672000000,17005000000,4333000000,4333000000,3813000000,7324000000,1477000000,8859000000,None,None,None,379000000,None,None,None,850000000,3705000000,640000000,None,3065000000,None,4084000000,4934000000,3065000000
2015-04-30,USD,13952000000,20261000000,6309000000,6309000000,3766000000,6904000000,1640000000,10186000000,None,None,None,666000000,None,-118000000,None,1306000000,3486000000,811000000,None,2675000000,None,4152000000,5458000000,2675000000
2016-04-30,USD,19691000000,28833000000,9142000000,9142000000,5361000000,9469000000,2224000000,14330000000,None,None,1025000000,1386000000,None,-107000000,None,2820000000,4336000000,798000000,None,3538000000,None,5722000000,8542000000,3538000000
2017-04-30,USD,20416000000,29710000000,9294000000,9294000000,5383000000,10018000000,2193000000,15033000000,None,-728000000,366000000,1094000000,None,-222000000,None,2917000000,4602000000,578000000,None,4024000000,None,5696000000,8613000000,4028000000
2018-04-30,USD,20886000000,29953000000,9067000000,9067000000,6640000000,9953000000,2256000000,14246000000,None,-749000000,397000000,1146000000,None,-505000000,None,2644000000,5675000000,2580000000,None,3095000000,None,6821000000,9465000000,3104000000
2019-04-30,USD,21402000000,30557000000,9155000000,9155000000,6268000000,10232000000,2330000000,15134000000,None,-1444000000,676000000,1444000000,None,373000000,None,2659000000,5197000000,547000000,None,4650000000,None,6641000000,9300000000,4631000000
2020-04-30,USD,19489000000,28913000000,9424000000,9424000000,4791000000,9875000000,2331000000,14698000000,None,-1092000000,379000000,1092000000,None,356000000,None,2663000000,4055000000,-751000000,None,4806000000,None,5147000000,7810000000,4789000000
2021-04-30,USD,19634000000,30117000000,10483000000,10483000000,4484000000,10148000000,2493000000,15150000000,None,-925000000,617000000,925000000,None,336000000,None,2702000000,3895000000,265000000,None,3630000000,None,4820000000,7522000000,3606000000
2022-04-30,USD,21541000000,31686000000,10145000000,10145000000,5752000000,10292000000,2746000000,15789000000,None,-553000000,541000000,553000000,None,318000000,None,2707000000,5517000000,456000000,None,5062000000,None,6070000000,8777000000,5039000000
2023-04-30,USD,20508000000,31227000000,10719000000,10719000000,5485000000,10415000000,2696000000,15023000000,None,-636000000,164000000,636000000,None,515000000,None,2697000000,5364000000,1580000000,None,3784000000,None,6000000000,8697000000,3758000000
2024-04-30,USD,21148000000,32364000000,11216000000,11216000000,5144000000,10736000000,2735000000,16004000000,None,-719000000,721000000,719000000,None,None,None,2647000000,4837000000,1133000000,None,3705000000,None,5556000000,8203000000,3676000000
2025-04-30,USD,21905000000,33537000000,11632000000,11632000000,5955000000,10849000000,2732000000,15950000000,None,-729000000,612000000,729000000,None,None,None,2861000000,5628000000,936000000,None,4691000000,None,6357000000,9218000000,4662000000
