fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-06-30,USD,1581567000,2035085000,453518000,453518000,714707000,874300000,None,866860000,None,None,None,32623000,None,None,None,65115000,747330000,283490000,None,None,None,714707000,779822000,494277000
2007-06-30,USD,2022986000,2612456000,589470000,589470000,993397000,1029589000,None,1029589000,None,None,None,0,None,None,None,80887000,1034670000,398141000,None,None,None,993397000,1074284000,663665000
2008-06-30,USD,2407103000,3180757000,773654000,773654000,1147129000,1260000000,None,1259974000,None,None,None,0,None,None,None,100704000,1194949000,411910000,None,None,None,1147129000,1247833000,783055000
2009-06-30,USD,2322610000,3230468000,907858000,907858000,971913000,1350700000,None,1350697000,None,None,None,5168000,None,None,None,123014000,977081000,353712000,None,None,None,971913000,1094927000,623369000
2010-06-30,USD,2633691000,3607636000,973945000,973945000,1150171000,1483500000,0,1483520000,None,None,None,1757000,None,1757000,None,126744000,1151928000,416988000,None,734940000,None,1150171000,1276915000,734940000
2011-06-30,USD,3023541000,4158507000,1134966000,1134966000,1304924000,1718600000,0,1718617000,None,None,None,1031000,None,-3705000,None,125106000,1301219000,420419000,None,880800000,None,1304924000,1430030000,880800000
2012-06-30,USD,3466078000,4763180000,1297102000,1297102000,1511989000,1954089000,0,1954089000,None,None,None,720000,None,-7046000,None,132909000,1505663000,466753000,None,1038910000,None,1511989000,1644898000,1038910000
2013-06-30,USD,3698148000,5075390000,1377242000,1377242000,1524541000,2173600000,0,2173607000,None,None,None,2369000,None,-6384000,None,162987000,1520526000,486106000,None,1034420000,None,1524541000,1687528000,1034420000
2014-06-30,USD,3296963000,4806226000,1509263000,1509263000,1120074000,2127600000,0,2176889000,None,None,None,2181000,None,None,None,189360000,1122255000,340919000,None,781336000,None,1120074000,1309434000,781336000
2015-06-30,USD,2908600000,4191600000,1283000000,1283000000,618000000,2129800000,0,2290600000,None,None,6400000,6400000,None,None,None,191800000,611600000,209200000,None,402400000,None,618000000,809800000,402400000
2016-06-30,USD,3051300000,4491800000,1440500000,1440500000,653500000,2397800000,0,2397800000,None,-26900000,26900000,26900000,None,None,None,210600000,626600000,166100000,None,460500000,None,653500000,864100000,460500000
2017-06-30,USD,3081100000,4488300000,1407200000,1407200000,787400000,2069600000,0,2293700000,None,-28400000,28400000,28400000,None,None,None,212800000,759000000,168000000,None,591000000,None,787400000,1000200000,591000000
2018-06-30,USD,3853900000,5880000000,2026100000,2026100000,670800000,3183100000,0,3183100000,None,-74000000,74000000,74000000,None,None,None,260300000,596800000,199300000,None,397500000,None,670800000,931100000,397500000
2019-06-30,USD,4053700000,6027100000,1973400000,1973400000,819700000,2868900000,None,3234000000,None,-47900000,47900000,47900000,None,None,None,268200000,766200000,122800000,None,643400000,None,814100000,1082300000,643400000
2020-06-30,USD,3239300000,4961400000,1722100000,1722100000,-550800000,3424000000,None,3790100000,None,-60100000,60100000,60100000,None,None,None,248300000,-624200000,27900000,None,-652100000,None,-564100000,-315800000,-652100000
2021-06-30,USD,4081900000,5746300000,1664400000,1664400000,968000000,2540100000,None,3113900000,None,-71400000,71400000,71400000,None,700000,None,218700000,897300000,63100000,None,834200000,None,968700000,1187400000,834200000
2022-06-30,USD,4650400000,6684500000,2034100000,2034100000,1175800000,2692200000,None,3474600000,None,-58700000,58700000,58700000,None,-70100000,None,206000000,1047000000,190700000,None,856300000,None,1105700000,1311700000,856300000
2023-06-30,USD,4714900000,6660900000,1946000000,1946000000,1172400000,2754800000,None,3542500000,None,-27600000,27600000,27600000,None,-1700000,None,224200000,1143100000,207100000,None,936000000,None,1170700000,1394900000,936000000
2024-06-30,USD,4889500000,6671200000,1781700000,1781700000,1140100000,2795300000,None,3749400000,None,-125000000,125000000,125000000,None,None,None,229000000,1011900000,195900000,None,816000000,None,1136900000,1365900000,816000000
2025-06-30,USD,5288900000,7010700000,1721800000,1721800000,415000000,4019100000,None,4873900000,None,-85400000,85400000,85400000,None,None,None,224900000,216100000,32900000,None,183200000,None,301500000,526400000,183200000
