fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,504676000,650336000,145660000,145660000,273942000,230734000,0,230734000,None,None,None,0,None,None,None,17636000,280932000,106758000,None,0,None,273942000,291578000,174174000
2006-03-31,USD,376199000,479718000,103519000,103519000,153676000,222500000,0,222523000,None,None,None,10100000,None,None,None,16409000,163794000,62122000,None,0,None,153676000,170085000,108846000
2006-06-30,USD,403073000,514355000,111282000,111282000,180117000,221300000,0,222956000,None,None,None,32623000,None,None,None,17081000,189745000,72103000,None,0,None,180117000,197198000,117642000
2006-09-30,USD,406005000,529421000,123416000,123416000,180654000,227014000,0,225351000,None,None,None,0,None,None,None,18832000,187243000,72004000,None,0,None,180654000,199486000,125616000
2006-12-31,USD,621295000,805603000,184308000,184308000,340715000,280600000,0,280580000,None,None,None,7900000,None,None,None,20098000,348603000,134106000,None,0,None,340715000,360813000,227473000
2007-03-31,USD,486410000,625303000,138893000,138893000,226627000,259783000,0,259783000,None,None,None,0,None,None,None,20625000,239615000,92225000,None,0,None,226627000,247252000,149964000
2007-06-30,USD,509276000,652129000,142853000,142853000,245401000,263875000,0,263875000,None,None,None,0,None,None,None,21329000,259209000,99806000,None,0,None,245401000,266730000,160612000
2007-09-30,USD,518221000,676718000,158497000,158497000,238758000,279500000,0,279463000,None,None,None,15000000,None,None,None,24728000,253754000,98968000,None,0,None,238758000,263486000,154806000
2007-12-31,USD,737272000,978017000,240745000,240745000,403063000,334200000,0,334209000,None,None,None,10600000,None,None,None,24411000,413631000,161314000,None,0,None,403063000,427474000,252317000
2008-03-31,USD,558318000,744522000,186204000,186204000,256692000,301600000,0,301626000,None,None,None,9500000,None,None,None,25809000,266239000,103827000,None,0,None,256692000,282501000,162408000
2008-06-30,USD,593292000,781500000,188208000,188208000,248616000,344700000,0,344676000,None,None,None,12700000,None,None,None,25756000,261325000,47801000,None,0,None,248616000,274372000,213524000
2008-09-30,USD,558193000,752529000,194336000,194336000,233486000,324700000,0,324707000,None,None,None,2600000,None,None,None,30691000,236132000,90321000,None,0,None,233486000,264177000,145811000
2008-12-31,USD,692036000,960256000,268220000,268220000,348363000,343700000,0,343673000,None,None,None,500000,None,None,None,30401000,348895000,131989000,None,0,None,348363000,378764000,216906000
2009-03-31,USD,525063000,739939000,214876000,214876000,185377000,339700000,0,339686000,None,None,None,121000,None,None,None,30731000,185256000,70397000,None,0,None,185377000,216108000,114859000
2009-06-30,USD,547318000,777744000,230426000,230426000,204687000,342600000,0,342631000,None,None,None,121000,None,None,None,31191000,206798000,61005000,None,0,None,204687000,235878000,145793000
2009-09-30,USD,550178000,761437000,211259000,211259000,223247000,326900000,0,326931000,None,None,None,596000,None,None,None,33380000,225082000,84255000,None,140827000,None,223247000,256627000,140827000
2009-12-31,USD,770939000,1065005000,294066000,294066000,380837000,390100000,0,390102000,None,None,None,112000,None,None,None,28053000,382741000,141791000,None,240950000,None,380837000,408890000,240950000
2010-03-31,USD,615575000,830669000,215094000,215094000,249122000,366500000,0,366453000,None,None,None,104000,None,None,None,32578000,251148000,93512000,None,157636000,None,249122000,281700000,157636000
2010-06-30,USD,696999000,950525000,253526000,253526000,296965000,400000000,0,400034000,None,None,None,380000,None,1757000,None,32733000,299102000,103575000,None,195527000,None,296965000,329698000,195527000
2010-09-30,USD,676171000,911669000,235498000,235498000,285660000,390500000,0,390511000,None,None,None,248000,None,-562000,None,32251000,285098000,96222000,None,188876000,None,285660000,317911000,188876000
2010-12-31,USD,915176000,1264457000,349281000,349281000,453335000,461800000,0,461841000,None,None,None,230000,None,-894000,None,31228000,452441000,149013000,None,303428000,None,453335000,484563000,303428000
2011-03-31,USD,691655000,950706000,259051000,259051000,253837000,437800000,0,437818000,None,None,None,292000,None,-842000,None,30370000,252995000,66980000,None,186015000,None,253837000,284207000,186015000
2011-06-30,USD,740539000,1031675000,291136000,291136000,312092000,428400000,0,428447000,None,None,None,261000,None,-1407000,None,31257000,310685000,108204000,None,202481000,None,312092000,343349000,202481000
2011-09-30,USD,764653000,1050359000,285706000,285706000,321966000,442700000,0,442687000,None,None,None,114000,None,-1362000,None,32054000,320604000,105621000,None,214983000,None,321966000,354020000,214983000
2011-12-31,USD,1045211000,1448649000,403438000,403438000,500901000,544310000,0,544310000,None,None,None,16000,None,-1755000,None,33028000,499130000,151635000,None,347495000,None,500901000,533929000,347495000
2012-03-31,USD,818067000,1108981000,290914000,290914000,337492000,480575000,0,480575000,None,None,None,257000,None,-1929000,None,33651000,335820000,110818000,None,225002000,None,337492000,371143000,225002000
2012-06-30,USD,838147000,1155191000,317044000,317044000,351630000,967092000,0,486517000,None,None,None,365000,None,-2000000,None,34176000,350109000,98679000,None,251430000,None,351630000,385806000,251430000
2012-09-30,USD,845168000,1161350000,316182000,316182000,331717000,42167000,0,513451000,None,None,None,36000,None,-2072000,None,36104000,329681000,108300000,None,221381000,None,331717000,367821000,221381000
2012-12-31,USD,1085382000,1503774000,418392000,418392000,526577000,52100000,0,558805000,None,None,None,266000,None,-1505000,None,40777000,525338000,172574000,None,352764000,None,526577000,567354000,352764000
2013-03-31,USD,880188000,1187578000,307390000,307390000,348493000,52417000,0,531695000,None,None,None,1021000,None,-1764000,None,38785000,347750000,108818000,None,238932000,None,348493000,387278000,238932000
2013-06-30,USD,887410000,1222688000,335278000,335278000,317754000,22047000,0,569656000,None,None,None,1046000,None,-1043000,None,47321000,317757000,96414000,None,221343000,None,317754000,365075000,221343000
2013-09-30,USD,826600000,1150800000,324200000,324200000,321600000,43300000,0,505000000,None,None,None,1622000,None,6000,None,45000000,323300000,105400000,None,217883000,None,321600000,366600000,217883000
2013-12-31,USD,982700000,1419600000,436900000,436900000,436000000,21200000,0,546700000,None,None,None,1953000,None,None,None,47900000,437900000,140500000,None,297438000,None,436000000,483900000,297438000
2014-03-31,USD,781300000,1099600000,318300000,318300000,262700000,40000000,0,518600000,None,None,None,2000000,None,None,None,45200000,260700000,70000000,None,190740000,None,262700000,307900000,190740000
2014-06-30,USD,706372000,1136216000,429844000,429844000,99788000,100900000,0,606584000,None,None,None,529000,None,None,None,51252000,100317000,25042000,None,75275000,None,99788000,151040000,75275000
2014-09-30,USD,715400000,1038800000,323400000,323400000,179800000,80900000,0,535600000,None,None,None,700000,None,None,None,43300000,180500000,61400000,None,119100000,None,179800000,223100000,119100000
2014-12-31,USD,840000000,1219400000,379400000,379400000,275400000,62300000,0,564600000,None,None,None,400000,None,None,None,46500000,275800000,92300000,None,183500000,None,275400000,321900000,183500000
2015-03-31,USD,665500000,929300000,263800000,263800000,124000000,75200000,0,541500000,None,None,None,1200000,None,None,None,47400000,122800000,34700000,None,88100000,None,124000000,171400000,88100000
2015-06-30,USD,687700000,1004100000,316400000,316400000,38800000,134200000,0,648900000,None,None,None,6300000,None,None,None,54600000,32500000,20800000,None,11700000,None,38800000,93400000,11700000
2015-09-30,USD,696500000,1030300000,333800000,333800000,141400000,79400000,0,555100000,None,None,None,6700000,None,None,None,54400000,134700000,38300000,None,96400000,None,141400000,195800000,96400000
2015-12-31,USD,859100000,1273800000,414700000,414700000,261000000,77600000,0,598100000,None,None,None,6300000,None,None,None,52700000,254700000,84600000,None,170100000,None,261000000,313700000,170100000
2016-03-31,USD,713000000,1033100000,320100000,320100000,134300000,96000000,0,578700000,None,None,None,6500000,None,None,None,49500000,127800000,15300000,None,112500000,None,134300000,183800000,112500000
